OBJECTID_1,FEATURE_TY,COUNTY_FIP,ROAD_NAME,GlobalID,last_edited_date
706,State Highway,077,Greenville St,{54C488C1-6373-433F-BE37-EDFF44EE5A27},
707,State Highway,077,Hospital Rd,{96A7B571-D3C9-46AE-86A6-214F21168471},
708,State Highway,077,Ishman Ballard Rd,{DF3FFC62-8437-4EC3-85A4-2FE3799E17B2},
709,State Highway,077,Jackson St,{C335E3BA-D7C4-49F5-8A81-71386D7B750F},
710,State Highway,077,Lagrange St,{8ED90040-9CBF-44F1-8991-CBDB6D5DCD35},
711,State Highway,077,M Farmer Industrial Blvd,{DC66DE18-568A-44F5-BF58-FBC6204584F8},
712,State Highway,077,McCollum-Sharpsburg Rd,{9F1292DB-8E64-45BD-980B-33BBA0E5EEA1},
713,State Highway,077,Mcintosh Trl,{B8914806-0724-4480-846C-44BD0E30360F},
714,State Highway,077,Millard Farmer Industrial Blvd,{57E75D8F-DF09-45BA-BABC-E8393B598E8E},
715,State Highway,077,Posey Pl,{AB25AA78-ECC4-4EE0-AF50-04339B2C726C},
716,State Highway,077,Roscoe Rd,{A79053D0-3DAF-4CDA-BBE7-2AEE2B73F194},
717,State Highway,077,Salbide Ave,{C3A247AC-922D-487E-9AD8-456660B44FDD},
718,State Highway,077,State Route 100,{9E02282C-0DD3-4A92-A3FB-E530086BA8B2},
719,State Highway,077,State Route 154,{929766B4-CCC2-4ABA-8CF3-8F1BCB3C258F},
720,State Highway,077,State Route 34 (Byp),{6BBDB36A-CA61-4401-A461-5E02039F184E},
721,State Highway,077,State Route 41,{567C2AAC-1A20-4FD8-9E2F-66C80A638FBB},
722,State Highway,077,State Route 54,{F9A1F9FE-D506-4D36-B530-9406FAE6888A},
723,State Highway,077,State Route 74,{A07E32AE-BDD2-4ECD-A739-B4EA5099F52E},
724,State Highway,077,Temple Ave,{0A2E21C9-34E0-48FC-9A4D-FB55D07AF055},
725,State Highway,077,US Highway 29,{7004E52A-8731-45E1-B6DE-55D9B30A0B72},
726,State Highway,077,W Court Sq,{A919C8ED-DEF2-4CFA-8590-1D0D61462E92},
727,State Highway,077,Wells St,{A1633FD9-2BC1-4469-B545-7E2E50C46BAD},
728,State Highway,077/199,State Route 41,{C801C59A-8732-45E7-BF15-40FCA649BC92},
729,State Highway,085, ,{4B9B5496-7FB1-4D6F-B758-D95139F3DFD3},
730,State Highway,085, ,{6C49FC62-2508-4BA9-AF6E-EC2CE263ABB0},
731,State Highway,085,Academy Ave,{C6D4FFED-85DE-4EFD-8B1D-8899A9FD91E8},
732,State Highway,085,Dahlonega St,{E726A2D1-D848-4139-A5C3-1D891B103FDA},
733,State Highway,085,Ellijay Rd,{3F256CCC-3EF1-4E40-8323-15ED51EA1716},
734,State Highway,085,Elliott Family Pkwy,{B577C54C-9157-4F94-B474-B7748B9A86F8},
735,State Highway,085,Gainesville Hwy,{27AF0224-812E-4EDB-93B4-4FFB2CA13873},
736,State Highway,085,Harmony Church Rd,{54886E2F-FAD0-43AE-9294-52E62495242E},
737,State Highway,085,Jasper Rd,{A54817FE-E956-45A7-9A77-FCEE5E72872D},
738,State Highway,085,Main St,{81B239D6-C416-4B1C-AEF0-4CB05716790D},
739,State Highway,085,State Route 136,{27CFD4C9-8740-48FD-AAA4-E67A5AED9EBA},
740,State Highway,085,State Route 52,{1B2807B8-8493-4D8E-8983-DD555517472B},
741,State Highway,085,State Route 53 West,{A8C56867-744F-46B5-860A-1E6D54C4CDB2},
742,State Highway,085,Thurman Rd,{2E44706E-B1BB-4DBA-B3DF-CDC33E830C33},
743,State Highway,089,Brockett Rd,{3D33D099-279F-470B-8B2B-563C901E2E7E},
744,State Highway,089,Browns Mill Rd,{1A938A93-7541-4DA4-81FC-43BA8595B802},
745,State Highway,089,Burford Hwy NE,{7BE8EAF5-6183-4A6C-8AFB-650A27C2F1F1},
746,State Highway,089,Candler Rd,{A4019BD8-D7CA-48ED-AB1E-BF2F296A097E},
747,State Highway,089,Cedar Grove Rd,{6CB43791-5933-4FA0-AE0C-0E9ED9033A0E},
748,State Highway,089,Chamblee Tucker Rd,{24D46D08-20A2-49CE-BA58-83C72192AB10},
749,State Highway,089,Clairmont Rd,{9A987586-009B-4413-B4A7-ABDCCD9D42D2},
750,State Highway,089,Commerce Dr,{D326152B-1722-45B1-B314-EDEE4C26C2CE},
751,State Highway,089,Cooledge Rd,{4E199BCF-00CD-45A7-A6D4-05C9D128900B},
752,State Highway,089,Covington Rd,{06D045F6-D8AB-493F-AC9A-940F8373589C},
753,State Highway,089,Dunex Hill Ln NE,{7E7CC896-0688-477B-B6F0-AE77CE20A6C3},
754,State Highway,089,E College Ave,{F5A374BC-AF2A-4893-9C50-C8AA08121509},
755,State Highway,089,E Lake Dr,{C8CF3F16-2443-4061-8F9E-5893A6E4688C},
756,State Highway,013,N Broad St,{840BF8E0-C0B4-4772-B9E1-3573E63983F2},
757,State Highway,013,N Broad St,{6BF6A1B6-3232-4DB1-91A2-74FF700A1353},
758,State Highway,013,Robison Rd,{72E962A2-32F8-4400-8598-6A8B94A0904A},
759,State Highway,013,Robison Rd,{C1906249-4E82-4813-905F-48D35191C4AF},
760,State Highway,013,State Route 211,{7EDEEE15-CC24-4B5A-BA8F-1556E8CC14F9},
761,State Highway,013,State Route 211,{F2AD941E-5282-4772-A0DF-FC3EA381E272},
762,State Highway,013,State Route 211,{32B623AE-1A84-4EFE-B30F-744E53684FE4},
763,State Highway,013,State Route 211 NE,{350107B9-47C1-4832-A2F8-9B71E35BEDAE},
764,State Highway,013,State Route 211 NE,{FD316094-AA34-4211-B600-C1BFADA1D1DC},
765,State Highway,013,University Pkwy,{17CDD820-1D83-4EB8-A721-76A6B5B80183},
766,State Highway,013,University Pkwy,{6FA16F6D-E508-447A-9F38-7BC2DF883A4F},
767,State Highway,089,N Druid Hills Rd NE,{BD534034-7F13-4EFD-BCF4-FE735C18AA06},
768,State Highway,089,N Hairston Rd,{BAE17857-1C3E-49AB-8013-3CE262BD0676},
769,State Highway,089,Old Covington Rd,{60A5340B-906E-405E-B8ED-3E8BD281DB15},
770,State Highway,089,Old McDonough Rd,{E26F793C-C2C1-4CAD-AE69-AB8EC9A700F9},
771,State Highway,089,Panola Rd,{90D451F7-3137-4D61-A341-5EB9A7804A9E},
772,State Highway,089,Park Pl,{C41467CE-70C5-45DB-B1B8-DAF5D51F7124},
773,State Highway,089,Peachtree Industrial Blvd_,{A878F25E-ED88-4AA9-B2A4-3558E4235AF4},
774,State Highway,089,Peachtree Rd NE,{3D32C3F9-B41D-4B54-8D31-E784ADB9DCE8},
775,State Highway,089,Ponce de Leon Ave NE,{0855AEB5-CCBA-453B-BCE9-6EA85A9C070C},
776,State Highway,089,Rock Chapel Rd,{6FA56A7C-66FC-4505-9CD1-536C11DA34B1},
777,State Highway,089,S Avondale Rd,{261FD3F1-4CB9-4C40-AB46-0470E23D8AFD},
778,State Highway,089,S Candler St,{DD880A20-A0AA-4816-B518-26D588032913},
779,State Highway,089,S Hairston Rd,{41E51593-D33C-44C4-B395-A9A047C16043},
780,State Highway,089,S Ponce de Leon Ave NE,{3357D237-F0BD-488B-A300-D12F7D7C71A2},
781,State Highway,089,S Stone Mtn Lithonia Rd,{434AC614-6E76-49F8-AA15-258EAD97A07E},
782,State Highway,089,Scott Blvd,{D1733364-850C-418A-BFF9-F5BA52A03B6C},
783,State Highway,089,Snapfinger Rd,{9CD5D48A-FFCB-4A8A-B253-5A912608080D},
784,State Highway,089,Thurman Dr,{E3A06E04-EF54-400A-8DC1-28ECA102AE82},
785,State Highway,089,Thurmond Rd,{17294022-28D8-445D-BB72-505233D37575},
786,State Highway,089,Turner Hill Rd,{87F9CA8D-F3DA-48BE-AC6C-33D2386F2B6F},
787,State Highway,089,W College Ave,{F3B74756-F261-4384-A9BA-9176B4353A0F},
788,State Highway,089,W Ponce de Leon Ave,{E0033363-2CD1-4B55-886C-E8CCA22A9FE2},
789,State Highway,089/121,Cedar Grove Rd,{B753EDC1-394C-424C-A488-1C9825588EC5},
790,State Highway,089/151,Snapfinger Rd,{D387E0EE-C5F2-4851-92A6-CD53897FD24D},
791,State Highway,097,Bill Arp Rd,{FE151900-3484-4258-970B-BB4C9B13B4EE},
792,State Highway,097,E Strickland St,{504400A6-D45A-43B0-9D1F-D0515DB04D23},
793,State Highway,097,Fairburn Rd,{0A0B755A-754B-4B81-BB7E-BC329EB084BE},
794,State Highway,013,W May St,{52A228BF-EF89-4710-9971-B4E5E7A960C1},
795,State Highway,013,W May St,{D3DF565A-E61A-4E57-9C72-6204396EA366},
796,State Highway,015,E Main St,{11510DFE-2060-4321-87AC-4C44F901C6A7},
797,State Highway,015,E Main St,{EAA90132-30E0-4312-97FF-FA5C8FE7B694},
798,State Highway,089,E Lake Rd,{685F9128-DB6D-4A0B-8668-AC326719BB01},
799,State Highway,089,E Ponce de Leon Ave,{6423998F-1FA6-4E79-BE72-50C85BB9BB4B},
800,State Highway,089,East Lake Rd NE,{0D4D12D0-22B0-4D41-B35B-F54C9B9142CD},
801,State Highway,089,Flat Shoals Pkwy,{BD598D71-108C-4AE2-87C6-42A53AF9EC02},
802,State Highway,089,Flat Shoals Rd,{2CBDE269-F662-439B-8D52-7B97AA9D1BD6},
803,State Highway,089,Glenwood Ave SE,{B8F39F60-4944-42E2-A801-0E4ABCF29232},
804,State Highway,089,Glenwood Rd,{A4FDEAD6-A694-46B1-BC2F-0CB2CBC4D880},
805,State Highway,089,LaVista Rd,{D932F86F-6F77-462F-A864-5AA97C270808},
806,State Highway,089,Lawrenceville Hwy,{511A21C6-FD68-42D5-9ADB-E97DE10532BF},
807,State Highway,089,Mc Curdy Rd,{15B9AB29-7A81-42AC-9CAB-D9CE7E923602},
808,State Highway,089,Miller Ave NE,{FCE118CF-398E-41EB-A752-FCFFE75F8A37},
809,State Highway,089,Mountain Dr,{D931186E-3EC5-4E6D-B138-29D3B33840B9},
810,State Highway,089,N Avondale Plz,{7EC4E5C7-5F12-473D-9C74-630FE6E034AF},
811,State Highway,089,N Avondale Rd,{967E3C12-7B7E-4673-92F8-8D424367B86F},
812,State Highway,015,Etowah Dr,{5E3557AF-B0C8-4163-8FFF-8342D99CE5DB},
813,State Highway,015,Etowah Dr,{E6C296C4-1100-4A6C-82B5-1171AFB8E1B8},
814,State Highway,015,Firetower Rd NW,{711D0CD4-458D-4294-8901-5059912B5300},
815,State Highway,015,Firetower Rd NW,{7A9E2A9B-A7B2-4F6E-82DA-B0F8001F4878},
816,State Highway,015,Howard St,{4ABB887D-C03E-4F8B-8D82-CE1408889DD3},
817,State Highway,015,Howard St,{76A8BCB1-63FD-40F5-81C3-A6811A4C2DC3},
818,State Highway,015,Kingston Hwy,{C080623B-55D1-4258-8C94-49C93142688E},
819,State Highway,015,Kingston Hwy,{0B15A1B1-A49F-4151-B563-85682EFE4DD6},
820,State Highway,015,Kingston Hwy,{B2D131D2-B897-406B-905A-8C7F45A46DD3},
821,State Highway,015,State Route 140,{2D97151B-3E4F-4029-95D9-7CB96409DAD5},
822,State Highway,015,State Route 140,{72BD8C54-9207-4E24-9ADB-06174931AA97},
823,State Highway,015,State Route 140,{1BB8CD4D-CC0C-4BA6-BE72-E89A7C735744},
824,State Highway,015,State Route 140,{BDCC888A-9F70-4092-981B-6CF3C5E7129A},
825,State Highway,015,State Route 140,{6D9A5B31-D929-42CC-B5C7-2EE214D2121F},
826,State Highway,015,State Route 20,{48A44288-BEFF-43D7-9BA5-5E16B0CF98E0},
827,State Highway,015,State Route 20,{E0EE159B-C958-4A8D-9E2D-7A54AC98DD1B},
828,State Highway,015,State Route 293,{99B2846C-9647-4E36-A226-0CC549174E1A},
829,State Highway,015,State Route 293,{9D3F379E-8533-4738-8E72-0C0C9C1DC218},
830,State Highway,015,State Route 293,{3351A36B-D0EC-4160-B9BB-4D3BB3B5A0D7},
831,State Highway,015,State Route 293,{615A91B2-8E38-4A68-86CB-89D39DA843A2},
832,State Highway,015,State Route 293,{06BE8C1F-ABB6-4484-AFB5-1C8BD4593A1C},
833,State Highway,015,US Highway 411,{75522315-F890-4201-8EA7-0E153C5F0E60},
834,State Highway,015,US Highway 411,{453EA36C-9104-46DB-91A4-4F7F41CC1E4D},
835,State Highway,035,State Route 16,{D357604B-EDAD-471E-84B2-CD95D0418F8F},
836,State Highway,035,State Route 16,{CFA46F52-F109-434E-A374-3F729A195BB0},
837,State Highway,113,Stonewall St,{F842F5C7-F11D-4642-8629-E4F901B027DA},
838,State Highway,113,W Fayetteville Rd,{3C5FBE72-4C8D-4489-A6A1-1D960AAE2AF1},
839,State Highway,117, ,{08D27D53-D1C3-48E6-82D2-72EEF2290937},
840,State Highway,117,Atlanta Hwy,{A951810B-5F53-45E4-B1DB-46F7131BB8CE},
841,State Highway,117,Browns Bridge Rd,{4003FD3F-1D94-4607-865E-61431AD7BCAA},
842,State Highway,117,Buford Hwy,{0BF88559-D301-40D3-9689-B02B897F34F4},
843,State Highway,117,Canton Rd,{F0E05E3C-A80D-4624-BBF6-21CC638641F2},
844,State Highway,117,Dahlonega Rd,{B561D0DC-4AAB-45D5-9C30-A295B0EC27C6},
845,State Highway,117,Dawsonville Hwy,{2CB3DBC9-393C-4D51-A6AE-ABCFDABB3DDE},
846,State Highway,117,Main St,{CA729ACE-A19A-4758-8251-C0B6303643E8},
847,State Highway,117,Maple St,{21B80EDD-5DC1-42ED-91F6-EC2A283E2CA3},
848,State Highway,117,Matt Hwy,{555DCFD6-B3C3-4D8F-A3C2-92E8350DF3C8},
849,State Highway,117,Peachtree Pkwy,{DC7D8771-C93F-477A-A77E-0BA7373FF9AB},
850,State Highway,117,Pilgrim Mill Rd,{48F190C3-6E53-4DBA-84EC-BE3B5144C51A},
851,State Highway,117,Pirkle Ferry Rd,{6C67C549-BDD1-49A9-A524-F99261F83F4A},
852,State Highway,117,Post Rd,{56894AAD-395F-447A-A5E2-4C3163AE6D93},
853,State Highway,117,Sawnee Dr,{D455053D-B427-4F96-8BBB-3C78A10D2EB4},
854,State Highway,117,State Route 306,{0A9B5096-E490-4B76-9AC9-273EE086624D},
855,State Highway,117,State Route 9,{F3D032BF-16FF-48CA-B2DA-45D8E18A3705},
856,State Highway,121,14th St NW,{E5619376-AA52-4C6E-9E74-F544D701D0F6},
857,State Highway,121,Abbotts Bridge Rd,{380C6584-6D84-4459-ABCC-A80F98477575},
858,State Highway,121,Alpharetta St,{FD76A7CE-6BC0-40F1-8D7A-25952AAFA5FC},
859,State Highway,121,Anderson Ave NW,{3BE60747-67AA-4D82-BE2F-069322FBB878},
860,State Highway,121,Arnold Mill Rd,{855F034B-BC35-4CD0-ACC0-339361CEB9CE},
861,State Highway,121,Bankhead Ave NW,{6EBCA8D1-7BFA-4902-90E0-DED48841A0E2},
862,State Highway,121,Bankhead Hwy NW,{722C8A33-1757-4798-A7C0-A70571E2634D},
863,State Highway,121,Birmingham Hwy,{87490C8D-3E74-4EE5-977A-226A629058BA},
864,State Highway,121,Black Fox Trl,{A8C47296-5AAE-41A9-8EC5-A6B476AC2330},
865,State Highway,035,US Highway 23,{CEE655B7-989F-43C2-9971-E4799F177507},
866,State Highway,035,US Highway 23,{2472D5E4-31EF-411F-BE32-DB546034123E},
867,State Highway,035,US Highway 23,{D8E390BD-86E1-46C8-B126-46B1687C1523},
868,State Highway,121,Browntown Rd NW,{CDB77739-05B2-488E-9BA4-BC9E5B9BC809},
869,State Highway,121,Buford Hwy NE,{8C2F0979-CA14-4543-B292-0219CDF290F7},
870,State Highway,121,Campbellton Rd SW,{4584BE34-A9BF-42D1-88F7-F13E1B6409ED},
871,State Highway,121,Campbellton St,{C63CD3BB-E38C-4DFC-A262-7BB0A15E6C41},
872,State Highway,121,Cascade Palmetto Hwy,{10579E4D-3FB2-4109-90BC-2CFDBFF5D5AD},
873,State Highway,121,Cedar Grove Rd,{8DEF7AA2-5DD9-4E55-B06F-0EED9E94622E},
874,State Highway,121,Chapel St SW,{B661BFA8-B8BF-42EC-AA84-AC7AA5404FF2},
875,State Highway,121,Church St,{65007DEB-7677-405D-80E7-D4F72591EDE7},
876,State Highway,121,Cleburne Ave NE,{34D6F196-8032-4CF0-88E3-3BAC001B346C},
877,State Highway,121,Cochran Mill Rd,{7B5AF41A-BCC9-414F-BBCB-7192BAA6B048},
878,State Highway,121,Connally Dr SW,{7BAC83C2-E28E-4113-8782-7A54A4B4680D},
879,State Highway,121,Coronet Way NW,{5505CB47-0E8F-4164-B58C-98B46AC35BED},
880,State Highway,121,Crabapple Rd,{B0CE5979-20A0-452F-8F86-C6C6CE07ECBB},
881,State Highway,121,Crown Rd,{4BADB4DF-372F-461D-ACF8-6E5AAF80A3BE},
882,State Highway,121,Dodson Ter,{086AF617-7D8B-48A2-AA69-3AC391EB2747},
883,State Highway,121,Dogwood Dr,{11A88C52-B05F-45CE-AFFB-8A3A620B05CD},
884,State Highway,121,Douglasvl Fairburn Rd,{1564E346-06DD-4EEC-B81F-E01544A4740C},
885,State Highway,121,Duluth St,{88FDAC4F-E9BF-4418-ADA6-8CC5C04C1A57},
886,State Highway,121,E Campbellton St,{6DAC48A2-E497-407F-B349-86C60A32C119},
887,State Highway,121,E Point St,{9013C77B-9DAE-42F4-B08B-428D75139FDE},
888,State Highway,121,Edgewood Ave SE,{9EE7C949-BE1A-4E6C-B7F1-A89F68B3D9CD},
889,State Highway,121,Evander Holyfield Hwy,{A8C71BDC-2792-41EE-BF45-809DE69AC083},
890,State Highway,121,Fairburn Industrial Blvd,{D2F05D41-C4F7-4759-A134-D3C24D5556CB},
891,State Highway,121,Farley Ct,{FDC5FED7-58C7-4986-8ECB-15878478644A},
892,State Highway,121,Fayetteville Rd,{1BC68988-CE41-4EEB-8BBB-6E8114A8AC7E},
893,State Highway,121,Fountain Dr SW,{ED42DB56-2CB7-44A7-885F-ABB3CAC467B7},
894,State Highway,121,Freedom Pky NE,{5C963449-8B53-42EF-A01F-6212C6541775},
895,State Highway,045,Bankhead Hwy,{74C35B8F-FE78-4B88-9A70-46AA5B8FDE7B},
896,State Highway,045,Bankhead Hwy,{2D8DA8B6-CF24-421C-B3AA-8E7D401DEB52},
897,State Highway,045,Carrollton Rd,{B0FE5F11-82C4-4907-A1FF-80F0DBF41569},
898,State Highway,045,Carrollton Rd,{09B2702B-C4FD-4C65-95A6-4E8074206F7A},
899,State Highway,045,Carrollton St,{D6F40199-6D72-4BC0-B6DF-E170F9620C04},
900,State Highway,121,Greenwich St SW,{13695003-7EB5-46A6-831C-F4353FB89B04},
901,State Highway,121,Hamilton E Holmes Dr NW,{AAAC6F84-019F-4505-8EE9-B9B2FC8A474F},
902,State Highway,121,Headland Dr,{BEE37604-16D3-4F9C-B9DA-C413BEBC4965},
903,State Highway,121,Highway 138,{992EF55E-8664-4758-92E2-C32C524E994B},
904,State Highway,121,Highway 29,{80B55A41-E66A-415A-966F-10CF3B16A2A3},
905,State Highway,121,Highway 9  N,{1E44C75A-B5B6-47C6-B74B-C906A046BBD7},
906,State Highway,121,Holcomb Bridge Rd,{D4138AD3-6EDA-4F1F-97BA-3B871BE4933B},
907,State Highway,121,Houze Rd,{AC5FA2DE-4953-4A03-8771-E8E0D0DCB122},
908,State Highway,121,James Jackson Pkwy,{9906A4E8-94F1-453A-B683-795FF9B1E4C2},
909,State Highway,121,Joe Louis Dr NW,{9C6D00E8-934E-4CED-8FCB-4F848E3275D4},
910,State Highway,121,Johnson Ave NE,{CF3A4DA1-8A3A-4530-A5B6-AED3D68B3423},
911,State Highway,121,Johnson Ave SW,{2C47D614-8CA4-4DB4-80F9-53970D6EC484},
912,State Highway,121,Jonesboro Rd SE,{C4F9E075-0C63-43B9-8C6E-F8CD48740D82},
913,State Highway,121,Juniper St NE,{F48331A1-7988-44DC-A68F-340435A271D9},
914,State Highway,121,Kennedy St NW,{1D96E6E8-36ED-4F8D-B84C-CEDA31DAA569},
915,State Highway,121,Kimball Bridge Rd,{FDF67892-F7F6-43FF-82A1-C75C80E46989},
916,State Highway,121,Kingsboro Rd NE,{838804A1-69DB-4776-9AED-BEFC09AAAC6A},
917,State Highway,121,Lakeside Dr,{82529735-9FC1-4826-87AC-C102E93C4EEE},
918,30,121,Lakewood Ave SW,{B4F936AF-E906-4BDD-9D2C-FF431599282F},
919,State Highway,121,Laurel Ave SW,{62AFE82F-5353-49B0-B0B3-31216FA7BF2B},
920,State Highway,121,Lavista Rd NE,{1C64D48C-493A-46C1-AA89-185C3925FF12},
921,State Highway,121,Legion Way,{0BF0F883-BC54-40A4-8017-058D727DC16D},
922,State Highway,121,Lindbergh Dr NE,{E87074AF-4E2D-4C83-9B11-C180C1DEFCC4},
923,State Highway,121,Lindbergh Way NE,{08E67FFC-6DC7-41A7-B6D7-32244A95CA2C},
924,State Highway,121,Luther Dr,{25B1666A-0582-4C44-93AF-EBFC37877C96},
925,State Highway,121,Mansell Rd,{E04E1BC9-BF4F-4958-920E-4B962644E2DE},
926,State Highway,121,Marietta Blvd NW,{922968D2-5354-4156-A7D0-958422BB21F2},
927,State Highway,121,Marietta Hwy,{DD6561F8-EFCE-473E-8599-C22619AA53E7},
928,State Highway,121,Marietta St NW,{D6240938-6B6B-4DE3-A7E9-55D7AD99712E},
929,State Highway,045,Carrollton St,{069C2AD9-A6F6-4A7C-88E8-B511C093DF18},
930,State Highway,045,Carrollton Villa Rica Hwy,{82DDFE03-CC7A-439E-8291-194E6337FAC6},
931,State Highway,045,Carrollton Villa Rica Hwy,{B4CBD170-1849-4B1C-ACE3-A42C9E646B6E},
932,State Highway,045,E College St,{BEFA0199-AB38-4DFC-8000-1AFEF047E382},
933,State Highway,045,E College St,{8F277921-7476-4BC5-9904-EE6A460475E3},
934,State Highway,045,E College St,{04AFD051-103B-4F2C-9266-DD833E560FEC},
935,State Highway,045,E Highway 5,{DE6E30FA-DDBA-4C54-A844-73612ABF5DD9},
936,State Highway,045,E Highway 5,{F174014B-BEE0-4141-9296-EE329E97831E},
937,State Highway,045,E Highway 5,{52B14F98-3866-42D9-AF82-E6FF43CF5177},
938,State Highway,121,Mc Donough Blvd SE,{EE5CC669-5E81-49C8-B52F-8437C67A1D0F},
939,State Highway,121,McDonough Blvd SE,{1C0552D4-0C73-415F-8A3C-B041ADDB0D96},
940,State Highway,121,Medlock Bridge Rd,{11436B3E-83ED-4F3D-8CDA-59EE150EF6E9},
941,State Highway,121,Memorial Dr,{BC43FE1E-875F-402A-968D-3230E01DE935},
942,State Highway,121,Mercer Ave,{1FE63F19-BE4B-4C58-B8F2-087C0A655308},
943,State Highway,121,Metropolitan Pkwy SW,{CF0A0F02-5C3E-463B-9DA7-D0FEAB1482B8},
944,State Highway,121,Morris Brown Dr SW,{A34295DF-16E2-428B-9F10-5920FE9CAF58},
945,State Highway,121,Mount Paran Rd NW,{0192E89F-FACD-450B-8340-E67D9B457127},
946,State Highway,121,Mulberry St,{E0261858-F88A-4881-BC66-6098B47BB24E},
947,State Highway,121,N Atlanta St,{26C22213-37C0-4B26-8595-8EC739BC9753},
948,State Highway,121,N Central Ave,{CB01BD5A-E734-4113-90F9-5B5F4BCEB9B7},
949,State Highway,121,Norman Berry Dr,{CAEC7E60-C953-43ED-8FFC-6320C174E093},
950,State Highway,121,North Ave,{7E7C60DE-6759-42CF-9FD5-09B28C2A590E},
951,State Highway,121,Northside Dr,{B40286BB-0637-452E-A86A-1F9C522D0660},
952,State Highway,121,Northside Pkwy,{E11E46CD-E64A-4700-A9EC-0BFF95C11ED5},
953,State Highway,121,NW Broad St,{44D83C0C-52DB-4661-9FB8-991BECB8A896},
954,State Highway,121,Peachtree St NW,{52CC8C44-5BC9-40D4-A835-35682569D0BE},
955,State Highway,121,Peters St SW,{6DD13CE7-9516-433D-BB16-FB43C220FC5B},
956,State Highway,121,Piedmont Ave NE,{862ECDC5-8ADC-4C96-B08B-F595642AB5FD},
957,State Highway,121,Piedmont Rd NE,{66E0057C-86FC-4E58-843A-A2855036502B},
958,State Highway,121,Ponce de Leon Ave NE,{19944D00-DBFE-4C71-A672-7A939E807CD6},
959,State Highway,045,E Highway 5,{87C6DE30-6180-44FB-964A-C9BD13414EFD},
960,State Highway,045,E Highway 5,{0CF9775E-FE55-4323-9341-31A6CE3D278E},
961,State Highway,045,E Highway 5,{B98485FF-12CB-4BF9-B4EB-6890075706C8},
962,State Highway,045,Main St,{F87137A4-A1DE-41AF-97AC-C0148382C69C},
963,State Highway,045,Main St,{FAA8106E-783C-4BB8-8BE5-107FBEA21810},
964,State Highway,045,Mount Zion Rd,{796CCEC2-B7BE-48DF-A737-CA1D1FE0B9A6},
965,State Highway,045,Mount Zion Rd,{99D6F3C2-49EB-4931-960D-BCCC3A6F148F},
966,State Highway,045,S Park St,{E04422E3-E084-4CA4-B9DC-1CBB564CFD46},
967,State Highway,045,S Park St,{BD53E2CB-AE9F-4F90-95C9-AA18525011ED},
968,State Highway,045,South Byp,{6A9C6559-6D5D-4958-B94A-AFFFB687B0FC},
969,State Highway,045,South Byp,{FB90E8A6-CE74-4150-BF39-22C8C565C377},
970,State Highway,045,State Route 1,{7A9F5314-05F5-4ABC-AFF4-861EC10D6D77},
971,State Highway,045,State Route 1,{A7410E12-0FED-44D7-BE31-A32164933946},
972,State Highway,045,State Route 1,{9C231E72-A8EF-4E78-BA9B-57081AB78405},
973,State Highway,045,State Route 100,{4C92543A-ACF0-4943-BF23-A614C4A99E44},
974,State Highway,121,State Route 74,{C3C55204-74D5-4C8D-A79E-7F5366D305C1},
975,State Highway,121,State Route 761,{F7AC63CC-6BD0-4ECC-9953-2E90672CE6F7},
976,State Highway,121,Stone Mountain Fwy,{6B9D3B02-5C04-4165-8E3F-EB539AB9E998},
977,State Highway,121,Trinity Ave SW,{5913C9BC-EA76-4548-9770-78820137FAF3},
978,State Highway,121,University Ave SW,{B796EB40-0042-432B-8CD4-BC43A8080076},
979,State Highway,121,Vaud Ave NE,{1EF891EF-02E8-4C3D-AC85-8EC40C154DCD},
980,State Highway,121,W Broad St,{6C414B2E-4AA8-4778-A9E5-C81369E57B65},
981,State Highway,121,W Crossville Rd,{27BA4E13-F417-43C1-B29B-B7BEA9B81D6D},
982,State Highway,121,W Peachtree St NW,{0679FEB1-3BCA-49A1-A802-4869D82F729F},
983,State Highway,121,W Whitehall St SW,{2E8F99E6-FE2A-43A7-A488-D3B15D990DA9},
984,State Highway,121,Westboro Dr SW,{65BCE033-2616-42B5-B8AF-255F2ECB8212},
985,State Highway,121,Williams Mill Rd NE,{C561B413-58E8-44E7-A2C7-05762DEE45BE},
986,State Highway,121,Woodstock Rd,{099C3368-E4CB-4748-B499-1E60A1921F8F},
987,State Highway,135,Abbotts Bridge Rd,{2699CEE9-10F0-4290-A04B-198D28236F56},
988,State Highway,135,Auburn Rd,{90A6350A-F72A-4ACF-AC46-4D8821F03B0D},
989,State Highway,135,Beaver Ruin Rd,{A9E74933-DDF5-4D41-ABC1-EB95E1FFB350},
990,State Highway,135,Bethany Church Rd,{BF281C34-9B4D-4788-9065-6085A6CB47FC},
991,State Highway,135,Blackmon Rd,{D56DA696-971C-4AC3-8318-6B03C183D296},
992,State Highway,135,Clayton St,{8CBB65C1-1C9C-4FD6-B10A-762C6FE40E7C},
993,State Highway,045,State Route 100,{0F1A9F11-F00C-4F7F-A7A2-67A691FA87C5},
994,State Highway,045,State Route 113,{E5A8E539-3EDA-47A6-BD70-8DBB1E45166A},
995,State Highway,045,State Route 113,{1C537399-A577-4AEB-85C8-4FA8F99BCAEA},
996,State Highway,045,State Route 16,{F3BDEF81-C6F6-4E1F-8DAA-F45E77847E9C},
997,State Highway,045,State Route 16,{4A7E310A-2FCA-4140-AC69-B034672AEA48},
998,State Highway,045,State Route 166,{E8172D34-1B56-4282-AABC-4AA448A9F7B5},
