OBJECTID,GEOID10,NAME10,PLNG_REGIO,Median_household_income,Type_5__Annual_Transit_Trips,GlobalID,last_edited_date,Pop_Chng_per_SqMi_2000_2010,Tp5_HousTranspCosts_Pct_Income,Tp5_HousingCosts_Pct_Income,Tp5_TransportCosts_Pct_Income,Tp5_AnnualVehMilesTraveled
309,13135050219,502.19,ARC 10,67209,128.86,{40DCFFB8-BD90-4D2B-9E04-6D0477FEFE0C},2015-06-02T12:47:16.000Z,-331.8,52.59,39.66,12.92,4544
310,13135050211,502.11,ARC 10,30067,186.46,{0AA14C28-E959-453B-8DBC-1D67807C64D1},2015-06-02T12:47:16.000Z,-947.7,41.1,32.65,8.45,1353
311,13135050215,502.15,ARC 10,50850,33.36,{2E28F5C9-1A8D-46CD-A53A-E3629B3A8487},2015-06-02T12:47:16.000Z,444.6,48.46,38.31,10.15,2448
312,13135050216,502.16,ARC 10,103000,69.18,{85B8F553-1347-44F8-9C09-18E4A9946EE9},2015-06-02T12:47:16.000Z,637.8,58.75,44.05,14.7,5525
313,13135050527,505.27,ARC 10,73125,97.52,{66A3692D-0533-4A5A-BE9D-606938FE4A46},2015-06-02T12:47:16.000Z,76.5,58.48,42.51,15.97,7041
314,13135050549,505.49,ARC 10,64672,96.49,{CD3C2DF3-DA83-414A-8DE0-559B3601E4C0},2015-06-02T12:47:16.000Z,235.3,57,41.81,15.19,6146
315,13135050540,505.40,ARC 10,52607,157.61,{760D72CD-16A9-48EA-A70D-9681E10E9486},2015-06-02T12:47:16.000Z,544.1,48.98,37.59,11.39,3474
316,13135050722,507.22,ARC 10,59609,59.2,{60A60C53-DB88-4155-BD00-AD622D038E9A},2015-06-02T12:47:16.000Z,422.9,56.19,39.85,16.34,7485
317,13135050729,507.29,ARC 10,49063,93.94,{147EC1D6-3E61-4554-BD80-EF8C35631462},2015-06-02T12:47:16.000Z,222,51.95,38.53,13.42,5234
318,13135050725,507.25,ARC 10,62092,81.35,{4FAFA1EF-47AE-4601-9C58-7D2341398201},2015-06-02T12:47:16.000Z,280,55.97,40.28,15.69,7265
319,13135050730,507.30,ARC 10,68792,67.25,{277CEAB3-B1D0-48E0-8C8D-265DD6EB9213},2015-06-02T12:47:16.000Z,613.3,56.63,40.08,16.55,7908
320,13135050728,507.28,ARC 10,72409,60.33,{23C9A245-0BAB-4AD8-BA24-116D38D08D07},2015-06-02T12:47:16.000Z,629.2,57.45,40.35,17.09,8141
321,13135050731,507.31,ARC 10,69423,65.52,{351EEC54-BD0F-4CE8-9D35-D4F48ECD7AE1},2015-06-02T12:47:16.000Z,753.9,56.93,40.03,16.9,8765
322,13135050609,506.09,ARC 10,77059,53.92,{01D99366-5C72-4F99-8583-BA5B831DC9C1},2015-06-02T12:47:16.000Z,591.4,57.59,39.93,17.67,9108
323,13135050610,506.10,ARC 10,92233,60.61,{5760C131-0D2D-4172-B053-E7F04994A170},2015-06-02T12:47:16.000Z,593.4,58.97,41.45,17.52,8372
324,13135050541,505.41,ARC 10,31194,234.58,{66ABD2AB-14F2-4E61-B2AE-CA624C0E4BCA},2015-06-02T12:47:16.000Z,442,36.54,29.57,6.97,0
325,13135050524,505.24,ARC 10,43182,129.74,{AE4F27BC-5C3A-4197-9020-9A8BC08A4B47},2015-06-02T12:47:16.000Z,348.5,52.01,40.11,11.9,3682
326,13135050547,505.47,ARC 10,81607,57.23,{2EFF2825-7A88-451E-A7AB-213D503E4733},2015-06-02T12:47:16.000Z,323.3,56.64,40.36,16.28,7693
327,13135050523,505.23,ARC 10,50336,146.23,{F34941B7-735F-4EF7-9D17-99AB1CFB5628},2015-06-02T12:47:16.000Z,691,45.31,34.2,11.11,3242
328,13135050724,507.24,ARC 10,58232,60.39,{AC247B76-42EB-47AA-A915-33A79FB9200F},2015-06-02T12:47:16.000Z,962.5,56.04,40.19,15.85,6991
329,13135050543,505.43,ARC 10,75458,86.67,{8FD676E8-F8A2-4C06-9555-6BCCF8A1B56C},2015-06-02T12:47:16.000Z,1206.5,56.35,40.76,15.59,6931
330,13135050545,505.45,ARC 10,52641,89.71,{8DAE602D-AE44-45DE-B073-1E3C2B0CA23C},2015-06-02T12:47:16.000Z,1447.5,54.06,39.08,14.99,6674
331,13135050727,507.27,ARC 10,88889,74.33,{A06C2169-F1D6-4C42-A6C5-2DB1786A148E},2015-06-02T12:47:16.000Z,613.8,58.75,41.8,16.95,7975
332,13135050548,505.48,ARC 10,81417,75.09,{36267879-4E39-48F2-9168-FFACF99D0652},2015-06-02T12:47:16.000Z,626.2,59.59,42.79,16.8,8060
333,13135050546,505.46,ARC 10,67764,89.17,{0D3B1476-696B-42C7-B323-84CBA09D6838},2015-06-02T12:47:16.000Z,1339.1,56.53,40.23,16.3,7422
334,13135050726,507.26,ARC 10,69406,35.23,{7BC5506D-F62A-4FD7-B4E6-E2FC08B609C0},2015-06-02T12:47:16.000Z,379.3,56.33,39.04,17.3,8902
335,13135050608,506.08,ARC 10,66935,21.19,{AF4F51F3-552D-4C6F-B715-24CAB4FA5784},2015-06-02T12:47:16.000Z,228.3,56.15,38.63,17.52,8712
336,13135050607,506.07,ARC 10,77500,48.14,{542B07F4-DD8B-4B1E-A6EC-3460D8B37342},2015-06-02T12:47:16.000Z,930.9,57.15,40.09,17.06,8215
337,13135050542,505.42,ARC 10,45020,111.57,{03A2ABF1-3F7C-4B61-BB4C-48C473F1095B},2015-06-02T12:47:16.000Z,1649.3,41.6,32.82,8.78,1251
338,13135050536,505.36,ARC 10,55875,83.44,{D21D2261-3D8F-4CEE-BDFB-635F17E6117A},2015-06-02T12:47:16.000Z,239.7,52.63,39.07,13.56,5227
339,13135050537,505.37,ARC 10,34273,133.82,{D4DEE34E-1AB8-4E56-99BF-977996FD6955},2015-06-02T12:47:16.000Z,660,40.4,31.52,8.88,1432
340,13135050539,505.39,ARC 10,42944,132.82,{2C7F2D0C-4889-42FB-A03A-4347BD72F3AA},2015-06-02T12:47:16.000Z,1246.7,46.71,35,11.7,3255
341,13135050544,505.44,ARC 10,67736,97.35,{43CD7672-2EFA-46EF-A4A7-FFA45BD50DDF},2015-06-02T12:47:16.000Z,1249.2,55.92,40.83,15.09,6081
342,13135050535,505.35,ARC 10,50947,82.12,{EE7681C6-53F1-40EB-8E14-C6666E126303},2015-06-02T12:47:16.000Z,551.2,53.36,39.12,14.24,5426
343,13135050532,505.32,ARC 10,51467,104.92,{7B5439A2-5C4B-4158-99F6-74CE3D9923DC},2015-06-02T12:47:16.000Z,1328.2,53.84,39.71,14.13,5500
344,13135050534,505.34,ARC 10,53898,120.38,{ACE8D73F-7027-43D1-88F2-50C8A6A5599F},2015-06-02T12:47:16.000Z,1034.4,51.22,37.94,13.27,4329
345,13135050723,507.23,ARC 10,66667,59.84,{6A1C85B6-EF4A-435D-9D0B-097C89D6AD78},2015-06-02T12:47:16.000Z,284.7,57.25,40.96,16.28,7474
346,13135050435,504.35,ARC 10,50625,78.46,{9A5B1B4F-00F5-4BC6-8E10-2192057FFB58},2015-06-02T12:47:16.000Z,68.8,49.35,36.93,12.42,4086
347,13135050531,505.31,ARC 10,51603,66.2,{A508AB21-806C-4A8E-99ED-6165B1775A3C},2015-06-02T12:47:16.000Z,560.7,52.1,37.69,14.41,5238
348,13135050533,505.33,ARC 10,60631,75.16,{6BB77D7D-22DB-4CDA-84AE-9831D46381DD},2015-06-02T12:47:16.000Z,776.8,53.78,39.24,14.54,5517
349,13135050436,504.36,ARC 10,42972,153.92,{19674960-A1C0-41F0-A607-DA46219789DE},2015-06-02T12:47:16.000Z,684.1,44.73,33.52,11.22,3043
350,13135050433,504.33,ARC 10,34298,155.41,{5D3230C4-F481-4681-82B9-6FD93BF1F363},2015-06-02T12:47:16.000Z,450,47.03,36.01,11.02,2825
351,13135050432,504.32,ARC 10,56946,81.29,{B26EDD98-5CB7-4BE9-BCEE-F09C2184AF4C},2015-06-02T12:47:16.000Z,243.2,54.58,40.15,14.43,5212
352,13135050434,504.34,ARC 10,35357,226.7,{CA671A19-AC14-424E-96C8-53D11D86B61B},2015-06-02T12:47:16.000Z,720,43.43,34.06,9.36,1691
353,13135050321,503.21,ARC 10,114444,138.23,{485656F3-5F5A-4B3A-86C3-02360B64D43C},2015-06-02T12:47:16.000Z,-12,60.67,45.54,15.13,5759
354,13217100903,1009.03,ARC 20,60469,22.56,{A9F813DD-E735-4E0C-881C-BCBAD5174E8B},2015-06-02T12:47:16.000Z,344,53.12,36.3,16.82,8628
355,13217100902,1009.02,ARC 20,48775,57.6,{27122A87-AF0D-4DD8-B8D0-B30870F5EC8C},2015-06-02T12:47:16.000Z,287.8,55.21,37.94,17.27,9819
356,13217100901,1009.01,ARC 20,51640,34.73,{4DAE2353-8427-4395-984D-13AF82A9B2DB},2015-06-02T12:47:16.000Z,205.7,56.16,38.11,18.04,10096
357,13217100201,1002.01,ARC 20,60647,6.61,{F53B9365-C440-42AE-9980-DCCF8C6A2B71},2015-06-02T12:47:16.000Z,31.4,53.57,35.79,17.78,9484
358,13217100501,1005.01,ARC 20,55838,63.73,{89DF778F-CDA0-4D5D-BD04-8F101FA7D585},2015-06-02T12:47:16.000Z,1071.6,51.56,35.71,15.86,7979
359,13217100800,1008,ARC 20,47014,16.51,{511C1D7C-02FE-404E-82D9-AAC9982BB6EB},2015-06-02T12:47:16.000Z,98.4,54.81,36.98,17.83,9873
360,13217100202,1002.02,ARC 20,62986,22.05,{A103FB12-EBD3-4DE3-8702-769377B08624},2015-06-02T12:47:16.000Z,32.7,55.07,36.92,18.15,9518
361,13217100700,1007,ARC 20,30509,46.43,{1C6D32A5-8592-499F-B036-C2628B43BF17},2015-06-02T12:47:16.000Z,146.8,46.75,32.52,14.23,7126
362,13217100600,1006,ARC 20,38938,9.32,{AE4B92BA-2A6B-4886-A271-BE9A04FE2C39},2015-06-02T12:47:16.000Z,190.1,50.53,34.56,15.97,8674
363,13217100502,1005.02,ARC 20,38957,44.63,{21C17922-97F7-46ED-91A5-310F21042568},2015-06-02T12:47:16.000Z,434.9,51.78,36.3,15.48,8279
364,13217100400,1004,ARC 20,30438,12.25,{D6BF6FBD-B6CD-4F2C-BED4-0D905330158C},2015-06-02T12:47:16.000Z,34.8,48.73,34.19,14.54,7495
365,13217100300,1003,ARC 20,50670,24.63,{4C84183F-BD0A-44C4-A59F-E4DA1D86CC4D},2015-06-02T12:47:16.000Z,190,48.72,33.79,14.93,7187
366,13217100100,1001,ARC 20,67500,25.07,{193D302A-F650-4A79-AB89-C06885AA67FE},2015-06-02T12:47:16.000Z,77,55.39,37.78,17.61,9536
367,13135050322,503.22,ARC 10,126414,119.17,{8AC54979-EEA2-4ED2-890A-6B0D2EE652F4},2015-06-02T12:47:16.000Z,-170.5,60.41,45.03,15.38,5681
368,13135050318,503.18,ARC 10,51786,291,{D7A1BF87-29B9-448D-B1A8-9701B429A7F5},2015-06-02T12:47:16.000Z,-76.7,43.38,35.8,7.57,0
369,13135050320,503.20,ARC 10,32642,128.01,{9FD02632-FA2C-471B-87F5-28B7F7A50081},2015-06-02T12:47:16.000Z,165.7,46.12,35.24,10.88,2654
370,13135050317,503.17,ARC 10,35457,280.71,{9F39F909-3CE7-4B3C-ADD5-A7BD8D469A72},2015-06-02T12:47:16.000Z,-1340,37.39,30.43,6.96,0
371,13135050220,502.20,ARC 10,46215,184.32,{4738E62B-9977-47EF-BD17-C5E160A9C5C5},2015-06-02T12:47:16.000Z,573.3,44.78,35.19,9.59,1709
372,13135050214,502.14,ARC 10,80833,79.85,{7ABEE67E-07D6-4A55-8529-B6BA4367F100},2015-06-02T12:47:16.000Z,212.9,55.96,40.86,15.1,5872
373,13135050218,502.18,ARC 10,66365,56.47,{E077AFD9-0D5C-4269-AA09-76BEFDE358BF},2015-06-02T12:47:16.000Z,81.5,52.54,39.04,13.5,4724
374,13135050209,502.09,ARC 10,46154,100.59,{02E36D31-1151-4218-B647-13C97BA8646C},2015-06-02T12:47:16.000Z,699.6,51.5,39.87,11.63,3120
375,13135050217,502.17,ARC 10,71127,88.81,{239E6A15-50C6-4012-A921-EC677541A101},2015-06-02T12:47:16.000Z,1133.6,54.48,41.95,12.53,3605
376,13135050529,505.29,ARC 10,59830,83.36,{6E5F64CA-029E-49FA-889D-E146A94CDEB4},2015-06-02T12:47:16.000Z,86.7,50.39,36.92,13.47,4955
377,13135050530,505.30,ARC 10,73365,138.38,{8BC5EA33-AF41-435C-A3FC-388AC98B6944},2015-06-02T12:47:16.000Z,892.1,56.17,41.84,14.34,5140
378,13135050538,505.38,ARC 10,75438,117.44,{CCB1A561-5EBC-4142-AA1B-F6D4D72AD396},2015-06-02T12:47:16.000Z,163.5,57.62,42.68,14.93,6060
379,13135050525,505.25,ARC 10,78403,93.49,{9BFC361D-52D6-4E35-BF08-AC89675F33E9},2015-06-02T12:47:16.000Z,250.3,56.58,41.27,15.31,6864
380,13135050528,505.28,ARC 10,85021,67.02,{E11A93A1-8171-4E5B-BA66-DAA309977B41},2015-06-02T12:47:16.000Z,210.5,58,41.96,16.05,6996
381,13135050605,506.05,ARC 10,70121,36.14,{3E794B30-5A08-49F0-BE96-EC8C5B6C0037},2015-06-02T12:47:16.000Z,866.1,55.52,39.55,15.98,7148
382,13135050606,506.06,ARC 10,66052,42.53,{A56263B6-EC6C-4A93-8D29-314D63A892B4},2015-06-02T12:47:16.000Z,862.5,58.02,41.47,16.55,7790
383,13135050210,502.10,ARC 10,67048,89.12,{5B0D8173-4C92-41EF-B53D-4544232CE2B4},2015-06-02T12:47:16.000Z,614.5,50.64,38.6,12.03,3906
384,13135050213,502.13,ARC 10,89190,64.55,{23E033E3-1970-41F5-92E9-4AB2FF8E8414},2015-06-02T12:47:16.000Z,928.2,58.53,42.31,16.22,6988
385,13135050208,502.08,ARC 10,70863,109.56,{7B7450B3-60F7-4238-B4B5-71C433324990},2015-06-02T12:47:16.000Z,980,55.08,41.53,13.54,5291
386,13135050212,502.12,ARC 10,115664,85.71,{D1EF311E-FCC7-46B4-A5B6-6F7FD9C35DC4},2015-06-02T12:47:16.000Z,706.2,61.2,44.82,16.38,6832
387,13135050109,501.09,ARC 10,79868,48.43,{FE956ECE-3470-4B54-8C12-B5745770987B},2015-06-02T12:47:16.000Z,894.4,52.46,37.25,15.21,6578
388,13135050107,501.07,ARC 10,79056,41.27,{EA185FF3-90E7-4B50-8CCE-2AB439F00415},2015-06-02T12:47:16.000Z,621,56.51,39.82,16.69,8166
389,13135050108,501.08,ARC 10,96440,91.3,{A4D129EC-F21C-4DAE-8E30-BE87AE5EF0D5},2015-06-02T12:47:16.000Z,921.6,58.91,42.12,16.8,7580
390,13135050105,501.05,ARC 10,34692,1.73,{39EDB738-EFE0-4EC4-8E36-49D84AFF2DEB},2015-06-02T12:47:16.000Z,-70.9,51.3,36.85,14.45,6882
391,13135050103,501.03,ARC 10,54830,38.65,{D36E227D-619F-48AA-9DB3-6016FC2DBC88},2015-06-02T12:47:16.000Z,346.9,53.3,37.38,15.92,7703
392,13135050422,504.22,ARC 10,35393,192.93,{C6851530-9393-4443-ADAD-C9F7AC21EED0},2015-06-02T12:47:16.000Z,477,44.53,34.36,10.17,2211
393,13135050304,503.04,ARC 10,34443,137.19,{19DEEC11-DD9E-45C5-AA73-CECB3721CE13},2015-06-02T12:47:16.000Z,524.3,45.58,36.3,9.28,1469
394,13135050419,504.19,ARC 10,45549,145.37,{F62FA63F-3A18-4C42-B075-A2670EF31B80},2015-06-02T12:47:16.000Z,367.6,48.41,36.75,11.65,3093
395,13135050306,503.06,ARC 10,35962,55.17,{2201A44B-1165-42AD-861B-9B18DA5394D0},2015-06-02T12:47:16.000Z,-79.5,49.77,37.27,12.5,3812
396,13135050106,501.06,ARC 10,61426,25.24,{DBDE8151-9618-4A8D-9E8A-62B7751FDFC1},2015-06-02T12:47:17.000Z,302.5,50.78,36.96,13.82,5593
397,13135050205,502.05,ARC 10,51395,107.23,{029EF3D0-1FF2-4596-A0E6-50ACFE3594E4},2015-06-02T12:47:17.000Z,-203,50.1,37.73,12.37,3943
398,13135050417,504.17,ARC 10,28606,229.45,{6F3C7445-D5C7-45A4-B60A-A7D89DF61FB0},2015-06-02T12:47:17.000Z,41,44.42,35.02,9.4,1789
399,13135050314,503.14,ARC 10,50781,152.87,{046D4A45-5BF4-4D6C-BD89-B76BC2C4C437},2015-06-02T12:47:17.000Z,1386.2,49.35,38.31,11.05,2655
400,13135050308,503.08,ARC 10,131167,103.16,{8B4544F5-8FCB-4D89-8FDA-F75CDC008D88},2015-06-02T12:47:17.000Z,70.9,66.08,50.5,15.57,5888
401,13135050309,503.09,ARC 10,83100,103.41,{049F207A-E233-413C-8CC2-D274838DFB19},2015-06-02T12:47:17.000Z,133.1,52.85,39.78,13.07,4239
402,13135050313,503.13,ARC 10,60560,80.1,{A086C055-9C7E-4634-801D-12525804BE1F},2015-06-02T12:47:17.000Z,195,53.32,39.52,13.8,5093
403,13135050311,503.11,ARC 10,100588,77.64,{B3FCBDB1-0CCE-4685-9FE8-AC49D6DA23B2},2015-06-02T12:47:17.000Z,293.2,54.68,41.05,13.63,4500
404,13135050310,503.10,ARC 10,68816,158.23,{4F368E8B-33AA-4884-8893-023BC74FD599},2015-06-02T12:47:17.000Z,79.7,51.87,40.55,11.31,2929
405,13135050424,504.24,ARC 10,42616,124.43,{D7A0F0E4-2822-4D9E-9457-99F7EC908D8C},2015-06-02T12:47:17.000Z,302.1,43.54,32.86,10.68,2722
406,13135050421,504.21,ARC 10,38698,142.38,{1837C900-865C-4F23-BAE0-34A469734276},2015-06-02T12:47:17.000Z,394.8,44.09,33.96,10.13,2231
407,13135050315,503.15,ARC 10,40585,240.18,{4FF2948B-1396-440C-8EC9-606928F31ADE},2015-06-02T12:47:17.000Z,-878.2,43.19,33.77,9.42,1499
408,13135050418,504.18,ARC 10,32584,258.58,{D4486FDD-4DD9-4C18-9F67-EEC694FBEEC5},2015-06-02T12:47:17.000Z,-736.3,41.91,33.38,8.53,891
409,13135050521,505.21,ARC 10,41695,96.97,{34CBAB70-4A2A-4BEE-9CCF-F14051DB3EF3},2015-06-02T12:47:17.000Z,-161.8,50.29,37.41,12.89,4759
410,13135050522,505.22,ARC 10,37256,106.41,{7F860814-68F8-4126-8E85-2C5195A46E0A},2015-06-02T12:47:17.000Z,254.4,49.56,36.55,13.01,4870
411,13135050520,505.20,ARC 10,32625,126.94,{942BA26E-E5C1-470A-B427-88194FC3B68F},2015-06-02T12:47:17.000Z,66.8,43.5,33.04,10.46,2889
412,13135050511,505.11,ARC 10,48831,98.53,{C5F6B250-9C67-4759-90D8-D6F1CA95C47B},2015-06-02T12:47:17.000Z,816.2,54.57,41.52,13.05,4511
413,13135050714,507.14,ARC 10,78688,52.63,{2FBC929A-342C-4D77-A209-291FCF09C5EB},2015-06-02T12:47:17.000Z,216.6,58.32,42.3,16.02,6955
414,13135050429,504.29,ARC 10,80139,68.39,{19D112DE-C208-4F18-AC1A-CD838DB30992},2015-06-02T12:47:17.000Z,33.4,58.28,42.12,16.16,6912
415,13135050713,507.13,ARC 10,103485,87.48,{1DF8F516-5908-4E23-859B-52AE48B831FD},2015-06-02T12:47:17.000Z,470,58.99,42.99,16,6963
416,13135050423,504.23,ARC 10,34235,96.26,{73AB1377-424E-4DB3-8F02-703E3D9BCC30},2015-06-02T12:47:17.000Z,765.2,46.11,34.71,11.4,3266
417,13135050410,504.10,ARC 10,39509,82.71,{2D7CE9BE-A592-493D-B2C3-DF168708BFC5},2015-06-02T12:47:17.000Z,130,49.43,36.28,13.15,4588
418,13135050720,507.20,ARC 10,76167,67.17,{E39BA906-13EB-4E49-BE9C-CABBD59577C6},2015-06-02T12:47:17.000Z,159.5,59.25,42.93,16.32,7583
419,13135050712,507.12,ARC 10,83359,81.44,{A738616D-D423-45EC-90B7-9E48D5A35919},2015-06-02T12:47:17.000Z,103.8,57.47,41.72,15.75,6672
420,13135050719,507.19,ARC 10,50745,86.49,{B8776CAF-05DA-4552-A89B-66FCC8468C11},2015-06-02T12:47:17.000Z,84.3,52.19,38.51,13.67,5402
421,13135050721,507.21,ARC 10,50273,80.13,{18B295A4-9192-423E-AD8D-838754CE91DD},2015-06-02T12:47:17.000Z,354.7,56.58,40.39,16.19,7678
422,13135050709,507.09,ARC 10,56328,58.97,{C6C71B9A-1E58-465A-AFC4-DF2BB0C1B374},2015-06-02T12:47:17.000Z,614.2,54.49,38.39,16.1,7588
423,13135050715,507.15,ARC 10,74167,59.52,{4D138FF7-56E3-40EE-800F-FA4390E408A3},2015-06-02T12:47:17.000Z,34.1,56.01,40.24,15.76,6999
424,13135050415,504.15,ARC 10,73188,53.12,{FD61509C-149F-4034-A573-3B1361A19B01},2015-06-02T12:47:17.000Z,-165.8,58.5,42.4,16.1,7243
425,13135050718,507.18,ARC 10,81940,48.61,{DC9B6FD7-CBB5-42C5-9A60-A88810052065},2015-06-02T12:47:17.000Z,31.3,58.81,42.74,16.08,7030
426,13135050427,504.27,ARC 10,64536,61.44,{AA3CB0A6-76B5-4502-ADB8-BA52F63B76C5},2015-06-02T12:47:17.000Z,204.8,56.41,40.85,15.56,6357
427,13135050428,504.28,ARC 10,100938,85.69,{2A4E6C46-CCE9-4F4D-A4B6-A5CEFBB2FFB2},2015-06-02T12:47:17.000Z,14.8,58.42,42.59,15.83,6660
428,13135050416,504.16,ARC 10,60605,51.29,{148CA2C8-5C9D-4A17-A448-4CF7A8FA9AE3},2015-06-02T12:47:17.000Z,72.7,52.42,37.37,15.04,6493
429,13135050425,504.25,ARC 10,79191,70.5,{874532FB-9EAF-4803-9EA0-902E815A4681},2015-06-02T12:47:17.000Z,-55.4,56.85,41.33,15.53,6313
430,13135050526,505.26,ARC 10,34527,151.08,{C2E332F4-1D13-40E7-8E76-9E29DB318BE4},2015-06-02T12:47:17.000Z,114.5,46.86,36.66,10.2,2139
431,13135050431,504.31,ARC 10,43004,197.87,{5E6E2F5B-F33B-4E34-AD26-3F42ED2EA53C},2015-06-02T12:47:17.000Z,1583.8,45.15,34.77,10.38,2517
432,13135050426,504.26,ARC 10,71930,78.73,{2A0B0C64-C457-4FCE-989C-9F7D223764B6},2015-06-02T12:47:17.000Z,-129.4,56.88,41.4,15.48,6489
433,13135050430,504.30,ARC 10,59276,69.26,{C5D0EEA4-6D4D-4791-BE68-91A099B0A637},2015-06-02T12:47:17.000Z,-18.8,53.71,39.48,14.22,5456
434,13121009501,95.01,ARC 10,139750,163.42,{AD26DC8E-218D-4890-92A2-C0412D17C699},2015-06-02T12:47:17.000Z,-44.1,68.07,56.09,11.97,2159
435,13121011305,113.05,ARC 10,26944,191.66,{F482258B-C488-404F-A102-28D8199D6308},2015-06-02T12:47:17.000Z,-1323.6,40.98,31.09,9.89,1972
436,13121011306,113.06,ARC 10,30701,120.76,{FE6D87B8-6FFF-4801-9434-9B360DABCB15},2015-06-02T12:47:17.000Z,-462.9,41.46,30.17,11.29,3647
437,13121007706,77.06,ARC 10,44877,102.17,{CA01892C-6B31-4E9A-A8F3-AAFE9D87CF59},2015-06-02T12:47:17.000Z,715.8,46.67,35.48,11.19,3290
438,13121007703,77.03,ARC 10,36971,104.34,{BF0E8515-B77C-4234-8640-F2CF9AC06C04},2015-06-02T12:47:17.000Z,-61.2,49.89,36.21,13.68,5019
439,13121003700,37,ARC 10,,,{A34281C4-A6C2-4C93-ABFF-FA5B506B7768},2015-06-02T12:47:17.000Z,,,,,
440,13121011202,112.02,ARC 10,34957,163.5,{C77B9EFB-C164-4899-8FEA-D84D49E1E0C0},2015-06-02T12:47:17.000Z,-1226.7,42.09,31.23,10.86,2623
441,13121011100,111,ARC 10,45515,96.34,{F0D70896-44F5-492A-88E6-08D02922C03B},2015-06-02T12:47:17.000Z,-446.9,46.64,34.39,12.26,3617
442,13121011201,112.01,ARC 10,36957,129.53,{AC669242-FF74-4357-9DD1-041627B8111B},2015-06-02T12:47:17.000Z,-1516,44.5,33.69,10.81,2707
443,13121011303,113.03,ARC 10,45283,164.65,{F1353CF2-C025-4613-A56E-AC1EE356F638},2015-06-02T12:47:17.000Z,299.6,48.66,36.92,11.74,2960
444,13121008102,81.02,ARC 10,23577,204.47,{CEA4CC7D-C7FC-492C-B3F6-6F76D2501D2B},2015-06-02T12:47:17.000Z,-233.6,41.59,31.37,10.22,2051
445,13121007002,70.02,ARC 10,19943,88.98,{468FF947-DC1B-410C-A456-35361AFD55C1},2015-06-02T12:47:17.000Z,-946.5,41.77,30.24,11.53,3574
446,13121011301,113.01,ARC 10,41402,80.84,{DC8DC30E-9190-4568-84F2-E07FA22EB5FF},2015-06-02T12:47:17.000Z,-315.5,51.51,37.44,14.07,4780
447,13139001202,12.02,ARC 20,41083,25.9,{7D203EC3-A9C0-4BFD-A813-9457DC3913D2},2015-06-02T12:47:17.000Z,97.4,51.05,33.98,17.07,7131
448,13139000101,1.01,ARC 20,44750,3.73,{ADD58692-8DB7-4691-B125-5BF01B34BCEC},2015-06-02T12:47:17.000Z,45.1,53.41,35.12,18.29,8470
449,13139000701,7.01,ARC 20,37700,58.1,{43D35EFD-4C0C-4F08-8C71-05CFD9266F1A},2015-06-02T12:47:17.000Z,139.6,48.64,33.32,15.32,5797
450,13139000702,7.02,ARC 20,45568,53.18,{36723509-2941-4DFF-9F0E-61CD6E15896E},2015-06-02T12:47:17.000Z,168.2,53.57,35.3,18.27,8211
451,13139000102,1.02,ARC 20,45671,34.29,{21687680-16B1-4D3F-962C-BF9EAFF0F03B},2015-06-02T12:47:17.000Z,8.1,53.68,35.4,18.28,8364
452,13139000201,2.01,ARC 20,47050,25.98,{107F90F6-D063-4D29-A1A6-E702F27BDFC3},2015-06-02T12:47:17.000Z,14.7,54.92,36.39,18.53,8510
453,13139000302,3.02,ARC 20,65349,39.37,{7A07FDC4-F4C6-44E8-AAEB-D2F2E450B292},2015-06-02T12:47:17.000Z,54,57.2,38.22,18.98,8707
454,13139000900,9,ARC 20,35915,124.56,{FB1A2CE6-966B-4CAD-930A-363324B34FC7},2015-06-02T12:47:17.000Z,86.1,50.16,36.95,13.21,3903
455,13139000500,5,ARC 20,58611,68.32,{0A021319-64CD-4F00-9C70-F136FAE907BD},2015-06-02T12:47:17.000Z,3,52.7,36.35,16.35,6585
456,13139001402,14.02,ARC 20,63750,62.11,{6CEB2FC8-6B25-4880-9153-A1D720AFC318},2015-06-02T12:47:17.000Z,95.1,55.84,38.01,17.83,7895
457,13139001002,10.02,ARC 20,46193,28.97,{0FFFC528-B097-435C-997A-185C5D901736},2015-06-02T12:47:17.000Z,63.8,51.21,35.17,16.04,6678
458,13139000800,8,ARC 20,26932,116.14,{42B82D5E-20C0-49A6-8EB0-7674BD49C03F},2015-06-02T12:47:17.000Z,-93.7,47.64,34.97,12.67,4449
459,13139000600,6,ARC 20,38880,85.22,{EA75A177-CB62-4E93-823F-0A61C379B1FB},2015-06-02T12:47:17.000Z,42.7,48.26,33.73,14.53,5931
460,13139000400,4,ARC 20,47424,62.81,{64415C27-F719-4949-BE04-5756B4FBABE9},2015-06-02T12:47:17.000Z,83.9,52.67,36.02,16.66,6851
461,13121007604,76.04,ARC 10,17238,264.75,{BA81DFC7-9B38-4227-805A-3A58665127C0},2015-06-02T12:47:17.000Z,177.5,38.82,30.29,8.53,985
462,13121007704,77.04,ARC 10,36896,105.41,{6FD6859D-A8C7-4988-90E3-207AECA560B6},2015-06-02T12:47:17.000Z,-26.9,52.05,39.25,12.81,4278
463,13121007603,76.03,ARC 10,14346,335.49,{EB62FD72-304A-4A99-B816-10F781F873A3},2015-06-02T12:47:17.000Z,-15,33.82,26.57,7.25,516
464,13121011427,114.27,ARC 10,108881,124.11,{3186E603-6D3F-4186-A0CB-3E0DE342EA74},2015-06-02T12:47:17.000Z,211.1,58.43,43.67,14.77,5457
