OBJECTID,NAME_R,YEAR_,STORIES,BUILDING_NO,CITY,USAGE_DM,HISTORIC,SHAPEarea,SHAPElen
58761852,Building,1928,1, ,Y,Single Family,,1644.10491732547,185.152794017679
58761853,Building,1928,1, ,Y,Single Family,,1476.34953609872,172.092790570187
58761856,Building,0,1, ,Y,Single Family,,1870.57925308468,211.01681065521
58761857,Building,0,1, ,Y,Single Family,,1011.1246116553,136.850952345732
58761858,Building,0,1, ,Y,Single Family,,305.690906164069,71.5291271301455
58761863,Building,0,1, ,Y,Single Family,,1941.76608679707,186.029082324618
58761864,Building,0,1, ,Y,Single Family,,2106.1183108267,199.680684076096
58761866,Building,0,1, ,Y,Single Family,,2724.89509602409,232.221757358899
58761867,Building,0,1, ,Y,Single Family,,2279.36871603094,212.396407715165
58761868,Building,0,1, ,Y,Single Family,,509.528350331299,90.2995972716047
58761873,Building,0,1, ,Y,Single Family,,1312.1252113985,153.857051627782
58761874,Building,0,1, ,Y,Single Family,,1648.35598320887,184.893831582657
58761876,Building,0,1, ,Y,Single Family,,139.498563973394,47.3561711744022
58761877,Building,0,1, ,Y,Single Family,,1344.44158181432,167.380172180516
58761878,Building,0,1, ,Y,Single Family,,733.567806859199,110.639800491544
58761879,Plantation Ridge Apartments,0,1,27,Y,Apartments,,7839.41121674939,578.305863737012
58761880,Building,0,1, ,Y,Single Family,,1402.47287754717,155.854780721425
58761883,Building,0,1, ,Y,Single Family,,2180.37562853992,211.508058606084
58761885,Building,0,1, ,Y,Single Family,,2693.77941766595,249.195165812238
58761887,Building,1930,1, ,Y,Single Family,,1298.70449255105,157.072179045195
58761888,Building,0,1, ,Y,Single Family,,1408.70060708311,179.427507386362
58761891,Building,0,1, ,Y,Single Family,,481.686038138278,88.879336537422
58761892,Building,0,1, ,Y,Single Family,,2103.79549528044,212.932004594299
58761893,Building,0,1, ,Y,Single Family,,712.530295670851,114.856110654911
58761900,Building,0,1, ,Y,Single Family,,1155.29094105143,149.169588960995
58761901,Building,0,1, ,Y,Single Family,,1826.84461283704,179.045341788543
58761902,Building,0,1, ,Y,Single Family,,2048.56153840949,192.757266485597
58761908,Plantation Ridge Apartments,0,1,45,Y,Apartments,,5314.36473730362,389.110687089938
58761910,Building,0,1, ,Y,Single Family,,687.138981260862,106.792543946656
58761911,Building,0,1, ,Y,Single Family,,1631.76964791029,170.889019486011
58761912,Building,1940,1, ,Y,Single Family,,1272.3146399192,151.128585546492
58761917,Building,0,1, ,Y,Recreation,,4655.45098885853,370.325478658418
58761921,Building,0,1, ,Y,Single Family,,94.5624655140254,38.9014644053009
58761922,Building,0,1, ,Y,Single Family,,1470.28342801886,173.01282102244
58761923,Building,1910,1, ,Y,Single Family,,1697.12189849886,187.626886797363
58761924,Building,0,1, ,Y,Single Family,,432.074720785057,93.8004905049844
58761925,Building,1930,1, ,Y,Single Family,,1582.97672629153,177.750550458791
58761928,Building,0,1, ,Y,Single Family,,1564.62281609453,181.996653670094
58761929,Building,0,1, ,Y,Single Family,,1781.22108176424,199.144800371567
58761931,Building,0,1, ,Y,Single Family,,233.001223609537,61.8372998768926
58761934,Building,0,1, ,Y,Other,,3387.49208180368,288.260746823256
58761935,Building,0,1, ,Y,Single Family,,535.495374225831,92.9995906907128
58761938,Building,0,1, ,Y,Single Family,,2105.98932375141,209.96714342459
58761940,Building,0,1, ,Y,Single Family,,1965.56589995258,194.777161702062
58761942,Plantation Ridge Apartments,0,1,42,Y,Apartments,,10460.7798660245,484.970018548372
58761948,Building,1900,1, ,Y,Single Family,,1897.73896609286,198.514351683399
58761949,Building,1940,1, ,Y,Single Family,,2306.41968532438,223.278027183168
58761950,Building,1930,1, ,Y,Single Family,,2127.0331069084,217.516874831454
58761951,Building,0,1, ,Y,Single Family,,1123.86275635894,162.133984496152
58761954,Building,0,1, ,Y,Warehouse,,6425.67678085347,330.543258844265
58761956,Building,0,1, ,Y,Single Family,,1950.27692149296,251.54183383585
58761957,Building,0,1, ,Y,Single Family,,1410.22058648009,158.701329109347
58761958,Building,0,1, ,Y,Single Family,,2163.65830171963,207.158290137101
58761959,Building,0,1, ,Y,Single Family,,192.592997557874,59.2641736422407
58761960,Building,0,1, ,Y,Single Family,,601.048595441412,109.145522218469
58761962,Building,0,1, ,Y,Single Family,,1640.25116825296,173.798030670876
58761964,Building,0,1, ,Y,Single Family,,1408.13066743638,163.125825612673
58761965,Building,0,1, ,Y,Single Family,,2048.91836065476,205.093616923657
58761966,Building,0,1, ,Y,Single Family,,1312.87477244893,160.172265842892
58761967,Building,0,1, ,Y,Retail,,1841.22016796536,250.763016347548
58761968,Building,0,1, ,Y,Single Family,,1768.93037501376,186.689021642784
58761969,Building,0,1, ,Y,Single Family,,408.15679897513,82.412895177894
58761971,Building,1942,1, ,Y,Condo Townhouse,,1850.13640754949,184.516445005903
58761974,Building,0,1, ,Y,Single Family,,2073.46933340648,216.776842107826
58761976,Building,0,1, ,Y,Single Family,,1359.39489891426,161.770974814225
58761977,Building,0,1, ,Y,Single Family,,1488.86838074978,178.837148205161
58761981,Building,0,1, ,Y,Single Family,,1587.15733057879,189.961527584396
58761985,Building,0,1, ,Y,Single Family,,1844.07819753729,197.721886001417
58761987,Building,0,1, ,Y,Single Family,,2545.76807996342,233.682200057647
58761988,Building,0,1, ,Y,Single Family,,1246.38521711109,158.289459357285
58761989,Building,0,1, ,Y,Single Family,,1451.21297900468,162.259229718488
58761991,Building,0,1, ,Y,Single Family,,1580.90706948108,162.875053304964
58761994,Building,0,1, ,Y,Single Family,,2287.30555245173,205.296321073873
58761995,Building,0,1, ,Y,Single Family,,1296.31038307416,152.913115140378
58761996,Building,0,1, ,Y,Single Family,,1687.54372872265,171.470963680909
58762000,Building,1890,1, ,Y,Single Family,,2529.14907324865,224.026021550016
58762003,Building,0,1, ,Y,Retail,,3891.08726400062,251.409815192024
58762005,Building,0,1, ,Y,Retail,,3271.93058499397,265.168259302274
58762006,Building,0,1, ,Y,Single Family,,2810.9113210708,250.344979204669
58762008,Building,1942,1, ,Y,Condo Townhouse,,1627.96750908442,172.321340533404
58762010,Building,0,1, ,Y,Single Family,,391.248811511454,79.1348541197705
58762012,Building,0,1, ,Y,Single Family,,1145.73610688533,149.876331700954
58762013,Building,0,1, ,Y,Retail,,4943.75401081248,317.616462007145
58762014,Building,0,1, ,Y,Single Family,,1928.09584218707,184.504295708991
58762016,Building,0,1, ,Y,Single Family,,2761.07477916521,248.943641423775
58762020,Building,0,1, ,Y,Single Family,,2718.21539453459,225.831247462886
58762021,Building,0,1, ,Y,Single Family,,3055.67204796994,250.037133012462
58762022,Building,0,1, ,Y,Single Family,,221.246999215415,59.7752776239431
58762023,Building,0,1, ,Y,Other,,895.610023314514,122.501731184983
58762024,Building,0,1, ,Y,Professional Building,,4933.42239249445,297.932919588585
58762027,Plantation Ridge Apartments,0,1,26,Y,Apartments,,3489.35959077486,301.446316010187
58762032,Building,0,1, ,Y,Single Family,,960.480636733437,124.443773726217
58762033,Building,0,1, ,Y,Single Family,,1820.96981800917,180.224785712204
58762034,Building,0,1, ,Y,Single Family,,1068.61010819004,140.234670822622
58762036,Falls at Sope Creek Apartments,0,1, ,Y,Apartments,,0.562570404228402,3.01513446110229
58762042,Building,0,1, ,Y,Single Family,,1101.42420589219,167.437658459181
58762043,Building,0,1, ,Y,Other,,3109.85570573429,249.501501002913
58762045,Building,0,1, ,Y,Single Family,,1045.1233869725,132.001267250623
58762046,Building,0,1, ,Y,Single Family,,1987.41526138992,183.290480189466
58762047,Building,0,1, ,Y,Single Family,,1927.43722262057,211.135445265349
58762051,Building,1890,1, ,Y,Single Family,,1547.09554022147,173.278809204757
58762053,Building,0,1, ,Y,Single Family,,1154.56020375146,144.375079884752
58762054,Building,0,1, ,Y,Single Family,,2266.37852534407,202.295453360544
58762058,Building,0,1, ,Y,Single Family,,1829.34055164362,182.750167006393
58762060,Building,0,1, ,Y,Single Family,,2478.56779428488,211.565653225489
58762062,Building,0,1, ,Y,Single Family,,2197.39874429337,219.41127904805
58762064,Building,0,1, ,Y,Single Family,,1697.23630790798,174.409741501491
58762065,Building,0,1, ,Y,Single Family,,1442.26244026772,180.168772162402
58762066,Building,0,1, ,Y,Single Family,,1469.49609653153,158.788977846118
58762068,Plantation Ridge Apartments,0,1,25,Y,Apartments,,7643.90263924558,538.351282004291
58762070,Building,0,1, ,Y,Single Family,,452.813366827292,103.000132510904
58762072,Building,0,1, ,Y,Condo Townhouse,,1441.79862424741,163.146782235674
58762073,Building,0,1, ,Y,Single Family,,1246.18820881355,154.805620896716
58762076,Falls at Sope Creek Apartments,0,1,11,Y,Apartments,,11628.8239875712,608.90887332742
58762077,Building,0,1, ,Y,Professional Building,,2211.64543612984,188.420432403119
58762078,Building,0,1, ,Y,Single Family,,1372.43354925086,160.592624643403
58762080,Building,0,1, ,Y,Single Family,,2092.14396954009,208.137904086416
58762082,Building,1942,1, ,Y,Condo Townhouse,,1888.64048493654,187.261123475452
58762083,Building,1890,1, ,Y,Single Family,,1698.60613165985,178.620979259835
58762085,Building,0,1, ,Y,Single Family,,2210.24541926432,211.060275380292
58762086,Building,0,1, ,Y,Single Family,,2510.64282069192,247.505857289339
58762087,Plantation Ridge Apartments,0,1,24,Y,Apartments,,6743.41966043411,504.069727125753
58762089,Building,0,1, ,Y,Single Family,,92.0779820972003,38.4019943662022
58762091,Building,0,1, ,Y,Single Family,,2832.77930848453,257.382562380336
58762092,Building,0,1, ,Y,Single Family,,618.951725402414,107.030038835596
58762093,Building,1942,1, ,Y,Condo Townhouse,,1926.2992738058,178.167986704614
58762095,Building,1942,1, ,Y,Condo Townhouse,,1820.47027461413,180.153746178073
58762096,Building,0,1, ,Y,Single Family,,294.611249632983,72.6452868459666
58762100,Building,0,1, ,Y,Warehouse,,19852.396422643,711.92476104416
58762102,Building,0,1, ,Y,Professional Building,,15038.3567156292,638.744600718357
58762107,Building,1920,1, ,Y,Single Family,,1841.549463554,175.621868611744
58762109,Building,0,1, ,Y,Single Family,,1540.52384462465,176.69604998532
58762111,Building,0,1, ,Y,Single Family,,2179.40998006444,213.01232098643
58762112,Building,0,1, ,Y,Single Family,,2428.44653667899,266.857236904357
58762115,Building,1942,1, ,Y,Condo Townhouse,,1726.49376322381,167.875744306187
58762116,Building,1942,1, ,Y,Condo Townhouse,,1834.48249040093,185.016501063674
58762118,Building,0,1, ,Y,Single Family,,207.391504370955,61.7532366775507
58762119,Plantation Ridge Apartments,0,1,22,Y,Apartments,,3712.78513234708,277.470393401346
58762124,Building,0,1, ,Y,Single Family,,2650.50254849215,226.928697371367
58762125,Building,0,1, ,Y,Single Family,,328.468438785342,83.8354428927024
58762128,Building,0,1, ,Y,Single Family,,1144.08846540767,150.625324617422
58762131,Building,1900,1, ,Y,Single Family,,2257.98268741306,201.252492197631
58762136,Building,0,1, ,Y,Single Family,,1916.76477759282,185.13492731204
58762140,Plantation Ridge Apartments,0,1,43,Y,Apartments,,2926.13573770093,260.538094121231
58762142,Building,0,1, ,Y,Single Family,,114.124484238783,42.7692360005524
58762144,Building,0,1, ,Y,Single Family,,350.344683672719,79.6338995435414
58762145,Building,0,1, ,Y,Single Family,,502.109255954846,96.0389889440469
58762146,Building,1942,1, ,Y,Condo Townhouse,,1960.96336632473,187.883039660221
58762147,Building,0,1, ,Y,Single Family,,1284.09869892569,152.379149226167
58762152,Building,0,1, ,Y,Single Family,,797.497498645061,112.980282852007
58762153,Building,0,1, ,Y,Single Family,,2313.84408610374,209.539557351464
58762154,Building,0,1, ,Y,Single Family,,1769.22985574453,188.750408665758
58762155,Building,1940,1, ,Y,Single Family,,1425.14578107034,158.322605758301
58762157,Building,0,1, ,Y,Single Family,,742.674726005234,109.175964594641
58762159,Building,0,1, ,Y,Single Family,,250.092947872289,66.2742184363997
58762160,Building,1942,1, ,Y,Condo Townhouse,,1707.15922025161,173.082249827535
58762161,Building,0,1, ,Y,Single Family,,1138.18983285032,137.527714588082
58762164,Building,0,1, ,Y,Other,,1429.67374805917,169.300167970611
58762166,Building,0,1, ,Y,Single Family,,1465.0015584324,160.225238761501
58762168,Building,0,1, ,Y,Single Family,,1499.22373276836,161.462619962007
58762169,Falls at Sope Creek Apartments,0,1,ClubHs,Y,Apartments,,1644.87552492587,193.201647196691
58762171,Building,0,1, ,Y,Single Family,,2658.6549908091,254.474877043506
58762172,Building,0,1, ,Y,Single Family,,2640.029229708,223.546264723748
58762173,Plantation Ridge Apartments,0,1,44,Y,Apartments,,4589.69166867839,381.380580150035
58762175,Building,0,1, ,Y,Warehouse,,4021.17678043274,298.608823041241
58762178,Building,0,1, ,Y,Regional Mall,,11064.574476321,483.164227606646
58762181,Building,0,1, ,Y,Single Family,,89.3750749447198,37.8319231244007
58762182,Building,0,1, ,Y,Single Family,,1758.01831784588,200.216816895263
58762183,Building,0,1, ,Y,Single Family,,2859.40017523816,252.159616609435
58762184,Building,0,1, ,Y,Single Family,,1562.45370417073,198.596299055827
58762185,Plantation Ridge Apartments,0,1,23,Y,Apartments,,3658.40108085591,272.531021143482
58762187,Building,0,1, ,Y,Single Family,,2340.25239359792,207.262870135139
58762189,Building,0,1, ,Y,Single Family,,95.1577365138454,39.0236173187971
58762190,Building,0,1, ,Y,Single Family,,119.813981535914,44.7503058864972
58762191,Building,0,1, ,Y,Single Family,,340.877347969729,74.0952192855193
58762193,Building,0,1, ,Y,Single Family,,2697.24284941158,234.304137840111
58762194,Building,0,1, ,Y,Single Family,,867.294426888406,118.898641067402
58762195,Building,1910,1, ,Y,Single Family,,1749.34490719072,184.050413654128
58762197,Building,0,1, ,Y,Single Family,,1303.11701822426,167.383389908596
58762198,Building,0,1, ,Y,Professional Building,,2287.85883438052,192.294470586583
58762199,Building,0,1, ,Y,Single Family,,2188.94890379394,203.352494572274
58762201,Building,0,1, ,Y,Single Family,,1326.60038164591,160.627018281656
58762203,Building,0,1, ,Y,Single Family,,1895.85731198899,190.735337286748
58762205,Building,1942,1, ,Y,Condo Townhouse,,2254.60516424236,230.642005288881
58762207,Building,1942,1, ,Y,Condo Townhouse,,1996.67566659549,186.311261708494
58762208,Building,0,1, ,Y,Single Family,,1955.77741347094,188.241658184218
58762209,Building,0,1, ,Y,Single Family,,2531.53352454889,220.481794830832
58762210,Building,0,1, ,Y,Single Family,,610.131383643893,107.031731294769
58762211,Building,0,1, ,Y,Single Family,,832.313156261353,116.142498548747
58762213,Building,1940,1, ,Y,Single Family,,1294.1863257079,162.860871215964
58762215,Building,0,1, ,Y,Warehouse,,9496.3495935127,504.285542489647
58762218,Building,0,1, ,Y,Single Family,,1336.35142873029,157.789760634566
58762219,Building,1942,1, ,Y,Condo Townhouse,,1598.16527700627,164.127448406057
58762220,Building,1942,1, ,Y,Condo Townhouse,,1458.527406446,154.719866294258
58762224,Building,0,1, ,Y,Single Family,,2734.87368594618,247.940668324145
58762227,Building,0,1, ,Y,Single Family,,2769.40657804956,226.453364922061
58762228,Building,0,1, ,Y,Single Family,,1419.76399369146,156.377336853627
58762230,Building,0,1, ,Y,Single Family,,1769.60057295182,186.776068589392
58762232,Building,0,1, ,Y,Single Family,,2185.48334388716,203.528921899267
58762233,Building,0,1, ,Y,Single Family,,1624.30735372367,179.785392734946
58762234,Building,0,1, ,Y,Single Family,,388.018512738354,78.8081967515623
58762235,Building,0,1, ,Y,Single Family,,1777.77384426728,169.209371887888
58762237,Building,1942,1, ,Y,Condo Townhouse,,1761.77510970176,169.530931896371
58762238,Building,0,1, ,Y,Single Family,,1039.11300288559,136.40596736576
58762241,Falls at Sope Creek Apartments,0,1,12,Y,Apartments,,13854.2295985133,682.725056396013
58762242,Building,0,1, ,Y,Single Family,,3579.52295264917,283.030257550217
58762244,Building,0,1, ,Y,Single Family,,207.405570343977,60.9164317919351
58762251,Building,0,1, ,Y,Single Family,,2383.31571977239,206.249975887476
58762253,Building,0,1, ,Y,Single Family,,1183.62136963896,143.079094263617
58762257,Building,0,1, ,Y,Single Family,,1543.99057745644,170.13358460579
58762264,Building,0,1, ,Y,Single Family,,3237.64282895076,282.132814578241
58762272,Building,0,1, ,Y,Single Family,,411.96462331858,84.6269413748736
58762274,Building,1942,1, ,Y,Condo Townhouse,,1911.27376332124,180.881638432788
58762278,Building,0,1, ,Y,Single Family,,1867.25764393952,180.289816138958
58762279,Building,0,1, ,Y,Single Family,,2858.99217868517,245.094337550041
58762280,Building,0,1, ,Y,Single Family,,1271.25943184736,149.359167783458
58762281,Building,0,1, ,Y,Single Family,,2168.64565720081,192.765324877894
58762282,Building,1940,1, ,Y,Single Family,,1113.78482568204,159.749382100952
58762283,Building,0,1, ,Y,Single Family,,1794.46885703145,188.064940859678
58762284,Building,0,1, ,Y,Condo Townhouse,,963.496276372098,131.126408972939
58762286,Falls at Sope Creek Apartments,0,1,10,Y,Apartments,,10141.6275391911,524.417776939778
58762287,Building,0,1, ,Y,Professional Building,,4510.99922661068,309.823143394902
58762289,Building,0,1, ,Y,Single Family,,1983.55697296178,187.090142548153
58762290,Building,1942,1, ,Y,Condo Townhouse,,1810.23821463673,180.145443237759
58762292,Building,1942,1, ,Y,Condo Townhouse,,1777.24424956729,176.257358211888
58762298,Building,0,1, ,Y,Single Family,,1275.26739444898,143.939679846959
58762301,Building,0,1, ,Y,Single Family,,239.293994816165,77.3758568184938
58762302,Building,0,1, ,Y,Single Family,,2588.43031441909,218.954757918633
58762303,Building,0,1, ,Y,Single Family,,340.451331634445,82.6680731961925
58762304,Building,0,1, ,Y,Single Family,,3379.46541918664,316.638003674663
58762308,Building,0,1, ,Y,Single Family,,3200.93061893453,267.229780751902
58762314,Building,0,1, ,Y,Single Family,,1363.30768340692,156.999426181893
58762323,Building,0,1, ,Y,Warehouse,,3954.67918347785,278.455444815233
58762325,Building,1930,1, ,Y,Single Family,,1199.03097280095,153.500144584337
58762328,Building,0,1, ,Y,Single Family,,1569.26524928238,165.368279956323
58762329,Building,0,1, ,Y,Single Family,,3580.86357550166,263.688677821581
58762330,Building,0,1, ,Y,Single Family,,292.142723949046,74.5160272856911
58762332,Building,0,1, ,Y,Single Family,,2768.49946366504,228.525485256846
58762336,Building,0,1, ,Y,Single Family,,274.998018729122,68.9998037214388
58762338,Building,0,1, ,Y,Single Family,,428.81598732387,82.8354314661668
58762339,Building,0,1, ,Y,Single Family,,654.284227303925,105.182789915185
58762342,Building,0,1, ,Y,Single Family,,2265.55088761737,233.68099204812
58762346,Building,0,1, ,Y,Retail,,1283.84627875635,146.701769063082
58762349,Building,0,1, ,Y,Retail,,5360.58317993591,392.113741226253
58762351,Building,0,1, ,Y,Single Family,,3858.20731972056,318.86004452455
58762352,Building,0,1, ,Y,Single Family,,677.952803042834,110.739867033782
58762354,Building,0,1, ,Y,Single Family,,507.500361034378,90.1131544732072
58762356,Building,0,1, ,Y,Single Family,,510.41764357793,98.7705186095636
58762358,Building,0,1, ,Y,Single Family,,415.858866968159,95.381663864525
58762359,Building,0,1, ,Y,Single Family,,2257.82703526374,204.015510854246
58762360,Building,0,1, ,Y,Single Family,,1778.34374605407,183.656716433734
58762362,Building,0,1, ,Y,Single Family,,2131.55099000818,210.799239427516
58762369,Plantation Ridge Apartments,0,1,1,Y,Apartments,,4623.86876009049,390.172182377157
58762370,Building,0,1, ,Y,Single Family,,1267.48883879751,158.253581908846
58762372,Building,0,1, ,Y,Warehouse,,1424.68823704157,152.316312357967
58762373,Building,0,1, ,Y,Single Family,,2297.755043836,232.314159289484
58762374,Building,0,1, ,Y,Single Family,,467.545734707276,87.0530203956591
58762381,Building,1942,1, ,Y,Condo Townhouse,,1817.10819926967,176.791014715003
58762382,Building,0,1, ,Y,Other,,2680.92231917739,255.300055432109
58762383,Building,0,1, ,Y,Single Family,,1289.71578614562,154.6287843941
58762386,Building,0,1, ,Y,Single Family,,766.588098175742,112.56340544232
58762395,Building,0,1, ,Y,Single Family,,2340.88674117944,209.374542865445
58762397,Building,0,1, ,Y,Single Family,,1839.93719003364,195.37828895516
58762400,Building,0,1, ,Y,Single Family,,1720.69414990959,172.802844773363
58762402,Building,0,1, ,Y,Single Family,,2104.00332438441,198.301325621173
58762403,Building,0,1, ,Y,Single Family,,3981.5164119979,301.670060066927
58762404,Building,0,1, ,Y,Single Family,,1563.31450598518,166.805484295077
58762405,Building,0,1, ,Y,Single Family,,3777.19962997059,308.918208983999
58762406,Plantation Ridge Apartments,0,1,ClubHs,Y,Apartments,,2585.37970411193,234.327306638949
58762407,Building,0,1, ,Y,Single Family,,4298.38576693691,297.285714402046
58762409,Building,0,1, ,Y,Single Family,,86.2972312179074,37.1915033804083
58762410,Building,0,1, ,Y,Retail,,1296.55962507044,155.617228908205
58762411,Building,0,1, ,Y,Single Family,,2504.83302976642,238.812458367371
58762412,Building,0,1, ,Y,Single Family,,1107.51279914224,147.507270400664
58762413,Building,0,1, ,Y,Single Family,,1278.3617162022,156.045354860431
58762414,Building,0,1, ,Y,Single Family,,1135.45101864303,149.757564884688
58762418,Falls at Sope Creek Apartments,0,1,4,Y,Apartments,,10259.4415972186,570.851198195871
58762422,Falls at Sope Creek Apartments,0,1,13,Y,Apartments,,10171.2303897402,521.954713179817
58762423,Building,0,1, ,Y,Retail,,2580.00798082179,222.931605366894
58762426,Building,0,1, ,Y,Single Family,,14.6901131481155,48.3048316775282
58762433,Building,0,1, ,Y,Single Family,,2378.77832241926,199.362180235568
58762436,Building,0,1, ,Y,Single Family,,2152.16593729551,195.19064634909
58762437,Building,0,1, ,Y,Single Family,,2866.45250541496,250.537699111466
58762438,Building,0,1, ,Y,Warehouse,,2871.43762864881,277.462451988229
58762439,Building,0,1, ,Y,Single Family,,3451.89532181149,266.401672167412
58762441,Building,0,1, ,Y,Single Family,,2548.29504515719,219.997518790932
58762442,Building,0,1, ,Y,Single Family,,189.124552680658,55.1151420879728
58762443,Building,0,1, ,Y,Single Family,,3216.08743302759,269.588601417026
58762444,Building,0,1, ,Y,Condo Townhouse,,1393.10585773849,154.763911421162
58762445,Plantation Ridge Apartments,0,1,3,Y,Apartments,,6826.85980880746,493.340406827224
58762446,Falls at Sope Creek Apartments,0,1,9,Y,Apartments,,11512.4750921203,638.361026269807
58762447,Montgomery House,1870,2, ,Y,Single Family,,3952.85792690429,286.34232360114
58762452,Building,0,1, ,Y,Condo Townhouse,,2226.3956251248,225.278206920701
58762453,Building,0,1, ,Y,Single Family,,2607.80711215751,231.614243035994
58762455,Building,0,1, ,Y,Single Family,,3342.38965144144,251.089610659153
58762457,Building,0,1, ,Y,Condo Townhouse,,786.424945649826,116.149707607252
58762459,Building,0,1, ,Y,Other,,1503.3570502851,156.925727093247
58762462,Building,0,1, ,Y,Single Family,,3056.97615835223,323.139821416909
58762465,Building,1942,1, ,Y,Condo Townhouse,,1859.99459976848,181.029818347908
58762472,Building,0,1, ,Y,Single Family,,1148.90561095383,154.500198766357
58762473,Building,0,1, ,Y,Single Family,,2604.14407100177,225.441659183638
58762474,Building,0,1, ,Y,Single Family,,1354.07554263426,154.632578039232
58762477,Building,0,1, ,Y,Single Family,,3163.93680595499,267.385259281822
58762478,Plantation Ridge Apartments,0,1,4,Y,Apartments,,7289.2839032588,461.600810147562
58762482,Building,0,1, ,Y,Single Family,,2093.14929998974,190.938725710411
58762486,Building,0,1, ,Y,Retail,,1103.15579880611,141.096377504662
58762487,Falls at Sope Creek Apartments,0,1,3,Y,Apartments,,11683.1729264821,547.514951884515
58762492,Building,0,1, ,Y,Single Family,,2909.50851913684,239.136089001281
58762497,Building,1942,1, ,Y,Condo Townhouse,,2097.95851823157,200.290245307654
58762499,Building,0,1, ,Y,Single Family,,2920.60003778284,248.803872157317
58762502,Building,0,1, ,Y,Single Family,,3923.27577373715,298.575161153151
58762509,Building,0,1, ,Y,Single Family,,720.092120713585,109.007021741167
58762512,Building,0,1, ,Y,Single Family,,994.32937839102,140.129474539862
58762514,Building,0,1, ,Y,Single Family,,2855.26509841406,258.382802179997
58762515,Building,0,1, ,Y,Single Family,,2488.98613461673,222.257807704915
58762516,Building,0,1, ,Y,Single Family,,1406.62833883049,158.362388404913
58762519,Building,0,1, ,Y,Condo Townhouse,,402.716713929463,80.2747235566676
58762521,Building,0,1, ,Y,Condo Townhouse,,469.599008118263,103.680474958721
58762522,Building,0,1, ,Y,Single Family,,2604.53272359096,229.78519470143
58762526,Building,0,1, ,Y,Single Family,,3040.12774547492,273.952272465898
58762527,Building,0,1, ,Y,Single Family,,1486.50497601097,156.205906499932
58762528,Building,0,1, ,Y,Single Family,,1835.68367432854,186.725404663239
58762530,Building,0,1, ,Y,Single Family,,2534.94937622977,216.919447574886
58762534,Building,0,1, ,Y,Condo Townhouse,,151.733318861303,49.5041223584266
58762537,Building,0,1, ,Y,Single Family,,1788.62561827483,170.974069659086
58762539,Building,0,1, ,Y,Single Family,,612.137673724978,98.9772299978524
58762540,Building,1942,1, ,Y,Condo Townhouse,,1828.4100819403,172.750445117988
58762541,Plantation Ridge Apartments,0,1,6,Y,Apartments,,7478.39163741414,495.076010424294
58762542,Building,0,1, ,Y,Single Family,,3436.36569932814,272.476623676332
58762544,Building,0,1, ,Y,Single Family,,2714.5718014174,223.377837209563
58762545,Building,0,1, ,Y,Retail,,492.47026306191,89.1075903271784
58762546,Building,0,1, ,Y,Single Family,,1226.88756851846,150.697693675002
58762549,Falls at Sope Creek Apartments,0,1,8,Y,Apartments,,13856.749373343,674.175615440309
58762551,Building,0,1, ,Y,Single Family,,3540.69214292611,294.242682775562
58762552,Building,0,1, ,Y,Single Family,,2423.84390841277,245.404516260807
58762553,Building,0,1, ,Y,Single Family,,3134.01680565261,267.007321436243
58762555,Building,0,1, ,Y,Single Family,,3095.81605789488,253.058714377723
58762556,Building,0,1, ,Y,Warehouse,,4210.72125721739,310.700338174332
58762559,Building,0,1, ,Y,Single Family,,2074.34177031368,194.971647133557
58762560,Building,0,1, ,Y,Single Family,,1048.98908244581,131.012536131352
58762561,Building,0,1, ,Y,Single Family,,3114.12133898861,258.160421740217
58762562,Plantation Ridge Apartments,0,1,2,Y,Apartments,,7576.19813752788,496.32390042367
58762568,Building,0,1, ,Y,Single Family,,2308.95722542969,222.333626232964
58762571,Building,0,1, ,Y,Single Family,,1346.87108846228,153.534202995412
58762573,Building,0,1, ,Y,Single Family,,2137.93149621661,212.525160143247
58762574,Building,0,1, ,Y,Single Family,,2863.58890470688,247.066993636198
58762577,Building,1942,1, ,Y,Condo Townhouse,,1790.23725809365,170.37894956719
58762578,Building,0,1, ,Y,Single Family,,1978.31958008217,179.237119416194
58762579,Building,1942,1, ,Y,Condo Townhouse,,1976.87345871589,195.259669361467
58762581,Building,0,1, ,Y,Single Family,,3086.49770589684,251.688243435147
58762582,Building,0,1, ,Y,Single Family,,1095.5221493127,134.251979599932
58762585,Building,0,1, ,Y,Single Family,,1628.62323431284,178.813570141904
58762586,Building,0,1, ,Y,Single Family,,3770.95751288124,351.144620517169
58762593,Building,0,1, ,Y,Single Family,,3331.55341032473,254.801302614267
58762594,Building,0,1, ,Y,Single Family,,3385.30704049041,268.934017811654
58762597,Building,0,1, ,Y,Single Family,,3667.4000878315,293.199597187671
58762598,Building,0,1, ,Y,Single Family,,1051.35764301814,139.877887860184
58762603,Building,1942,1, ,Y,Condo Townhouse,,1734.93638668776,168.602221038515
58762604,Building,0,1, ,Y,Single Family,,892.940128878764,120.31754681777
58762605,Building,0,1, ,Y,Other,,4387.81844037645,286.55075127171
58762606,Building,0,1, ,Y,Single Family,,2476.12104345648,217.414463685911
58762608,Building,0,1, ,Y,Single Family,,1808.31924418611,182.38134607343
58762609,Building,0,1, ,Y,Single Family,,1431.25341559941,160.129600414002
58762610,Building,0,1, ,Y,Single Family,,1239.98668170692,147.240495149944
