OBJECTID,GEOID10,County,Area_Name,Total_Population,Total_Population_MOE_2016,Planning_Region,AcresLand,AcresWater,AcresTotal,SqMi_Land,SqMi_Water,SqMi_Total,TRACTCE10,CountyName,TOT_STUDENTS_ENROLLED_SCHOOL_YR,SUBSET_STUDENTS_GRADES_PK_5,SUBSET_STUDENTS_GRADES_6_8,SUBSET_STUDENTS_GRADES_9_12,PCT_GRADES_PK_5,PCT_GRADES_6_8,PCT_GRADES_9_12,STUDENT_SERVED_BY_SPECIAL_ED,PCT_SERVED_BY_SPECIAL_ED,STUDENT_SERVED_BY_GIFTED,PCT_SERVED_BY_GIFTED,STUDENT_IS_ENGLISH_LEARNER,PCT_ENGLISH_LEARNER,CT_RETAINED_STUDTS,PCT_RETAINED_STUDTS,CT_HOMELESS_UNACCOMP_STUDTS,PCT_HOMELESS,CT_STUDTS_PARENT_ACTV_MILITARY,PCT_STUDTS_PARENT_ACTV_MILITARY,CT_MID_STUDENTS_WITHDRAW_HOME,PCT_MID_STUDENTS_WITHDRAW_HOME,CT_HS_STUDENTS_WITHDRAW_HOME,PCT_HS_STUDENTS_WITHDRAW_HOME,CT_MID_STUDENTS_WITHDRAW_DJJ,PCT_MID_STUDENTS_WITHDRAW_DJJ,CT_HS_STUDENTS_WITHDRAW_DJJ,PCT_HS_STUDENTS_WITHDRAW_DJJ,CT_STUDENTS_WITHDRAW_ANY,PCT_STUDENTS_WITHDRAW_ANY,STUDENTS_ABSENT_0_5_days,PCT_STUDENTS_ABSENT_0_5_days,STUDENTS_ABSENT_6_15_days,PCT_STUDENTS_ABSENT_6_15_days,STUDENTS_ABSENT_16_MORE_DAYS,PCT_STUDTS_ABSENT_16_MORE_DAYS,CT_STUDTS_REC_DISCIPLINE,PCT_STUDTS_ABS_REC_DISCIPLINE,CT_STUDTS_OSS_MORE_10_days,PCT_STUDTS_OSS_MORE_10_days,CT_STUDTS_ISS_MORE_10_days,PCT_STUDTS_ISS_MORE_10_days,CT_GRD3_MILES_EOG_ELA_PRO_DIS,PCT_GRD3_MILES_EOG_ELA_PRO_DIS,CT_GRD5_MILES_EOG_ELA_PRO_DIS,PCT_GRD5_MILES_EOG_ELA_PRO_DIS,CT_GRD8_MILES_EOG_ELA_PRO_DIS,PCT_GRD8_MILES_EOG_ELA_PRO_DIS,CT_GRD3_MILES_EOG_MATH_PRO_DIS,PCT_GRD3_MILES_EOG_MATH_PRO_DIS,CT_GRD5_MILES_EOG_MATH_PRO_DIS,PCT_GRD5_MILES_EOG_MATH_PRO_DIS,CT_GRD8_MILES_EOG_MATH_PRO_DIS,PCT_GRD8_MILES_EOG_Math_PRO_DIS,CT_MILES_EOC_ALGEBRA_PRO_or_DIS,PCT_MILES_EOC_ALGEBRA_PRO_DIS,DENOM_TOT_GRD3_MILES_EOG_ELA,DENOM_TOT_GRD5_MILES_EOG_ELA,DENOM_TOT_GRD8_MILES_EOG_ELA,DENOM_TOT_GRD3_MILES_EOG_MATH,DENOM_TOT_GRD5_MILES_EOG_MATH,DENOM_TOT_GRD8_MILES_EOG_MATH,DENOM_TOT_MILES_EOC_ALG_TAKERS,GlobalID,last_edited_date
794,13089023111,13089,"Census Tract 231.11, DeKalb County",2142,270,ARC 10,576.57702637,3.55312991,580.13000488,0.90090197,0.00555177,0.90645301,023111,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{D5047318-616B-4707-A242-BA8399B32B17},
795,13089021814,13089,"Census Tract 218.14, DeKalb County",5277,639,ARC 10,628.64300537,1.69465005,630.3380127,0.98225498,0.00264789,0.98490298,021814,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{47305D89-E591-4B37-8885-642CF65EF7E9},
796,13089021409,13089,"Census Tract 214.09, DeKalb County",3690,512,ARC 10,257.35101318,0,257.35101318,0.40211099,0,0.40211099,021409,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{6CE8F854-7468-416E-882F-B4DF0E9BD4A2},
797,13089021218,13089,"Census Tract 212.18, DeKalb County",5604,473,ARC 10,697.34301758,1.4253,698.76800537,1.08959997,0.00222703,1.09183002,021218,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{3323E3F9-974A-42BE-B512-D78E0BB15979},
798,13089023507,13089,"Census Tract 235.07, DeKalb County",3820,342,ARC 10,882.67401123,2.70555997,885.38000488,1.37917995,0.00422744,1.38340998,023507,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1F595AFC-43B7-4356-91BB-226A28A4DE30},
799,13089023412,13089,"Census Tract 234.12, DeKalb County",6334,837,ARC 10,1812.69995117,9.72062969,1822.42004395,2.83234,0.0151885,2.84752989,023412,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{FA0210A4-10A0-4C85-AFA7-E0D85C39C1C4},
800,13089023416,13089,"Census Tract 234.16, DeKalb County",7385,653,ARC 10,2359.73999023,5.59076023,2365.33007813,3.68708992,0.00873556,3.69583011,023416,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{3C11B9D7-85E6-42F0-B39F-4627C079C2B1},
801,13089023102,13089,"Census Tract 231.02, DeKalb County",3412,335,ARC 10,619.54998779,1.89159,621.440979,0.96804702,0.00295561,0.97100198,023102,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{BAAF71F7-FE67-467A-B0C2-3AEDDCFC16A0},
802,13089023000,13089,"Census Tract 230, DeKalb County",2040,179,ARC 10,435.77600098,5.24950981,441.02600098,0.68089998,0.00820236,0.68910301,023000,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{A73183A2-B8C3-4830-959F-BFB3A5E4AA25},
803,13089021906,13089,"Census Tract 219.06, DeKalb County",5273,480,ARC 10,767.29199219,2.42162991,769.71398926,1.19888997,0.0037838,1.20267999,021906,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{098C7368-46EF-4A7D-B432-9E1E452894AE},
804,13089021217,13089,"Census Tract 212.17, DeKalb County",2191,213,ARC 10,414.34698486,0,414.34698486,0.64741701,0,0.64741701,021217,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{EA1D05A8-CA52-4BF1-89AE-D35F458DBD37},
805,13089021215,13089,"Census Tract 212.15, DeKalb County",6134,664,ARC 10,800.05499268,3.04087996,803.0960083,1.25009,0.00475137,1.25484002,021215,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0848F8AA-2E38-41AC-A469-32A41BA2B0D9},
806,13089021414,13089,"Census Tract 214.14, DeKalb County",4164,397,ARC 10,266.9960022,4.87563992,271.87200928,0.41718099,0.00761819,0.42480001,021414,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B6455CD1-C3B4-4A80-9C43-332572F050A0},
807,13089021101,13089,"Census Tract 211.01, DeKalb County",3803,268,ARC 10,782.88702393,28.54439926,811.43200684,1.22326005,0.0446006,1.26786005,021101,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B5BCBA69-7010-4E86-A16C-20FDFFA9711A},
808,13089023316,13089,"Census Tract 233.16, DeKalb County",8115,846,ARC 10,1307.31994629,172.67999268,1480,2.04269004,0.26981199,2.3125,023316,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B3C755A7-E362-4932-8017-A40E458130FE},
809,13089023313,13089,"Census Tract 233.13, DeKalb County",5328,542,ARC 10,1196.08996582,19.65800095,1215.75,1.86889005,0.0307156,1.89961004,023313,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{6FC47867-C976-458B-9596-91D46EA449C1},
810,13089022900,13089,"Census Tract 229, DeKalb County",3446,240,ARC 10,937.85198975,2.75324988,940.60498047,1.46538997,0.00430195,1.46969998,022900,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{7B1A2DC5-1D43-4F0F-95DB-C72FE5D48ED2},
811,13089022800,13089,"Census Tract 228, DeKalb County",4090,302,ARC 10,623.82501221,0,623.82501221,0.97472697,0,0.97472697,022800,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{282EE831-59C3-453E-AA08-B31297DEE02E},
812,13089022600,13089,"Census Tract 226, DeKalb County",6016,481,ARC 10,769.13702393,0.53844303,769.67498779,1.20177996,0.00084132,1.20262003,022600,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{F024162F-1090-4923-AB9B-FC0AFA158737},
813,13089022500,13089,"Census Tract 225, DeKalb County",5933,579,ARC 10,696.08300781,0,696.08300781,1.08763003,0,1.08763003,022500,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{28DC2B0D-289B-4DBF-B554-BF06D82486CE},
814,13089022100,13089,"Census Tract 221, DeKalb County",3484,514,ARC 10,839.92999268,4.62111998,844.55102539,1.31238997,0.0072205,1.31961,022100,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{8DC59E98-E997-496E-BE5B-CFA2EDA9BE3A},
815,13089022005,13089,"Census Tract 220.05, DeKalb County",4828,461,ARC 10,813.97302246,0,813.97302246,1.27182996,0,1.27182996,022005,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{79D96C0A-B310-4860-A74C-599B7A162CDB},
816,13089023214,13089,"Census Tract 232.14, DeKalb County",6235,619,ARC 10,1615.31005859,20.56360054,1635.86999512,2.52392006,0.0321306,2.55605006,023214,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{AFB8683F-DA83-4C3C-9B93-E0BA07F97609},
817,13089022203,13089,"Census Tract 222.03, DeKalb County",2105,193,ARC 10,710.25701904,0,710.25701904,1.10977995,0,1.10977995,022203,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{3F7998E7-EAAC-4ADC-8C17-95A5238EB311},
818,13089022009,13089,"Census Tract 220.09, DeKalb County",5251,483,ARC 10,430.98098755,3.01047993,433.99099731,0.67340797,0.00470387,0.67811102,022009,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{D6019C24-8B8D-4D61-92A3-C10AF10ED5D8},
819,13089021913,13089,"Census Tract 219.13, DeKalb County",5078,611,ARC 10,731.91699219,7.34223986,739.25897217,1.14362001,0.0114722,1.15508997,021913,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{4A3CFC39-988F-4791-AB52-8CB56CEEF904},
820,13089021813,13089,"Census Tract 218.13, DeKalb County",2887,305,ARC 10,151.32400513,0,151.32400513,0.236444,0,0.236444,021813,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0EDC603F-1CCC-444B-B21C-2B410AD6C556},
821,13089021605,13089,"Census Tract 216.05, DeKalb County",5550,638,ARC 10,900.84698486,14.17590046,915.02301025,1.40757,0.0221498,1.42972004,021605,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{49CA2CA6-F265-43E7-A850-AD4322B86723},
822,13089021308,13089,"Census Tract 213.08, DeKalb County",4148,500,ARC 10,667.75201416,0,667.75201416,1.04335999,0,1.04335999,021308,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{339BA52E-1CA8-4A53-82D2-39C716DF7D82},
823,13089022004,13089,"Census Tract 220.04, DeKalb County",5794,630,ARC 10,908.32202148,6.14304018,914.46502686,1.41925001,0.0095985,1.42885005,022004,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{F5244CEE-C289-4771-86B0-4D5D196144AB},
824,13089022008,13089,"Census Tract 220.08, DeKalb County",8380,851,ARC 10,559.35498047,2.18811989,561.54302979,0.87399203,0.00341894,0.87741101,022008,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{096B4DB9-CCEF-4C74-BF80-C7753AC4FC8C},
825,13089021909,13089,"Census Tract 219.09, DeKalb County",6798,548,ARC 10,843.25500488,11.51089954,854.76599121,1.31759,0.0179858,1.33556998,021909,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{351EC2F7-A973-4535-BF51-302025CD4BA0},
826,13089022001,13089,"Census Tract 220.01, DeKalb County",4361,407,ARC 10,1084.83996582,7.11786985,1091.95996094,1.69506001,0.0111217,1.70618999,022001,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1EAF7D02-332B-4C2C-8094-DDA2A2FD5F1F},
827,13089023108,13089,"Census Tract 231.08, DeKalb County",4603,425,ARC 10,912.75799561,3.48937988,916.24700928,1.42618001,0.00545216,1.43164003,023108,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B25E7138-A5AB-474E-B53C-17E821E91626},
828,13089020200,13089,"Census Tract 202, DeKalb County",2139,254,ARC 10,368.875,0,368.875,0.57636702,0,0.57636702,020200,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{BBEB4CC2-7153-4E9D-B460-B494294292C0},
829,13089021306,13089,"Census Tract 213.06, DeKalb County",5024,504,ARC 10,1303.75,2.47550011,1306.22998047,2.03711009,0.00386797,2.0409801,021306,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{F8EC3237-145E-4DC2-BC1A-B86B423ADA59},
830,13089021305,13089,"Census Tract 213.05, DeKalb County",5337,492,ARC 10,531.09197998,82.36859894,613.46099854,0.829831,0.128701,0.95853299,021305,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{738BDE18-7BFD-45A7-AA53-A9CB79168560},
831,13089021417,13089,"Census Tract 214.17, DeKalb County",5895,619,ARC 10,466.26400757,9.61437988,475.87799072,0.72853702,0.0150225,0.743559,021417,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0C5CE101-F8A3-477A-8BD4-F2E281F958D8},
832,13089021415,13089,"Census Tract 214.15, DeKalb County",3940,308,ARC 10,500.44299316,5.09357977,505.53601074,0.78194201,0.00795872,0.7899,021415,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{811E8BA1-9728-4665-AF9F-EEFBFA66EC33},
833,13089021102,13089,"Census Tract 211.02, DeKalb County",5641,387,ARC 10,886.56402588,3.90549994,890.46899414,1.38525999,0.00610234,1.39136004,021102,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{8D996100-AC73-477A-B278-44B0C0466539},
834,13089021307,13089,"Census Tract 213.07, DeKalb County",4371,412,ARC 10,894.55999756,0,894.55999756,1.39775002,0,1.39775002,021307,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{7C0655AF-CB7C-4B0C-A6F5-DD59438D14FE},
835,13089023601,13089,"Census Tract 236.01, DeKalb County",2989,341,ARC 10,436.39199829,7.46653986,443.85900879,0.681862,0.0116665,0.69353002,023601,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{2B9DEBC3-D1BA-4909-AD21-42FD9101AC3F},
836,13089021412,13089,"Census Tract 214.12, DeKalb County",3646,286,ARC 10,774.67102051,0,774.67102051,1.21042001,0,1.21042001,021412,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{3A22ED32-AB94-4CE5-BD58-7E441B91551E},
837,13089023208,13089,"Census Tract 232.08, DeKalb County",6950,815,ARC 10,1151.9699707,14.55130005,1166.5300293,1.79995,0.0227364,1.82270002,023208,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{F8D274BC-F9F3-4280-8491-941E71279997},
838,13089023310,13089,"Census Tract 233.10, DeKalb County",9927,903,ARC 10,1879.81994629,16.11739922,1895.93005371,2.9372201,0.0251834,2.96238995,023310,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{73FBF4FB-A3F1-4655-A771-BFAA884306E4},
839,13089020801,13089,"Census Tract 208.01, DeKalb County",2529,223,ARC 10,343.41299438,0,343.41299438,0.53658301,0,0.53658301,020801,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1860061B-220C-41A8-A4CD-9E0E6B73F71E},
840,13089021812,13089,"Census Tract 218.12, DeKalb County",2275,218,ARC 10,503.20901489,0,503.20901489,0.786264,0,0.786264,021812,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{8B84AC79-060B-4059-BE90-4FD9A011542C},
841,13089021214,13089,"Census Tract 212.14, DeKalb County",6193,416,ARC 10,1380.57995605,12.39179993,1392.9699707,2.15716004,0.0193622,2.17652011,021214,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{EA4D20ED-9A29-44CA-B4A6-C7779E239BCF},
842,13089021810,13089,"Census Tract 218.10, DeKalb County",5373,505,ARC 10,1604.97998047,26.69499969,1631.67004395,2.50778008,0.0417109,2.54947996,021810,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{068D647D-A9A8-44B4-A89B-485910925BC7},
843,13089021809,13089,"Census Tract 218.09, DeKalb County",7028,474,ARC 10,2120.62011719,34.19219971,2154.81005859,3.31346989,0.0534253,3.36688995,021809,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B5356C4F-4AFA-4897-B91B-327504E900A9},
844,13089021808,13089,"Census Tract 218.08, DeKalb County",4911,412,ARC 10,739.92498779,11.15579987,751.08099365,1.15612996,0.0174309,1.17356002,021808,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{C2C68C68-6828-4911-A21A-7ED35468E27D},
845,13089021806,13089,"Census Tract 218.06, DeKalb County",6499,615,ARC 10,2757.77001953,3.2771101,2761.05004883,4.30902004,0.00512048,4.31413984,021806,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{696211F1-821D-4892-971B-57EB45E558E1},
846,13089021805,13089,"Census Tract 218.05, DeKalb County",6949,693,ARC 10,1564.29003906,1.62224996,1565.91003418,2.44420004,0.00253477,2.4467299,021805,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{E5D0DA0C-A8AB-451A-BE8C-B6B1A6A1004C},
847,13089021704,13089,"Census Tract 217.04, DeKalb County",5484,415,ARC 10,1766.13000488,3.04803991,1769.18005371,2.7595799,0.00476256,2.76433992,021704,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{622F7E29-A7EA-4FF6-8F19-7FE339C512A4},
848,13089021703,13089,"Census Tract 217.03, DeKalb County",4639,291,ARC 10,1288.9699707,12.34809971,1301.31994629,2.01401997,0.0192939,2.03330994,021703,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{8385D543-137A-4EBF-B46B-C848B74B8763},
849,13089021705,13089,"Census Tract 217.05, DeKalb County",4755,621,ARC 10,1261.38000488,0,1261.38000488,1.97090995,0,1.97090995,021705,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84BAF0DB-52D9-4D40-A8DE-33AF7B4FFCAF},
850,13089021908,13089,"Census Tract 219.08, DeKalb County",5978,788,ARC 10,829.99102783,23.78170013,853.77197266,1.29685998,0.0371589,1.33402002,021908,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{64B8B2CB-0D62-4D5F-AC7B-5A94275802CF},
851,13089023309,13089,"Census Tract 233.09, DeKalb County",9343,857,ARC 10,1272.73999023,9.63216972,1282.36999512,1.98865998,0.0150503,2.00370002,023309,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{FAFCACC4-83A9-4306-8975-9214B8B1A684},
852,13089023211,13089,"Census Tract 232.11, DeKalb County",3524,423,ARC 10,613.92999268,1.77669001,615.70697021,0.95926601,0.00277608,0.96204197,023211,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{F127D6D7-CF82-4643-882D-5A702639388F},
853,13089023212,13089,"Census Tract 232.12, DeKalb County",3958,446,ARC 10,867.58197021,9.14216042,876.72399902,1.3556,0.0142846,1.36987996,023212,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{6A0A4055-80EB-4AF0-A8CD-9A8449ACB8D8},
854,13089023306,13089,"Census Tract 233.06, DeKalb County",6896,587,ARC 10,2984.94995117,67.46219635,3052.40991211,4.66398001,0.10541,4.76939011,023306,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{92CE4882-A2AF-4449-9F5A-1FE27F4286FE},
855,13089023303,13089,"Census Tract 233.03, DeKalb County",6479,565,ARC 10,4732.08007813,157.44000244,4889.52001953,7.39387989,0.24600001,7.63987017,023303,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{2562B0E9-E705-4D7B-A2AD-30245D0C12CE},
856,13089021706,13089,"Census Tract 217.06, DeKalb County",5347,570,ARC 10,1273.63000488,10.01319981,1283.65002441,1.99004996,0.0156456,2.00570011,021706,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69B65A6A-EC2A-4241-B5BE-68D4280AB614},
857,13089021211,13089,"Census Tract 212.11, DeKalb County",4786,270,ARC 10,1213.88000488,29.67980003,1243.56005859,1.89669001,0.0463747,1.94306004,021211,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{34A5C1E7-38F7-48E5-ABE5-1B2B4735D4FB},
858,13089021210,13089,"Census Tract 212.10, DeKalb County",5696,341,ARC 10,1556.45996094,15.87699986,1572.32995605,2.43196988,0.0248078,2.45676994,021210,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{505955BE-8C0F-418F-A696-DFB1CE257F61},
859,13089021213,13089,"Census Tract 212.13, DeKalb County",3524,244,ARC 10,744.08099365,0,744.08099365,1.16262996,0,1.16262996,021213,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{24BFC218-E49F-4BC2-8D75-DD75D9A54800},
860,13089021303,13089,"Census Tract 213.03, DeKalb County",6141,587,ARC 10,1083.51000977,0,1083.51000977,1.69298005,0,1.69298005,021303,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{5CDB9E33-2907-42B8-9542-6E02966D4CC3},
861,13089021301,13089,"Census Tract 213.01, DeKalb County",3860,526,ARC 10,897.1550293,0,897.1550293,1.40180004,0,1.40180004,021301,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{4349DEF8-0F9E-4A72-8E78-E4C2496FD9FA},
862,13089021209,13089,"Census Tract 212.09, DeKalb County",6050,462,ARC 10,1194.92004395,3.58006001,1198.5,1.86705995,0.00559384,1.87266004,021209,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{60FD4028-8182-4AE0-ACDE-FD5AF6DD1750},
863,13089021405,13089,"Census Tract 214.05, DeKalb County",4526,442,ARC 10,593.46002197,0,593.46002197,0.92728102,0,0.92728102,021405,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0A3E10D3-06F5-45F0-AA24-F27C9C5FFA15},
864,13089021208,13089,"Census Tract 212.08, DeKalb County",4179,435,ARC 10,881.76300049,0,881.76300049,1.37775004,0,1.37775004,021208,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{413A35A8-FAD4-471A-A5E1-3DBB6EDEE5B9},
