OBJECTID,TRACTCE10,GEOID10,NAME10,PLNG_REGIO,last_edited_date,GlobalID,Pop_Chng_per_SqMi_2000_2010,HousUnits_MonthOwnerCosts_toInc,Sel_Mo_Own_Costs_30pct_of_Incom,Pct_Sel_Mo_Own_Costs_30pct_Inc,HousUnits_Compute_RentPctIncome,Rent_Pct_of_Inc_More30Pct,PctRent_PctIncome_More30Pct,HousUnits_OwnRent_Compute,HousCosts_Units_30pctMore_Inc,PctHousCost_30pctMore_Income
287,070202,13151070202,702.02,ARC 10,2015-05-21T18:32:36.000Z,{60E6F5DA-F464-4055-BC7A-A183EE253E7C},256.4,3158,855,27.1,223,17,7.6,3381,872,25.8
288,070305,13151070305,703.05,ARC 10,2015-05-21T18:32:36.000Z,{85D98272-EA0B-4EA6-8FD7-12F166A7BD6D},180.5,2547,856,33.6,247,112,45.3,2794,968,34.6
289,070304,13151070304,703.04,ARC 10,2015-05-21T18:32:36.000Z,{81625B77-1729-497C-97BC-D2FF3915D26D},533.3,1987,862,43.4,1781,1166,65.5,3768,2028,53.8
290,070106,13151070106,701.06,ARC 10,2015-05-21T18:32:36.000Z,{D6357253-37F2-4B50-B797-81C9E4526A4E},120,1384,405,29.3,463,277,59.8,1847,682,36.9
291,070203,13151070203,702.03,ARC 10,2015-05-21T18:32:36.000Z,{54575D04-8B30-48FE-813F-7402C95219A7},223.8,4239,1191,28.1,526,296,56.3,4765,1487,31.2
292,070402,13151070402,704.02,ARC 10,2015-05-21T18:32:36.000Z,{EE271EB5-6AE0-42C0-AE2D-C7D6FCD87E5D},158.9,3211,958,29.8,472,257,54.4,3683,1215,33
293,960101,13015960101,9601.01,ARC 20,2015-05-21T18:32:36.000Z,{ADD67004-0A26-4CF1-87EE-EB7185AEF154},12.2,515,130,25.2,68,23,33.8,583,153,26.2
294,960402,13015960402,9604.02,ARC 20,2015-05-21T18:32:36.000Z,{3D3616B9-4188-473B-A744-87BEFD432567},154.4,1853,550,29.7,1101,602,54.7,2954,1152,39
295,960901,13015960901,9609.01,ARC 20,2015-05-21T18:32:36.000Z,{9ECE20A8-C623-485A-91EE-02B172852A4B},6,607,157,25.9,354,125,35.3,961,282,29.3
296,960102,13015960102,9601.02,ARC 20,2015-05-21T18:32:36.000Z,{C88B857B-A11F-4786-A56B-FA726CD2257C},24.6,2575,751,29.2,591,219,37.1,3166,970,30.6
297,960802,13015960802,9608.02,ARC 20,2015-05-21T18:32:36.000Z,{74785B43-3888-4000-8AB3-91ADC578989E},57.9,751,248,33,212,124,58.5,963,372,38.6
298,961000,13015961000,9610,ARC 20,2015-05-21T18:32:36.000Z,{159F5F90-E685-4518-8610-CB4C659CB50D},31.8,2305,614,26.6,235,120,51.1,2540,734,28.9
299,960801,13015960801,9608.01,ARC 20,2015-05-21T18:32:36.000Z,{9584E6C2-A3F3-4701-AB37-03B33759F38B},43.9,954,356,37.3,231,153,66.2,1185,509,43
300,960300,13015960300,9603,ARC 20,2015-05-21T18:32:36.000Z,{6D6D744A-4F9C-4F53-B453-79210B3AB122},41.6,1974,493,25,216,123,56.9,2190,616,28.1
301,960902,13015960902,9609.02,ARC 20,2015-05-21T18:32:36.000Z,{82CCDEA8-086D-441B-BD7D-548525E78606},78,1809,409,22.6,300,169,56.3,2109,578,27.4
302,960500,13015960500,9605,ARC 20,2015-05-21T18:32:36.000Z,{9DA614A7-069C-4D44-9155-3701E30A5A76},231.2,1430,318,22.2,1163,508,43.7,2593,826,31.9
303,960600,13015960600,9606,ARC 20,2015-05-21T18:32:36.000Z,{7A95E619-26F1-4D47-B14C-186DCB55B24B},140.7,1662,444,26.7,1316,935,71,2978,1379,46.3
304,960200,13015960200,9602,ARC 20,2015-05-21T18:32:36.000Z,{FD62E06F-5071-4EFF-ADDF-FFCEC34C1712},44.7,2814,594,21.1,957,431,45,3771,1025,27.2
305,960401,13015960401,9604.01,ARC 20,2015-05-21T18:32:36.000Z,{A5C6A2B2-2482-49DD-AC81-394B76DFB31D},425.7,1571,458,29.2,1433,874,61,3004,1332,44.3
306,960803,13015960803,9608.03,ARC 20,2015-05-21T18:32:36.000Z,{98C6C9B0-A9DD-42A9-A6C5-5D1015B5F17C},22.8,1336,420,31.4,593,300,50.6,1929,720,37.3
307,960700,13015960700,9607,ARC 20,2015-05-21T18:32:36.000Z,{EEE9D10F-3AFE-4981-B5F4-9A9C930CBC61},53.3,956,317,33.2,1357,691,50.9,2313,1008,43.6
308,050319,13135050319,503.19,ARC 10,2015-05-21T18:32:36.000Z,{E2F1CC95-4635-4698-9530-D1A9C75F3E3E},-660,593,137,23.1,1023,641,62.7,1616,778,48.1
309,050219,13135050219,502.19,ARC 10,2015-05-21T18:32:36.000Z,{3083EE17-2570-43C8-8BA8-9EAF85811076},-331.8,1052,248,23.6,344,76,22.1,1396,324,23.2
310,050211,13135050211,502.11,ARC 10,2015-05-21T18:32:36.000Z,{66974160-47A2-415F-9C04-5ADCB32601D5},-947.7,361,189,52.4,1546,1019,65.9,1907,1208,63.3
311,050215,13135050215,502.15,ARC 10,2015-05-21T18:32:36.000Z,{DE89556F-B52A-4C9F-9CE6-54721518957E},444.6,309,203,65.7,879,362,41.2,1188,565,47.6
312,050216,13135050216,502.16,ARC 10,2015-05-21T18:32:36.000Z,{61B4769D-6C06-418D-B840-6FADEB33AF4D},637.8,2042,671,32.9,519,115,22.2,2561,786,30.7
313,050527,13135050527,505.27,ARC 10,2015-05-21T18:32:36.000Z,{C6CEC756-A416-43CD-926C-BD986B03A3EA},76.5,1666,424,25.5,225,165,73.3,1891,589,31.1
314,050549,13135050549,505.49,ARC 10,2015-05-21T18:32:36.000Z,{4F43D5ED-63C3-4774-8614-A645650A88C3},235.3,1316,388,29.5,178,75,42.1,1494,463,31
315,050540,13135050540,505.40,ARC 10,2015-05-21T18:32:36.000Z,{5AC61BFA-F51E-41F1-8BE0-5FE60AA1CC99},544.1,984,334,33.9,1434,690,48.1,2418,1024,42.3
316,050722,13135050722,507.22,ARC 10,2015-05-21T18:32:36.000Z,{D5485E43-2F2C-4278-9D57-43B537BB5F49},422.9,822,373,45.4,185,90,48.6,1007,463,46
317,050729,13135050729,507.29,ARC 10,2015-05-21T18:32:36.000Z,{B8D0E4F7-49E5-4412-8E57-7A5C6BC85C74},222,723,369,51,513,260,50.7,1236,629,50.9
318,050725,13135050725,507.25,ARC 10,2015-05-21T18:32:36.000Z,{29D23138-5FEF-4D6A-94A6-7CC6323ECACF},280,1524,539,35.4,190,74,38.9,1714,613,35.8
319,050730,13135050730,507.30,ARC 10,2015-05-21T18:32:36.000Z,{1C295F31-B48C-4ED2-8C72-207A9A38B0A9},613.3,1771,408,23,375,155,41.3,2146,563,26.2
320,050728,13135050728,507.28,ARC 10,2015-05-21T18:32:36.000Z,{1AF98B55-3BAA-4C91-A2C6-9635F1CDFFB4},629.2,3783,1333,35.2,485,381,78.6,4268,1714,40.2
321,050731,13135050731,507.31,ARC 10,2015-05-21T18:32:36.000Z,{20E8B715-A003-4A84-A7C1-C6B6AD2B67EF},753.9,2615,847,32.4,221,111,50.2,2836,958,33.8
322,050609,13135050609,506.09,ARC 10,2015-05-21T18:32:36.000Z,{EA7BFF71-3EAB-4F82-ACA9-E6E7D6315879},591.4,2970,959,32.3,379,74,19.5,3349,1033,30.8
323,050610,13135050610,506.10,ARC 10,2015-05-21T18:32:36.000Z,{5FF6F981-5814-4D99-9683-7A1C9453FD62},593.4,4269,1407,33,433,186,43,4702,1593,33.9
324,050541,13135050541,505.41,ARC 10,2015-05-21T18:32:36.000Z,{E11D7BB9-F257-4656-88B2-8C60C24DA92E},442,68,28,41.2,1998,1021,51.1,2066,1049,50.8
325,050524,13135050524,505.24,ARC 10,2015-05-21T18:32:36.000Z,{F9BBF6E5-CFC2-4B98-AEEC-F31DD2AF2034},348.5,941,283,30.1,910,609,66.9,1851,892,48.2
326,050547,13135050547,505.47,ARC 10,2015-05-21T18:32:36.000Z,{7B5A6E42-094C-4946-8460-297BA1AEE0EC},323.3,1897,531,28,326,259,79.4,2223,790,35.5
327,050523,13135050523,505.23,ARC 10,2015-05-21T18:32:36.000Z,{A2F418C3-75A9-406C-B015-D95BB9A2D05B},691,805,203,25.2,1978,1033,52.2,2783,1236,44.4
328,050724,13135050724,507.24,ARC 10,2015-05-21T18:32:36.000Z,{3C1A6B8A-8961-4B4F-95F7-EE6C9FCA5247},962.5,3778,1477,39.1,1319,890,67.5,5097,2367,46.4
329,050543,13135050543,505.43,ARC 10,2015-05-21T18:32:36.000Z,{E1DC504A-83BA-4932-9E42-AE4559C95A64},1206.5,1840,764,41.5,292,122,41.8,2132,886,41.6
330,050545,13135050545,505.45,ARC 10,2015-05-21T18:32:36.000Z,{19B30B3D-D16E-4777-805B-26096A5FF473},1447.5,2839,1214,42.8,658,397,60.3,3497,1611,46.1
331,050727,13135050727,507.27,ARC 10,2015-05-21T18:32:36.000Z,{DEE88521-4515-4C4D-8C8F-E6F14396AFCA},613.8,2800,668,23.9,177,93,52.5,2977,761,25.6
332,050548,13135050548,505.48,ARC 10,2015-05-21T18:32:36.000Z,{0153A270-2AAF-416B-85C0-309BC4A9E43B},626.2,2623,940,35.8,264,29,11,2887,969,33.6
333,050546,13135050546,505.46,ARC 10,2015-05-21T18:32:36.000Z,{97298079-5CA0-4EA1-9C03-C525E2B697D0},1339.1,3898,1275,32.7,487,305,62.6,4385,1580,36
334,050726,13135050726,507.26,ARC 10,2015-05-21T18:32:36.000Z,{9A1F23C4-DEB5-4802-ABCD-4EEE528D0839},379.3,2441,1046,42.9,413,163,39.5,2854,1209,42.4
335,050608,13135050608,506.08,ARC 10,2015-05-21T18:32:36.000Z,{AB5B1B83-645D-414F-AE47-3674BCB75CF2},228.3,4086,1456,35.6,539,360,66.8,4625,1816,39.3
336,050607,13135050607,506.07,ARC 10,2015-05-21T18:32:36.000Z,{BE2BC295-859B-4EAF-B31B-DC66024D18BE},930.9,4218,1364,32.3,514,224,43.6,4732,1588,33.6
337,050542,13135050542,505.42,ARC 10,2015-05-21T18:32:36.000Z,{BBC71C1D-0EA1-4218-A190-908A9CF4303E},1649.3,357,146,40.9,1572,704,44.8,1929,850,44.1
338,050536,13135050536,505.36,ARC 10,2015-05-21T18:32:36.000Z,{D3D00461-3795-4BEC-862D-02E8105A74BA},239.7,1219,369,30.3,467,143,30.6,1686,512,30.4
339,050537,13135050537,505.37,ARC 10,2015-05-21T18:32:36.000Z,{F92B374B-1C10-409C-920A-B5E01758FB12},660,241,170,70.5,1438,842,58.6,1679,1012,60.3
340,050539,13135050539,505.39,ARC 10,2015-05-21T18:32:36.000Z,{ACF06885-A0A0-489F-AE96-5F846644168D},1246.7,598,266,44.5,894,568,63.5,1492,834,55.9
341,050544,13135050544,505.44,ARC 10,2015-05-21T18:32:36.000Z,{A1F42C0F-31CA-495B-AE06-622E803604E1},1249.2,3094,1364,44.1,731,413,56.5,3825,1777,46.5
342,050535,13135050535,505.35,ARC 10,2015-05-21T18:32:36.000Z,{A29C13F4-FF00-47B2-8A3C-506B7E847976},551.2,1640,646,39.4,562,366,65.1,2202,1012,46
343,050532,13135050532,505.32,ARC 10,2015-05-21T18:32:36.000Z,{EA5F9F2C-451A-46D3-BDB2-B84C7241E70F},1328.2,1945,820,42.2,704,552,78.4,2649,1372,51.8
344,050534,13135050534,505.34,ARC 10,2015-05-21T18:32:36.000Z,{3CB8BBD4-8EBE-461D-A16B-F75AEF8E6C01},1034.4,1718,608,35.4,976,517,53,2694,1125,41.8
345,050723,13135050723,507.23,ARC 10,2015-05-21T18:32:36.000Z,{C57012D4-C29B-4C7A-8785-15F8E25641F5},284.7,1749,815,46.6,377,127,33.7,2126,942,44.3
346,050435,13135050435,504.35,ARC 10,2015-05-21T18:32:36.000Z,{66ACC4AE-6A96-41D1-BB67-60057864435B},68.8,718,200,27.9,395,193,48.9,1113,393,35.3
347,050531,13135050531,505.31,ARC 10,2015-05-21T18:32:36.000Z,{CEE54DA9-4BE9-4A5B-B4E0-825DCF2BE653},560.7,1314,514,39.1,954,645,67.6,2268,1159,51.1
348,050533,13135050533,505.33,ARC 10,2015-05-21T18:32:36.000Z,{F0CEF250-A1EF-4855-8298-3162839E9932},776.8,1585,691,43.6,717,381,53.1,2302,1072,46.6
349,050436,13135050436,504.36,ARC 10,2015-05-21T18:32:36.000Z,{A3593F4A-59D2-493F-A6F4-10FA5F45F717},684.1,973,301,30.9,1523,815,53.5,2496,1116,44.7
350,050433,13135050433,504.33,ARC 10,2015-05-21T18:32:36.000Z,{58332029-1D90-42B6-84C0-33980C239088},450,348,162,46.6,562,353,62.8,910,515,56.6
351,050432,13135050432,504.32,ARC 10,2015-05-21T18:32:36.000Z,{1BFE45B0-FC6C-4AB0-AC85-405E3D1B2E9D},243.2,1527,584,38.2,284,153,53.9,1811,737,40.7
352,050434,13135050434,504.34,ARC 10,2015-05-21T18:32:36.000Z,{7A226E71-34EE-4EF5-83B2-002467FFA2BF},720,803,341,42.5,1403,723,51.5,2206,1064,48.2
353,050321,13135050321,503.21,ARC 10,2015-05-21T18:32:36.000Z,{1DC03BB9-94C9-4A42-AC58-97EC3F7CC5DF},-12,1434,484,33.8,17,0,0,1451,484,33.4
354,100903,13217100903,1009.03,ARC 20,2015-05-21T18:32:36.000Z,{2867E4AB-5DDE-460B-ACBF-CB293CDAB880},344,1476,400,27.1,404,225,55.7,1880,625,33.2
355,100902,13217100902,1009.02,ARC 20,2015-05-21T18:32:36.000Z,{B7088A0C-47F5-493E-B23C-EAEE1B022261},287.8,1511,668,44.2,291,172,59.1,1802,840,46.6
356,100901,13217100901,1009.01,ARC 20,2015-05-21T18:32:36.000Z,{8CFC49A4-C7F9-4D6E-B899-EEBA7DF634B2},205.7,2946,1063,36.1,324,83,25.6,3270,1146,35
357,100201,13217100201,1002.01,ARC 20,2015-05-21T18:32:36.000Z,{7FB5CB49-4576-472A-8958-4280F83E0C3A},31.4,1620,408,25.2,313,144,46,1933,552,28.6
358,100501,13217100501,1005.01,ARC 20,2015-05-21T18:32:36.000Z,{7924B377-C1AA-4F2F-8D35-94F418D84D2C},1071.6,3436,1130,32.9,1316,773,58.7,4752,1903,40
359,100800,13217100800,1008,ARC 20,2015-05-21T18:32:36.000Z,{3D79A50F-B3A5-45F6-B698-7219262600D2},98.4,2447,949,38.8,511,227,44.4,2958,1176,39.8
360,100202,13217100202,1002.02,ARC 20,2015-05-21T18:32:36.000Z,{6ADF3953-53F8-4B8D-B4D2-9D03EEC227F9},32.7,1484,406,27.4,236,116,49.2,1720,522,30.3
361,100700,13217100700,1007,ARC 20,2015-05-21T18:32:36.000Z,{281C0600-5AE3-4DE4-B361-F4BA0DE2E889},146.8,876,210,24,994,688,69.2,1870,898,48
362,100600,13217100600,1006,ARC 20,2015-05-21T18:32:36.000Z,{AADB32C1-F980-4A24-8480-B29179A94550},190.1,1189,429,36.1,697,430,61.7,1886,859,45.5
363,100502,13217100502,1005.02,ARC 20,2015-05-21T18:32:36.000Z,{A57B41E5-4839-45B8-A6C0-2D13F93F3702},434.9,1786,931,52.1,976,651,66.7,2762,1582,57.3
364,100400,13217100400,1004,ARC 20,2015-05-21T18:32:36.000Z,{6060DE7D-E181-4803-AA95-126E6254DE63},34.8,568,217,38.2,445,293,65.8,1013,510,50.3
365,100300,13217100300,1003,ARC 20,2015-05-21T18:32:36.000Z,{7734E537-37DB-4C85-8C8A-2F3C8CF87B81},190,1872,502,26.8,1163,739,63.5,3035,1241,40.9
366,100100,13217100100,1001,ARC 20,2015-05-21T18:32:36.000Z,{AFD92D30-F580-4A36-A223-EB2F5701EB95},77,3345,1080,32.3,493,328,66.5,3838,1408,36.7
367,050322,13135050322,503.22,ARC 10,2015-05-21T18:32:36.000Z,{4C61D302-E396-4DBD-A5EB-D1A76D385977},-170.5,1378,253,18.4,49,36,73.5,1427,289,20.3
368,050318,13135050318,503.18,ARC 10,2015-05-21T18:32:36.000Z,{AD8340A1-83B4-49F8-A77C-FA7929B40A06},-76.7,173,51,29.5,861,385,44.7,1034,436,42.2
369,050320,13135050320,503.20,ARC 10,2015-05-21T18:32:36.000Z,{FEDF66E3-A637-4082-9601-E846C9BFB688},165.7,587,225,38.3,869,626,72,1456,851,58.4
370,050317,13135050317,503.17,ARC 10,2015-05-21T18:32:36.000Z,{AACE9DC7-3507-421C-B745-21103B0A8117},-1340,125,91,72.8,1230,390,31.7,1355,481,35.5
371,050220,13135050220,502.20,ARC 10,2015-05-21T18:32:36.000Z,{CED86B45-1360-42EA-B1B1-180D975236F8},573.3,642,126,19.6,1949,957,49.1,2591,1083,41.8
372,050214,13135050214,502.14,ARC 10,2015-05-21T18:32:36.000Z,{BAFB2C53-3028-44D2-BB1A-7FCE8001441F},212.9,2225,636,28.6,435,251,57.7,2660,887,33.3
373,050218,13135050218,502.18,ARC 10,2015-05-21T18:32:36.000Z,{69F613CE-8BCF-4B52-BAE0-7B0D54CCB012},81.5,856,286,33.4,394,128,32.5,1250,414,33.1
374,050209,13135050209,502.09,ARC 10,2015-05-21T18:32:36.000Z,{41AA31C7-F1B3-45C1-A3BE-AD51DF010532},699.6,1670,609,36.5,1671,972,58.2,3341,1581,47.3
375,050217,13135050217,502.17,ARC 10,2015-05-21T18:32:36.000Z,{49B15BBE-8969-4B81-A618-90C0F37271D5},1133.6,1898,738,38.9,1538,584,38,3436,1322,38.5
376,050529,13135050529,505.29,ARC 10,2015-05-21T18:32:36.000Z,{8660D9CA-2512-4BF0-BBD6-BE72EEE2B46F},86.7,866,457,52.8,393,232,59,1259,689,54.7
377,050530,13135050530,505.30,ARC 10,2015-05-21T18:32:36.000Z,{80497557-88C7-490E-AB66-781951C52FCE},892.1,1726,576,33.4,206,58,28.2,1932,634,32.8
378,050538,13135050538,505.38,ARC 10,2015-05-21T18:32:36.000Z,{BFFE8E38-9C93-4758-8203-7E20837668AB},163.5,2088,696,33.3,137,85,62,2225,781,35.1
379,050525,13135050525,505.25,ARC 10,2015-05-21T18:32:36.000Z,{5E8830F5-6B44-4BAB-83C4-FB7A9DB2F2BA},250.3,2164,707,32.7,246,150,61,2410,857,35.6
380,050528,13135050528,505.28,ARC 10,2015-05-21T18:32:36.000Z,{A0E626CB-5D77-43B4-A0F2-0F4BD6233519},210.5,1300,315,24.2,264,102,38.6,1564,417,26.7
381,050605,13135050605,506.05,ARC 10,2015-05-21T18:32:36.000Z,{C8803FFF-BF04-4091-AE28-3746B1EC6198},866.1,3345,854,25.5,767,487,63.5,4112,1341,32.6
382,050606,13135050606,506.06,ARC 10,2015-05-21T18:32:36.000Z,{40ECEC54-79D3-4A67-B7B0-DCB29841818F},862.5,5289,2091,39.5,1108,591,53.3,6397,2682,41.9
383,050210,13135050210,502.10,ARC 10,2015-05-21T18:32:36.000Z,{C194C1AB-6885-4E6F-A7B0-ED7A53EDDEAA},614.5,1219,302,24.8,1264,528,41.8,2483,830,33.4
384,050213,13135050213,502.13,ARC 10,2015-05-21T18:32:36.000Z,{E87973F0-1932-426B-A1C3-C02EDB841E6E},928.2,2953,927,31.4,412,128,31.1,3365,1055,31.4
385,050208,13135050208,502.08,ARC 10,2015-05-21T18:32:36.000Z,{66E77628-E8C2-47F8-BEDF-685716622131},980,1416,485,34.3,785,229,29.2,2201,714,32.4
386,050212,13135050212,502.12,ARC 10,2015-05-21T18:32:36.000Z,{1F7581F3-3D49-4699-A2DE-0FC7ABD07015},706.2,3526,1002,28.4,198,111,56.1,3724,1113,29.9
387,050109,13135050109,501.09,ARC 10,2015-05-21T18:32:36.000Z,{B3E2240C-D664-484D-8361-4DCE87D7B486},894.4,1685,422,25,472,160,33.9,2157,582,27
388,050107,13135050107,501.07,ARC 10,2015-05-21T18:32:36.000Z,{835DD69E-6F86-4B9D-900C-3719AAF9FCA3},621,2028,592,29.2,182,107,58.8,2210,699,31.6
389,050108,13135050108,501.08,ARC 10,2015-05-21T18:32:36.000Z,{DBB0C680-38AB-4AB9-A187-ECFC093C9832},921.6,2836,837,29.5,114,97,85.1,2950,934,31.7
390,050105,13135050105,501.05,ARC 10,2015-05-21T18:32:36.000Z,{9DA31300-F5B2-40CF-BD20-02C657ACFC09},-70.9,589,166,28.2,540,298,55.2,1129,464,41.1
391,050103,13135050103,501.03,ARC 10,2015-05-21T18:32:36.000Z,{012CF0C1-015B-4141-BE1B-FADD889EA591},346.9,2537,966,38.1,655,429,65.5,3192,1395,43.7
392,050422,13135050422,504.22,ARC 10,2015-05-21T18:32:36.000Z,{3B88F86E-9DA8-4C39-B3D5-F1AA3DAE915C},477,797,370,46.4,1404,947,67.5,2201,1317,59.8
393,050304,13135050304,503.04,ARC 10,2015-05-21T18:32:36.000Z,{9E56B1E4-4639-4B51-978B-16B2AA185404},524.3,425,188,44.2,1464,866,59.2,1889,1054,55.8
394,050419,13135050419,504.19,ARC 10,2015-05-21T18:32:36.000Z,{A706BC26-F56D-42D8-852B-78B1B1C6C313},367.6,1108,394,35.6,1080,723,66.9,2188,1117,51.1
395,050306,13135050306,503.06,ARC 10,2015-05-21T18:32:36.000Z,{11E4D1E5-BBBB-4F41-B3A5-23E8A2DE1726},-79.5,513,233,45.4,551,329,59.7,1064,562,52.8
396,050106,13135050106,501.06,ARC 10,2015-05-21T18:32:36.000Z,{B74DCB54-7DB8-416C-9495-D5214E80DE7F},302.5,1884,544,28.9,1320,598,45.3,3204,1142,35.6
397,050205,13135050205,502.05,ARC 10,2015-05-21T18:32:36.000Z,{5B76DE53-DB64-40EE-9D8B-9E18E83D2AA9},-203,839,227,27.1,750,429,57.2,1589,656,41.3
398,050417,13135050417,504.17,ARC 10,2015-05-21T18:32:36.000Z,{EF47CED6-38CE-4B56-9F36-993708FE95AF},41,574,297,51.7,1121,829,74,1695,1126,66.4
399,050314,13135050314,503.14,ARC 10,2015-05-21T18:32:36.000Z,{01A1EDE4-27A1-4CAC-83B5-4B7506DCEDD1},1386.2,1438,461,32.1,1754,602,34.3,3192,1063,33.3
400,050308,13135050308,503.08,ARC 10,2015-05-21T18:32:36.000Z,{3B182360-98D8-4C3E-A63E-AF55671214A5},70.9,1076,174,16.2,77,39,50.6,1153,213,18.5
401,050309,13135050309,503.09,ARC 10,2015-05-21T18:32:36.000Z,{E0C87D4D-031C-4825-8BBB-CEBDDD04327E},133.1,2205,480,21.8,925,565,61.1,3130,1045,33.4
402,050313,13135050313,503.13,ARC 10,2015-05-21T18:32:36.000Z,{AC781A48-FC14-4EDF-8D39-15E98101849E},195,1659,518,31.2,413,271,65.6,2072,789,38.1
403,050311,13135050311,503.11,ARC 10,2015-05-21T18:32:36.000Z,{9BACDC59-D59D-4180-AA7C-503A003827CD},293.2,828,223,26.9,136,72,52.9,964,295,30.6
404,050310,13135050310,503.10,ARC 10,2015-05-21T18:32:36.000Z,{018F00DC-99F0-44FE-864C-01D57B4C7976},79.7,1740,414,23.8,552,277,50.2,2292,691,30.1
405,050424,13135050424,504.24,ARC 10,2015-05-21T18:32:36.000Z,{24E7C332-BD91-42A0-AC4B-2F1117739D50},302.1,936,284,30.3,1287,669,52,2223,953,42.9
406,050421,13135050421,504.21,ARC 10,2015-05-21T18:32:36.000Z,{F7F20C6E-1A3A-4F41-9314-5E9E53AFE716},394.8,775,297,38.3,1658,908,54.8,2433,1205,49.5
407,050315,13135050315,503.15,ARC 10,2015-05-21T18:32:36.000Z,{10115BA3-FE1C-4118-8090-4E70E804E3C8},-878.2,645,160,24.8,1355,661,48.8,2000,821,41
408,050418,13135050418,504.18,ARC 10,2015-05-21T18:32:36.000Z,{A6DAFDA1-51B2-4C28-8617-0719C0505BAD},-736.3,353,132,37.4,1648,968,58.7,2001,1100,55
409,050521,13135050521,505.21,ARC 10,2015-05-21T18:32:36.000Z,{CF98EBF1-412C-4033-B585-F428ADE77CA2},-161.8,865,262,30.3,619,400,64.6,1484,662,44.6
410,050522,13135050522,505.22,ARC 10,2015-05-21T18:32:36.000Z,{F6CAF6E9-CC78-4D37-B4F2-30E7FDD01977},254.4,991,202,20.4,754,464,61.5,1745,666,38.2
411,050520,13135050520,505.20,ARC 10,2015-05-21T18:32:36.000Z,{16D6BE79-1296-40DE-957A-A9AF79878298},66.8,567,216,38.1,1066,701,65.8,1633,917,56.2
412,050511,13135050511,505.11,ARC 10,2015-05-21T18:32:36.000Z,{62728FCB-EF91-44E3-ABCD-16B4E1D928CA},816.2,2123,876,41.3,1043,429,41.1,3166,1305,41.2
413,050714,13135050714,507.14,ARC 10,2015-05-21T18:32:36.000Z,{3B33D28C-5332-4B44-A5B3-0A7A605356D4},216.6,1443,427,29.6,280,144,51.4,1723,571,33.1
414,050429,13135050429,504.29,ARC 10,2015-05-21T18:32:36.000Z,{E6055F87-99F5-408D-868F-C26F94F2A7BD},33.4,1962,400,20.4,269,196,72.9,2231,596,26.7
415,050713,13135050713,507.13,ARC 10,2015-05-21T18:32:36.000Z,{04C28930-C1A5-44CC-B55C-40EFBFB44A30},470,2104,449,21.3,201,85,42.3,2305,534,23.2
416,050423,13135050423,504.23,ARC 10,2015-05-21T18:32:36.000Z,{D37121BF-C763-4EBB-8370-C19CBA3A06CF},765.2,984,376,38.2,1274,869,68.2,2258,1245,55.1
417,050410,13135050410,504.10,ARC 10,2015-05-21T18:32:36.000Z,{F6DCC4F8-7819-4D02-83C9-AAE10415431C},130,877,303,34.5,723,438,60.6,1600,741,46.3
418,050720,13135050720,507.20,ARC 10,2015-05-21T18:32:36.000Z,{2649171C-6E6F-4E8F-98FA-E2A3750552FA},159.5,2349,626,26.6,299,186,62.2,2648,812,30.7
419,050712,13135050712,507.12,ARC 10,2015-05-21T18:32:36.000Z,{790E7524-DBCD-4B91-BCC5-F973A8F65C94},103.8,1931,496,25.7,305,197,64.6,2236,693,31
420,050719,13135050719,507.19,ARC 10,2015-05-21T18:32:36.000Z,{C240F321-31F0-458B-9E46-60DF8F1671A1},84.3,952,153,16.1,907,488,53.8,1859,641,34.5
421,050721,13135050721,507.21,ARC 10,2015-05-21T18:32:36.000Z,{92649942-F264-419E-8C58-067459EC132D},354.7,2400,905,37.7,315,278,88.3,2715,1183,43.6
422,050709,13135050709,507.09,ARC 10,2015-05-21T18:32:36.000Z,{3EEB0465-566F-469A-A388-2D3B6E41C1A8},614.2,3124,1059,33.9,619,322,52,3743,1381,36.9
423,050715,13135050715,507.15,ARC 10,2015-05-21T18:32:36.000Z,{6BB0A5E2-B019-4DAA-A770-FCEA653531B4},34.1,1374,341,24.8,223,182,81.6,1597,523,32.7
424,050415,13135050415,504.15,ARC 10,2015-05-21T18:32:36.000Z,{700A158A-742C-4439-BDFC-1F81F0831B86},-165.8,1159,259,22.3,150,59,39.3,1309,318,24.3
425,050718,13135050718,507.18,ARC 10,2015-05-21T18:32:36.000Z,{3EBB3AFB-4731-404F-99D2-6E8C34DCC525},31.3,2208,619,28,377,197,52.3,2585,816,31.6
426,050427,13135050427,504.27,ARC 10,2015-05-21T18:32:36.000Z,{1B1394F8-D226-4726-AF41-CB071EA7DA7C},204.8,1549,412,26.6,388,320,82.5,1937,732,37.8
427,050428,13135050428,504.28,ARC 10,2015-05-21T18:32:36.000Z,{D649FC20-7F87-4A4D-AB19-649BE1AFCE4D},14.8,1765,504,28.6,164,68,41.5,1929,572,29.7
428,050416,13135050416,504.16,ARC 10,2015-05-21T18:32:36.000Z,{9D720519-D3AD-4809-9203-5E983F494E6B},72.7,793,218,27.5,252,158,62.7,1045,376,36
429,050425,13135050425,504.25,ARC 10,2015-05-21T18:32:36.000Z,{E26EFDBF-706E-49FA-877F-8FBBB689B291},-55.4,1484,380,25.6,227,75,33,1711,455,26.6
