X,Y,OBJECTID_1,Name,County,Address_Li,City,ZIP,Source,GlobalID,last_edited_date,Subtype,Type
-84.383739455946966,33.700604596271944,309,South Bend Park Community Garden,Fulton,Compton Drive,Atlanta,0,ACFB,{8A0BC642-20E3-4F30-840E-0259D9271003},2015-01-30T21:10:10.000Z,Community,Garden
-84.293958330619148,33.934057465898945,311,St. Patrick's Episcopal Church/ Malachi's Garden,DeKalb,4755 North Peachtree Road,Dunwoody,0,ACFB,{E3308709-0A0A-47EB-9597-FA8C9154092E},2015-01-30T21:10:10.000Z,Community,Garden
-84.255991338420586,33.787440622308566,312,Scottdale Senior Center Community Garden,DeKalb,3262 Chapel Street, ,0,ACFB,{17726F9C-35D5-45A7-8465-03F0FC1F0795},2015-01-30T21:10:10.000Z,Community,Garden
-84.291936798537904,33.728200297788192,313,St. Peter Claver School,DeKalb,2560 Tilson Road, ,0,ACFB,{F7DD35AD-2411-40F6-947A-89F449CED01E},2015-01-30T21:10:10.000Z,School,Garden
-84.406298655835997,33.70096456575618,314,Community Life at Brookside Park Apartments,Fulton,2000 Rambling Drive SW,Atlanta,0,ACFB,{5D27D53A-7BA3-4DB3-8076-FD701996BDED},2015-01-30T21:10:10.000Z,Community,Garden
-84.299886501331514,33.867217305470433,315,Rosalynn Apartments Community Garden,DeKalb,2198 Dresden Drive, ,0,ACFB,{EC45CA81-EC09-4929-9BDD-F2746CB5B1E6},2015-01-30T21:10:10.000Z,Community,Garden
-84.547742467167325,33.678515433731434,317,Catholic Church of the Most Blessed Sacrament,Fulton,2971 Butner Road, ,0,ACFB,{87AE4C8F-9ED8-43B6-9C78-F9EDDAA516FA},2015-01-30T21:10:10.000Z,Community,Garden
-84.502820139348046,33.800729944725958,318,Riverview Landing Community Garden,Cobb,6269 Riverview Road, ,0,ACFB,{BEDB8EC1-BBD2-4EF8-B519-80F9EAF9383A},2015-01-30T21:10:10.000Z,Community,Garden
-84.298524551630237,33.767446962604879,319,Renfroe Middle School,DeKalb,220 West College Avenue,Decatur,0,ACFB,{E523A9C0-3F7E-4F1F-A289-039EF2C876E5},2015-01-30T21:10:10.000Z,School,Garden
-84.298703428536669,33.769557666664923,320,Decatur High School Community Garden,DeKalb,West College Avenue,Decatur,0,ACFB,{08200A8E-A559-40B3-A8D6-C97A84366956},2015-01-30T21:10:10.000Z,School,Garden
-84.079824758086602,33.832917588449675,321,Rainbow Heights CPACS Garden,Gwinnett,2165 Ross Road, ,0,ACFB,{7893A9BE-FA96-4FFB-AD68-B259C0ED5F8B},2015-01-30T21:10:10.000Z,Community,Garden
-84.331726592788698,33.875768678095028,322,Oglethorpe University,DeKalb,Peachtree Road NE,Brookhaven,0,ACFB,{6A4D5C3B-64ED-4307-9BC7-7F8CCC737E9A},2015-01-30T21:10:10.000Z,Community,Garden
-84.13035699604518,33.871432869193256,323,Parkview Neighborhood Community Garden,Gwinnett,4875 Lilburn Stone Mountain Road,Lilburn,0,ACFB,{F6A381E3-75D1-462F-A24A-911022577959},2015-01-30T21:10:10.000Z,Community,Garden
-84.30082395409886,33.932159019477012,324,Dunwoody Community Garden,DeKalb,Brook Run Avenue,Dunwoody,0,ACFB,{3CA14570-72FF-466F-8975-4FE7F014FB6D},2015-01-30T21:10:10.000Z,Community,Garden
-84.329483570114462,33.743050302661061,325,Parkview Community Garden at DeKalb Memorial Park,DeKalb,Wilkinson Drive,Atlanta,0,ACFB,{425BD9B6-853A-4648-86AA-B6CFFB5976C8},2015-01-30T21:10:10.000Z,Community,Garden
-84.305989117140598,33.763744472285907,326,Oakhurst Elementary School,DeKalb,175 Mead Road,Decatur,0,ACFB,{E2E6C9BC-9DBD-4041-B168-990325EECD60},2015-01-30T21:10:10.000Z,School,Garden
-84.363254567382626,33.967831328215368,327,North Springs United Methodist Church,Fulton,7770 Roswell Road,Sandy Springs,0,ACFB,{9CE19E84-8A99-4F46-A4B5-33E6684E000C},2015-01-30T21:10:10.000Z,Community,Garden
-84.457202305884891,33.775480547456425,328,Super Giant Food Urban Health Initiative Community Garden,Fulton,2176 Donald Lee Hollowell NW,Atlanta,0,ACFB,{3AACC1DD-17DA-48A0-AD38-FE10258338AC},2015-01-30T21:10:10.000Z,Community,Garden
-84.340222723903025,33.76958221132935,329,Mary Lin Elementary School,DeKalb,586 Candler Park Drive NE,Atlanta,0,ACFB,{EEB3D5D4-5BBA-4E7E-8A34-A94BA5555BB5},2015-01-30T21:10:10.000Z,School,Garden
-84.414752470042799,33.767536796259549,330,Atlanta Harm Reduction Coalition,Fulton,472 Paines Avenue NW,Atlanta,0,ACFB,{6DF2E096-1361-4908-A4F2-5E21A87A6D39},2016-06-14T16:02:37.000Z,Community,Garden
-84.362809536008115,33.826182802791834,331,Marian Road Senior High Rise,Fulton,760 Sidney Marcus Blvd NW,Atlanta,0,ACFB,{B4E10F95-5AAB-4E30-AC58-6F9ECF136662},2015-01-30T21:10:10.000Z,Community,Garden
-84.65845132385914,33.898585392760594,332,Macland Road Presbyterian Church,Cobb,3615 Macland Road, ,0,ACFB,{BAF29651-E9C2-4C9F-925A-3B0D48CABD9A},2015-01-30T21:10:10.000Z,Community,Garden
-84.342399293473704,33.83518313144873,334,Skyland Trail,DeKalb,1903 North Druid Hills Road NE,Brookhaven,0,ACFB,{0D0B91DA-D5D6-45EC-9C46-B067BC6774EA},2015-01-30T21:10:10.000Z,Community,Garden
-84.164540166619645,33.714036947563443,335,Lou Walker Senior Garden,DeKalb,2538 Panola Road, ,0,ACFB,{E6E9D70D-8E79-47C1-8143-DA526DDADC6D},2015-01-30T21:10:10.000Z,Community,Garden
-84.385545346993979,33.953758883890032,336,Lost Corner Park Community Garden,Fulton,Brandon Mill Road and Riverside Drive,Sandy Springs,0,ACFB,{45C8D94C-1B60-4994-BBEA-45B634C22C1C},2015-01-30T21:10:10.000Z,Community,Garden
-84.401824835375862,33.795703272194601,337,Loring Heights Community Garden,Fulton,426 Deering Road,Atlanta,0,ACFB,{0800DC05-6DEB-424C-A358-DCBA36D3D88A},2015-01-30T21:10:10.000Z,Community,Garden
-84.448326585617679,33.709784899718443,339,QLS Haven & Garden Apartments,Fulton,1840 & 1870 Campbellton Road,Atlanta,0,ACFB,{4233A831-1F32-476B-9F9C-EF346CC4F4AC},2015-01-30T21:10:10.000Z,Community,Garden
-84.070508333583462,34.089498362062272,340,North Gwinnett Church,Gwinnett,4963 West Price Road, ,0,ACFB,{055F1D11-06CE-4980-8CE0-14E1603D5727},2015-01-30T21:10:10.000Z,Community,Garden
-84.389350257782553,33.71714709739058,341,Georgia Citizens Coalition on Hunger,Fulton,9 Gammon Avenue,Atlanta,0,ACFB,{A5C4BA33-B167-46D7-8038-CD7D3E9E5078},2015-01-30T21:10:10.000Z,Community,Garden
-84.352157601873785,33.734278750925796,342,Holy Comforter Episcopal Church,Fulton,737 Woodland Avenue SE,Atlanta,0,ACFB,{9645DC14-5A48-4385-8B0C-04C572DAD5A2},2015-01-30T21:10:10.000Z,Community,Garden
-84.393314108334778,34.014132012585833,343,High Meadows School,Fulton,1055 Willeo Road,Roswell,0,ACFB,{D4DC5D36-1323-4328-BD8D-FE297F7657F1},2015-01-30T21:10:10.000Z,School,Garden
-84.292210798325527,33.776043658716276,345,Heavenly Harvest Garden - Decatur First UMC,DeKalb,300 E Ponce de Leon Avenue,Decatur,0,ACFB,{678D5470-EEBF-471E-A92F-A474E62781C2},2015-01-30T21:10:10.000Z,Community,Garden
-84.223490351089026,33.766351580557966,346,First St Peter AME Church,DeKalb,1074 S Indian Creek Drive, ,0,ACFB,{068482D0-54BA-4E15-AA3B-8647FC4355D6},2015-01-30T21:10:10.000Z,Community,Garden
-84.109885818545422,33.706207590798613,347,First St Paul AME Church,DeKalb,2687 Klondike Road,Lithonia,0,ACFB,{88B00D89-0A05-4839-8FA2-3858DB5E5549},2015-01-30T21:10:10.000Z,Community,Garden
-84.339662548834269,33.766987398076196,348,First Existentialist Church,DeKalb,470 Candler Park Drive,Atlanta,0,ACFB,{3BC25381-CF86-4FCE-AF0A-1DFD0C0FA98B},2015-01-30T21:10:10.000Z,Community,Garden
-84.17645492925385,33.678065069093577,349,First African Presbyterian Church- Creation Care Community Garden of Eden,DeKalb,5197 Salem Road,Lithonia,30038,ACFB,{D42C074F-4BB8-4D56-9CE5-80859D9904CA},2015-04-24T14:27:27.000Z,Community,Garden
-84.417187772860075,33.770188547244516,350,English Avenue Urban Farm,Fulton,North Avenue and Joseph E. Lowery Blvd,Atlanta,0,ACFB,{53A69A64-4774-4DF5-9EAB-64DAE0992DFA},2016-06-14T16:03:59.000Z,Unclassified,Farm
-84.268871921683058,34.020440330103781,351,Johns Creek Community Garden,Fulton,Old Alabama Road,Johns Creek,0,ACFB,{9C57889C-2C53-4BBF-A0D1-174960518918},2015-01-30T21:10:10.000Z,Community,Garden
-84.338408349209033,33.755204014101366,352,Edgewood Community Learning Garden,DeKalb,Hardee Street and Mayson Avenue,Atlanta,0,ACFB,{25296981-6E9C-4FF3-BF65-C47ADC761F41},2015-01-30T21:10:10.000Z,Education,Garden
-84.336471901414313,33.755524803729259,353,Edgewood Court Residential Association,DeKalb,1572 Hardee Street,Atlanta,0,ACFB,{C35E1C34-3294-449C-B6E2-7859D49C86EA},2015-01-30T21:10:10.000Z,Community,Garden
-84.295553750859881,34.000985591230574,354,East Roswell Community Garden,Fulton,Fouts Road,Roswell,0,ACFB,{6CE1DCBE-07C1-47A1-AFC0-17CC40724DEB},2015-01-30T21:10:10.000Z,Community,Garden
-84.72710856833703,33.745348941581881,355,Douglas Senior Services,Douglas,8750 Dorris Road,Douglasville,0,ACFB,{25916705-A439-422E-8511-D14ACF0865B8},2015-01-30T21:10:10.000Z,Community,Garden
-84.288357098709412,33.789764431330923,356,Decatur Christian Tower,DeKalb,1438 Church Street,Decatur,0,ACFB,{64066976-6F68-4F58-BF1F-5E8E7C407367},2015-01-30T21:10:10.000Z,Community,Garden
-84.003424056232291,34.143814197124641,357,Lanier Community Garden,Gwinnett,2601 Buford Dam Road,Buford,0,ACFB,{7B30B9A6-F3DF-448F-A74A-1F10F4555F06},2015-11-10T22:29:07.000Z,Community,Garden
-84.44848421974973,33.441644986450967,358,Fayette Senoir Services Therapeutic Garden,Fayette,4 Center Drive,Fayetteville,0,ACFB,{27F77812-BB02-4B5E-B26B-0C8E109F586A},2015-01-30T21:10:10.000Z,Therapy,Garden
-84.483811380110353,33.567542364346764,359,Creek Park Community Garden,Fulton,Creel Road, ,0,ACFB,{67E5EC9A-2216-412B-BBF6-1A1C807E850C},2015-01-30T21:10:10.000Z,Community,Garden
-84.424393915970199,33.705887044688382,360,Dog Head Farm,Fulton,Birch Street SW,Atlanta,0,ACFB,{8D94C318-21F8-4FD3-94D6-6A3CB617EEB8},2015-02-05T17:47:44.000Z,Unclassified,Farm
-84.437375109539516,33.788277492561292,361,Covenant House,Fulton,1559 Johnson Road NW,Atlanta,0,ACFB,{AD040BE6-1AB4-4910-BF44-D47481292A24},2015-01-30T21:10:10.000Z,Community,Garden
-84.37741595186003,33.754788980298997,363,Auburn Neighborhood Senior Center,Fulton,300 Edgewood Avenue SE,Atlanta,0,ACFB,{E08D9984-6428-42E3-BBF6-2A1D2196ABDE},2015-01-30T21:10:10.000Z,Community,Garden
-84.388337085202863,33.726790867624686,364,Emmaus House,Fulton,1017 Hank Aaron Drive SE,Atlanta,0,ACFB,{BCDDD289-00EC-401A-9FC6-6086897DCC0B},2015-01-30T21:10:10.000Z,Community,Garden
-84.276915022098933,33.761568044280807,365,The Friends School of Atlanta,DeKalb,S Columbia Drive,Decatur,0,ACFB,{DF06A47E-A661-4AF4-A83E-EDA754988A35},2015-01-30T21:10:10.000Z,School,Garden
-84.070150279258144,34.131447534623476,366,Gary Pirkle Park Community Garden,Gwinnett,Suwanee Dam Road at Austin Garner Road,Sugar Hill,0,ACFB,{D54B72C6-E2C5-4AC5-9F06-2A5C13C7D970},2015-01-30T21:10:10.000Z,Community,Garden
-84.40902065406442,33.762590427681857,367,Historic Westside Gardens,Fulton,"Joseph E Boone, Elm Street and Sunset Avenue",Atlanta,0,ACFB,{E6FC1237-C56E-4F5A-9416-4107CF390BD7},2016-06-14T16:04:24.000Z,Unclassified,Farm
-84.408024514806471,33.757432292303463,368,GLEN Project,Fulton,Vine Street and Delbridge Street,Atlanta,0,ACFB,{AB0564E2-9835-4B8B-95B7-E6514EDBCE92},2016-06-14T16:05:24.000Z,Community,Garden
-84.37654793283599,33.728011318522874,369,Grant Park Community Garden,Fulton,Grant Street SE,Atlanta,0,ACFB,{65DCBAA4-9FA2-4D3A-81B1-B36BF2BD1E29},2015-01-30T21:10:10.000Z,Community,Garden
-84.424521025101058,33.745845556690711,370,Omenala Griot - HABESHA,Fulton,337 Dargan Place SW,Atlanta,0,ACFB,{B5623A04-812B-4273-982A-7EDF61D9821D},2016-06-14T15:53:43.000Z,Community,Garden
-84.139023380569824,33.546406282911164,371,Yule Forest,Henry,Hwy 155, ,0,ARC,{8CCE5415-568B-428C-8A52-BAE97D11A379},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.525838918605928,33.444429407485359,372,Adams Farm,Fayette,Hwy 54, ,0,ARC,{DD40C3E8-E03E-472B-B31E-4A86E742EE2C},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.426669907694816,33.750497235684009,373,Ashview Urban Farm,Fulton,Holderness Street SW,Atlanta,0,ACFB,{4F91F63B-E499-4AFA-BCE9-46E18BC7D90D},2016-06-14T15:53:08.000Z,Unclassified,Farm
-84.499405194356541,33.774281834462897,374,Darnell Center,Fulton,Fairburn Road, ,0,ACFB,{E0946079-7803-49F0-8A9D-9BFDE44C6A48},2015-01-30T21:10:10.000Z,Community,Garden
-84.162711622268318,33.706690068729813,375,Alice Williams Towers,DeKalb,5480 Hillandale Drive, ,0,ACFB,{DD61C729-70D9-4FBE-9225-B6175BF4023C},2015-01-30T21:10:10.000Z,Community,Garden
-84.254920326094179,33.741531010790425,376,Healthy Belvedere Community Garden,DeKalb,1679 Columbia Drive, ,0,ACFB,{601FFA73-6169-4477-96B1-B76B0B4B52BF},2015-01-30T21:10:10.000Z,Community,Garden
-84.002581732363922,33.976525206945894,377,Georgia Gwinnett College,Gwinnett,1000 University Center Lane,Lawrenceville,0,ACFB,{6AD3337A-D11D-4F42-A273-95838F86F77A},2015-01-30T21:10:10.000Z,Community,Garden
-84.305295337510302,33.756612883516084,378,Glory Garden at Spring Park,DeKalb,1301 Oakview Road, ,0,ACFB,{CFF59E15-B1C1-4415-ACFE-A1904AEF7AC7},2015-01-30T21:10:10.000Z,Community,Garden
-84.442711832737984,33.662187323621026,379,Woodward Academy,Fulton,Cambridge Avenue,College Park,0,ACFB,{9A6F02A5-F576-4B80-9374-3B74CA93C0B4},2015-01-30T21:10:10.000Z,School,Garden
-84.275546368965081,33.704455893634361,380,Allegre Pointe Senior Community Garden,DeKalb,Flat Shoals Road, ,0,ACFB,{67D69E63-279D-424D-B834-207CB33F4583},2015-01-30T21:10:10.000Z,Community,Garden
-84.560891535372605,33.704800787327542,381,A. Phillip Randolph Elementary School,Fulton,Hwy 166, ,0,ACFB,{10EA2864-9D56-4D72-8F8E-C6FD36B69C1F},2015-01-30T21:10:10.000Z,School,Garden
-84.392624412313808,33.715797351567687,382,Villages at Carver Community Garden,Fulton,Pryor Road,Atlanta,0,ACFB,{7622B87D-9A06-4E2F-9845-BAB3821B5046},2015-01-30T21:10:10.000Z,Community,Garden
-84.427158598990502,33.764070841564035,383,Hunter Hills Community Garden,Fulton,Troy and Boone,Atlanta,0,ACFB,{CD84D431-55BE-4821-99CA-1FA937329887},2016-06-14T16:06:28.000Z,Community,Garden
-84.195821409563166,33.746047419266972,384,Ujima Garden,DeKalb,1634 South Hairston Road, ,0,ACFB,{2D97ECCE-272A-4A41-B6CD-806CC743994C},2015-01-30T21:10:10.000Z,Community,Garden
-84.221739027568049,33.850709329474853,385,Hometown Harvest,DeKalb,4080 Bancroft Circle, ,0,ACFB,{39AF5AFB-CA6D-44CD-84D7-0A892D5D6235},2015-01-30T21:10:10.000Z,Community,Garden
-84.751272809419675,33.744038936278173,386,Douglas County Master Gardeners,Douglas,6770 Selman Drive,Douglasville,0,ACFB,{C56EB1C9-0370-4280-9537-911C9A51A74A},2015-01-30T21:10:10.000Z,Community,Garden
-84.235698358008506,33.777068185226312,387,Dunaire Parke,DeKalb,671 Chevoit Drive, ,0,ACFB,{D6CFAD68-F9A7-4AD4-9D4F-3DECC760E721},2015-01-30T21:10:10.000Z,Community,Garden
-84.519228754410335,34.149618764216655,388,God's Garden,Cherokee,Sixes Road near the Cherokee Aquatics Center, ,0,ACFB,{56EAEC3B-20D9-4CC3-8AD2-22E7C6355C8D},2015-01-30T21:10:10.000Z,Donation,Garden
-84.420062080603543,33.774404931784545,390,Good Samaritan Health Center,Fulton,Donald Lee Hollowell Pkwy, ,0,ARC,{73ECEEAD-666E-43A4-9B3C-32C3D12B0970},2015-01-30T21:10:10.000Z,Donation,Garden
-84.31170164041481,33.754842027799953,391,Hawk Hollow Garden,DeKalb,2304 1st Avenue, ,0,ALFI,{96CFEF82-EEB8-4D51-8271-8BE9A0804890},2015-01-30T21:10:10.000Z,Education,Garden
-84.310004589892856,33.759476092743284,392,Sugar Creek Garden,DeKalb,415 East Lake Drive, ,0,ALFI,{E8EDB84A-7E7B-4AEB-98EB-951062D1FC90},2015-01-30T21:10:10.000Z,Education,Garden
-84.208387469058493,34.048941815906687,393,Chattahoochee High School,Fulton,5230 Taylor Road,Johns Creek,0,ALFI,{58CD0107-DBEA-48FE-A3C4-ABA3296ED889},2015-01-30T21:10:10.000Z,School,Garden
-84.198267081259928,34.021467780910882,394,State Bridge Crossing Elementary School,Fulton,State Bridge Road,Johns Creek,,ALFI,{1C638357-A63B-497A-98EB-90A7518A9FDA},2015-01-30T21:10:10.000Z,School,Garden
-84.344589847706118,33.73863527762677,395,East Atlanta Village Learning Garden,DeKalb,Stokeswood Avenue,Atlanta,,ALFI,{CB297AAD-DFE7-4E48-B611-E39B5E5BD4DE},2015-01-30T21:10:10.000Z,Education,Garden
-84.279712146052191,33.773451153342705,396,Arcadia Community Garden,DeKalb,737 Arcadia Avenue,,,ALFI,{EB852E5A-CDA9-4148-AABC-7AFCCC78CDC1},2015-01-30T21:10:10.000Z,Community,Garden
-84.382027931524362,33.73727286245537,397,Georgia Avenue Senior Tower,Fulton,174 Georgia Avenue,Atlanta,,ALFI,{7EE3F0EC-878E-4CB6-A314-35478383D3A8},2015-01-30T21:10:10.000Z,Community,Garden
-84.382424202630773,33.808596145395143,398,Open Hand Garden,Fulton,181 Armour Drive NE,Atlanta,,ALFI,{6DBD5FCC-EF84-4866-82CE-DF0148C87625},2015-01-30T21:10:10.000Z,Education,Garden
-84.363340912956744,33.782282942112715,399,Inman Middle School,Fulton,Park Drive at Virginia Avenue,Atlanta,,ALFI,{74D64860-579B-45EB-A7DE-90C2F7DA35F9},2015-01-30T21:10:10.000Z,Education,Garden
-84.364989569440013,33.792904826843767,400,Morningside Community Garden,Fulton,Hillpine Drive at the Georgia Power lines,Atlanta,,ALFI,{582943B4-BCF3-4CC2-9338-0B9E527BF8B6},2015-01-30T21:10:10.000Z,Community,Garden
-84.35531766300835,33.74670612572794,406,Wonderoot Community Garden,Fulton,982 Memorial Drive,Atlanta,,ALFI,{B3375749-4116-4EC2-8CAE-9B8227413603},2015-01-30T21:10:10.000Z,Community,Garden
-84.403719408997119,33.746589077683609,408,3x3 Project,Fulton,307 Walker Street SW,Atlanta,,ALFI,{96C35E9C-5E6B-47F8-90D1-77D50222093E},2015-01-30T21:10:10.000Z,Community,Garden
-84.622378956928344,33.966336503414368,409,Lake Laura Gardens,Cobb,2430 Burnt Hickory Road NW,,,,{3BCE29A1-91AB-40B7-BC4E-990ACE286187},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.434641801271255,34.057021440442327,806,Mabry Farms Apiary,Cobb,Wesley Chapel Road,,,ARC,{9478AA33-AC23-421A-82BA-5EF3FBEFDEA2},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.065157113406713,33.590247185365456,808,Monastery of the Holy Spirit,Rockdale,2625 Highway 212,,,ARC,{B4E265C0-8D41-46F8-B3A9-E1812642B81F},2015-02-05T17:47:44.000Z,Unclassified,Farm
-84.656612190284818,33.907574208344386,809,My Dad and Me Family Farm,Cobb,3698 Velma Drive,,,ARC,{D4D73A66-79ED-4F65-B66F-97E5880FAB85},2015-02-05T17:47:44.000Z,Unclassified,Farm
-84.418749903379251,33.761377253118553,810,Ashby Circle Playlot,Fulton,Ashby Circle NW,Atlanta,,ALFI,{A5763552-F5E1-434A-BC78-3E7D1EDA3772},2016-06-14T16:08:05.000Z,Unclassified,Orchard
-84.361771888050498,33.739055982602338,811,Maynard H. Jackson High School,Fulton,801 Glenwood Avenue SE,Atlanta,,ALFI,{9A6CB130-6DEF-43AD-84DB-D76AB645B607},2015-02-05T17:47:06.000Z,Unclassified,Orchard
-84.371741559869974,33.765987631966141,812,Operation PEACE,Fulton,420 Boulevard,Atlanta,,ALFI,{FB8D2545-65E1-4C43-8D95-39C1825022DA},2015-02-05T17:47:06.000Z,Unclassified,Orchard
-84.416903700133844,33.786207028786976,813,Fresh Roots Farm,Fulton,1260 Foster Street,Atlanta,,ARC,{B69AF96E-1288-489E-8B40-6CA0D971E299},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.317782975271996,33.778889980676638,814,Fernbank Science Center,DeKalb,Heaton Park Drive,Atlanta,,ARC,{DF49FD9B-7156-4D3A-9908-5C2F4A2163D5},2015-01-30T21:10:10.000Z,Education,Garden
-84.211409659999561,33.779055998000445,1206,Allgood Elementary School,DeKalb,,Stone Mountain,30083,UGA Extension Service,{BE012D74-B9CF-421C-8C61-B1AD4EB276B5},2015-02-24T16:04:18.000Z,School,Garden
-84.44015430599967,34.109810282000467,1207,Arnold Mill Elementary School,Cherokee,,Woodstock,30188,UGA Extension Service,{77D9DA5A-4AE1-4489-A3B0-42DE75D4BFE4},2015-02-24T16:04:18.000Z,School,Garden
-84.578916096999592,33.880806175000487,1208,Birney Elementary School,Cobb,,Marietta,30060,UGA Extension Service,{A707D552-E2F5-42BC-B290-184CEF1DC630},2015-02-24T16:04:18.000Z,School,Garden
-84.590001134999625,34.129575193000562,1209,Boston Elementary School,Cherokee,,Woodstock,30189,UGA Extension Service,{F729BA5E-F38C-458E-AE30-EDCED51A9725},2015-02-24T16:04:18.000Z,School,Garden
-84.184711809999669,33.687807156000531,1210,Bouie Theme School,DeKalb,,Lithonia,30038,UGA Extension Service,{86EA52FE-AE5B-4BDF-AC32-4E875FD94B3F},2015-02-24T16:04:18.000Z,School,Garden
-84.268498808999539,33.839005634000557,1211,Briarlake Elementary School,DeKalb,,Decatur,30033,UGA Extension Service,{1682E297-982D-4BAF-8D7D-FD1DC4AC80FD},2015-02-24T16:04:18.000Z,School,Garden
-84.467553759999646,33.919947204000493,1212,Brumby Elementary School,Cobb,,Marietta,30067,UGA Extension Service,{5B09693E-3EA5-46CE-A4CD-4630F1222C90},2015-02-24T16:04:18.000Z,School,Garden
-84.494027325999582,34.241410635000477,1213,Canton YMCA,Cherokee,,Canton,30114,UGA Extension Service,{D1201D24-3313-4ED2-8E75-24DE34C5FAF9},2015-02-24T16:04:18.000Z,Community,Garden
-84.270945112999641,33.894302570000491,1214,Cary Reynolds Elementary School,DeKalb,,Doraville,30340,UGA Extension Service,{15AE6ECF-5DAE-44AA-BA5B-34DB9A5C82E5},2015-02-24T16:04:18.000Z,School,Garden
-84.30535709899965,33.898800346000485,1215,Chamblee Charter High School,DeKalb,,Chamblee,30341,UGA Extension Service,{AD410469-3865-43D5-94D0-28B049F8BD61},2015-02-24T16:04:18.000Z,School,Garden
-84.295581564999679,33.928309093000564,1216,Chestnut Elementary School,DeKalb,,Dunwoody,30338,UGA Extension Service,{69DA2EA3-272A-4CA9-B6FF-88B019C15663},2015-02-24T16:04:18.000Z,School,Garden
-84.236038453999583,33.792179200000533,1217,Clarkston High School,DeKalb,,Clarkston,30021,UGA Extension Service,{F7224F23-8BF2-43DD-9A28-AB797DED684C},2015-02-24T16:04:18.000Z,School,Garden
-84.198874729999545,33.823538548000499,1221,D.A.T.E. Academy School,DeKalb,,Stone Mountain,30083,UGA Extension Service,{D638C0A7-B836-476B-9CE7-2D9F559CF6D4},2015-02-24T16:04:18.000Z,School,Garden
-84.302280529999621,33.786253807000492,1222,Decatur Scott Community Garden,DeKalb,,Decatur,30030,UGA Extension Service,{674B083F-4627-47A2-93AF-A28E59E0964C},2015-02-24T16:04:18.000Z,Community,Garden
-84.198874729999545,33.823538548000499,1223,DeKalb Academy of Tech & Enivronment School,DeKalb,,Stone Mountain,30083,UGA Extension Service,{94BEF4FE-B527-46D6-88C8-A82CDE80AC69},2015-02-24T16:04:18.000Z,School,Garden
-84.198801681999612,33.799933805000478,1224,DeKalb Alternative,DeKalb,,Stone Mountain,30083,UGA Extension Service,{A0956AE0-5E4E-472D-BDA2-263CA2C2303D},2015-02-24T16:04:18.000Z,School,Garden
-84.576210029999686,33.837262271000498,1225,Floyd Middle School,Cobb,,Mableton,30126,UGA Extension Service,{9FC12421-3779-45D2-8CA5-135248327985},2015-02-24T16:04:18.000Z,School,Garden
-84.537309363999611,34.192986511000584,1226,Freedom Middle School,Cherokee,,Canton,30114,UGA Extension Service,{B2E4B111-1674-4879-BC56-6B5335DB8CC3},2015-02-24T16:04:18.000Z,School,Garden
-83.913668144999633,34.006505792000439,1227,Hebron Christian Academy Veggie School Garden,Gwinnett,,Dacula,30019,UGA Extension Service,{E0728077-F673-49D0-B713-C5F1C429D9CF},2015-02-24T16:04:18.000Z,School,Garden
-84.280165694999653,33.918358860000524,1228,Hightower Elementary School,DeKalb,,Doraville,30360,UGA Extension Service,{A24CACD3-F3B7-4654-B961-F0CDBB8F6AA4},2015-02-24T16:04:18.000Z,School,Garden
-84.221856252999544,33.826928180000493,1229,Idlewood Elementary School,DeKalb,,Tucker,30084,UGA Extension Service,{31A1627D-5AE9-4E89-A2DE-7B58E605E4E1},2015-02-24T16:04:18.000Z,School,Garden
-84.090896374999659,33.834798202000457,1232,Lake Lucerne Estates Community Garden,Gwinnett,,Lilburn,30047,UGA Extension Service,{381F190B-FAF2-47EA-AF8B-06DE5F64B403},2015-02-24T16:04:18.000Z,Community,Garden
-84.610856639999668,33.884221862000402,1233,Hollydale Elementary School,Cobb,,Marietta,30008,UGA Extension Service,{560A05E7-3AD7-4A2D-930A-A39717B8726E},2015-02-24T16:04:18.000Z,School,Garden
-84.069755355999689,34.070729541000503,1234,Level Creek Elementary,Gwinnett,,Suwanee,30024,UGA Extension Service,{0C01193D-7200-4BBF-8F37-B57029E1077E},2015-02-24T16:04:18.000Z,School,Garden
-84.470526224999674,34.106195714000535,1235,Little River Elementary School,Cherokee,,Woodstock,30188,UGA Extension Service,{68B0B928-43C4-4983-94F7-CBBF2C6CF761},2015-02-24T16:04:18.000Z,School,Garden
-84.503624799999557,33.935190597000599,1236,Marietta YELLS/Franklin Road Garden,Cobb,,Marietta,30067,UGA Extension Service,{FBAB7D89-5FE4-41A4-BEB5-1D71137B3802},2015-02-24T16:04:18.000Z,Community,Garden
-84.688007991999598,33.944549676000577,1237,Midway Covenant School,Cobb,,Powder Springs,30127,UGA Extension Service,{72E768D6-F310-4EDB-9C16-91EB37CF4CCC},2015-02-24T16:04:18.000Z,School,Garden
-84.521361097999602,33.858120002000419,1238,Mill Pond Community Garden,Cobb,,Smyrna,30082,UGA Extension Service,{72AF9CF3-32D6-4302-A60E-E6FAE0636F3F},2015-02-24T16:04:18.000Z,Community,Garden
