OBJECTID,csTmin_FREQ,csTmin_INTN,csTmin_DURA,csTmin_INDX,csTmax_FREQ,csTmax_INTN,csTmax_DURA,csTmax_INDX,hwTmin_FREQ,hwTmin_INTN,hwTmin_DURA,hwTmin_INDX,hwTmax_FREQ,hwTmax_INTN,hwTmax_DURA,hwTmax_INDX,tsiH_IND,tsiC_IND,Shape__Area,Shape__Length
1035,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1036,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1037,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1038,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1039,0,-14,4,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0,1,4
1040,0,-14,4,3,0,-21,3,2,0,-999,-999,0,2,11,4,6,0,0,1,4
1041,1,-15,5,4,0,-22,4,2,0,-999,-999,0,2,10,5,7,0,0,1,4
1042,1,-17,5,2,0,-16,4,1,0,-999,-999,0,2,10,5,7,0,0,1,4
1043,1,-17,5,4,1,-15,5,3,0,-999,-999,0,2,10,5,6,0,0,1,4
1044,1,-18,5,4,1,-16,5,4,0,-999,-999,0,2,10,5,6,0,0,1,4
1045,1,-18,5,6,1,-17,5,6,0,-999,-999,0,2,9,5,6,0,1,1,4
1046,2,-19,5,6,1,-17,5,6,0,-999,-999,0,2,9,5,6,0,1,1,4
1047,2,-19,5,6,1,-17,5,6,0,-999,-999,0,2,9,5,6,0,1,1,4
1048,2,-19,5,6,1,-17,5,5,0,-999,-999,0,2,8,5,6,0,1,1,4
1049,1,-20,5,6,1,-17,5,5,0,-999,-999,0,2,8,5,6,0,1,1,4
1050,1,-19,5,5,1,-17,5,3,0,-999,-999,0,2,8,5,6,0,0,1,4
1051,1,-19,5,5,1,-17,5,3,0,-999,-999,0,1,8,5,4,0,0,1,4
1052,1,-19,5,5,1,-17,5,3,0,-999,-999,0,1,9,5,3,0,0,1,4
1053,1,-19,4,5,1,-17,5,3,0,-999,-999,0,0,14,5,5,0,0,1,4
1054,2,-19,4,5,1,-17,5,3,0,-999,-999,0,1,8,5,3,0,0,1,4
1055,2,-19,4,5,1,-17,5,5,0,-999,-999,0,2,8,5,5,0,1,1,4
1056,1,-19,4,5,1,-17,5,4,0,-999,-999,0,0,12,4,2,0,0,1,4
1057,2,-19,4,4,1,-18,4,4,0,-999,-999,0,0,-999,-999,0,0,0,1,4
1058,2,-20,4,6,2,-19,4,5,0,-999,-999,0,0,14,4,3,0,1,1,4
1059,2,-20,5,6,2,-21,4,5,0,-999,-999,0,2,9,4,5,0,1,1,4
1060,2,-21,5,7,2,-22,5,7,0,-999,-999,0,2,10,4,5,0,1,1,4
1061,2,-22,5,8,2,-22,5,7,0,-999,-999,0,2,10,4,6,0,1,1,4
1062,2,-22,5,8,2,-22,5,7,0,-999,-999,0,2,11,4,6,0,1,1,4
1063,2,-22,5,8,2,-22,5,8,0,-999,-999,0,2,12,4,6,0,1,1,4
1064,2,-22,5,7,2,-22,5,8,0,-999,-999,0,2,12,5,7,0,1,1,4
1065,2,-22,5,7,2,-22,5,8,0,14,4,4,2,12,5,7,0,1,1,4
1066,2,-22,5,7,2,-22,5,8,0,13,4,3,2,12,5,7,0,1,1,4
1067,2,-22,5,7,2,-22,5,7,0,13,4,6,2,12,5,7,1,1,1,4
1068,2,-23,5,7,2,-21,5,7,0,13,4,6,2,11,5,8,1,1,1,4
1069,2,-23,5,7,2,-21,5,7,0,13,4,7,2,11,5,8,1,1,1,4
1070,2,-24,5,7,2,-21,5,7,0,13,4,8,2,11,5,8,1,1,1,4
1071,2,-23,5,6,2,-21,5,6,0,13,4,7,2,11,5,8,1,1,1,4
1072,2,-23,5,6,2,-20,5,6,0,13,3,6,2,11,5,7,1,1,1,4
1073,2,-24,5,6,1,-20,4,5,0,13,4,6,2,10,5,7,1,1,1,4
1074,2,-24,5,6,1,-20,4,5,0,13,3,6,2,10,5,7,1,1,1,4
1075,2,-23,5,6,1,-20,5,5,0,14,3,3,2,10,5,6,0,1,1,4
1076,2,-23,5,6,1,-20,4,5,0,14,4,4,2,10,5,6,0,1,1,4
1077,2,-23,5,6,1,-19,5,5,0,-999,-999,0,2,10,5,6,0,1,1,4
1078,2,-23,5,6,1,-19,4,5,0,-999,-999,0,2,10,5,6,0,1,1,4
1079,2,-22,5,6,1,-19,4,5,0,-999,-999,0,2,10,5,6,0,1,1,4
1080,2,-22,4,6,1,-18,4,5,0,-999,-999,0,2,10,5,5,0,1,1,4
1081,1,-22,4,6,1,-18,5,5,0,-999,-999,0,2,10,4,6,0,1,1,4
1082,1,-22,4,4,1,-18,5,4,0,-999,-999,0,1,10,5,3,0,0,1,4
1083,1,-22,4,2,1,-18,4,4,0,-999,-999,0,1,10,4,3,0,0,1,4
1084,1,-21,4,2,1,-18,4,2,0,-999,-999,0,1,11,4,2,0,0,1,4
1085,1,-21,4,2,1,-18,4,2,0,-999,-999,0,1,11,4,2,0,0,1,4
1086,1,-20,4,2,1,-18,4,1,0,-999,-999,0,1,11,4,3,0,0,1,4
1087,1,-20,4,2,1,-18,4,2,0,-999,-999,0,2,10,4,5,0,0,1,4
1088,1,-20,4,1,1,-17,4,2,0,-999,-999,0,2,10,4,5,0,0,1,4
1089,1,-20,4,0,1,-17,4,2,0,-999,-999,0,1,10,4,4,0,0,1,4
1090,1,-19,4,1,1,-17,4,1,0,12,3,6,0,14,3,3,0,0,1,4
1091,1,-19,4,0,1,-17,4,1,0,12,4,7,0,18,3,3,0,0,1,4
1092,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1093,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1094,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1095,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1096,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1097,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1098,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1099,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1100,0,-15,4,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0,1,4
1101,0,-15,5,3,0,-20,4,1,0,-999,-999,0,0,13,4,2,0,0,1,4
1102,1,-16,5,2,0,-15,4,1,0,-999,-999,0,2,11,5,7,0,0,1,4
1103,1,-18,5,4,1,-15,5,3,0,-999,-999,0,2,11,5,7,0,0,1,4
1104,1,-18,5,4,1,-16,5,3,0,-999,-999,0,2,11,5,7,0,0,1,4
1105,1,-19,5,6,1,-17,5,4,0,-999,-999,0,2,10,5,7,0,0,1,4
1106,2,-19,5,6,1,-17,6,4,0,-999,-999,0,2,10,5,6,0,0,1,4
1107,2,-19,5,6,1,-17,6,6,0,-999,-999,0,2,10,5,6,0,1,1,4
1108,2,-19,5,6,1,-17,6,6,0,-999,-999,0,2,9,5,6,0,1,1,4
1109,2,-19,5,6,1,-17,5,6,0,-999,-999,0,1,10,5,4,0,1,1,4
1110,2,-20,5,6,1,-17,5,4,0,-999,-999,0,2,9,5,6,0,0,1,4
1111,1,-20,5,6,1,-17,5,4,0,-999,-999,0,2,9,5,6,0,0,1,4
1112,1,-20,5,5,1,-17,5,3,0,-999,-999,0,2,8,5,5,0,0,1,4
1113,1,-20,5,5,1,-18,5,3,0,-999,-999,0,0,11,4,2,0,0,1,4
1114,2,-20,5,5,1,-18,5,5,0,-999,-999,0,0,13,4,2,0,1,1,4
1115,2,-19,5,5,1,-17,5,5,0,-999,-999,0,0,10,5,4,0,1,1,4
1116,2,-19,5,5,1,-18,5,5,0,-999,-999,0,0,10,5,4,0,1,1,4
1117,2,-19,4,5,1,-18,5,5,0,-999,-999,0,0,12,5,3,0,1,1,4
1118,2,-20,4,6,2,-18,4,5,0,-999,-999,0,0,14,5,5,0,1,1,4
1119,2,-20,5,6,2,-19,5,5,0,-999,-999,0,0,13,4,2,0,1,1,4
1120,2,-21,5,7,2,-21,5,7,0,-999,-999,0,2,10,4,5,0,1,1,4
1121,2,-22,5,7,2,-22,5,7,0,-999,-999,0,2,10,4,6,0,1,1,4
1122,2,-22,5,8,2,-22,5,7,0,-999,-999,0,2,11,4,6,0,1,1,4
1123,2,-22,5,8,2,-22,5,8,0,-999,-999,0,2,11,4,6,0,1,1,4
1124,2,-22,5,8,2,-22,5,8,0,-999,-999,0,2,12,4,6,0,1,1,4
1125,2,-22,5,8,2,-22,5,8,0,-999,-999,0,2,12,5,6,0,1,1,4
1126,2,-23,5,8,2,-22,5,8,0,16,3,3,2,12,5,7,0,1,1,4
1127,2,-23,5,8,2,-22,5,8,0,14,4,3,2,12,5,7,0,1,1,4
1128,2,-23,5,7,2,-22,5,8,0,14,4,4,2,12,5,7,0,1,1,4
1129,2,-23,5,7,2,-22,5,7,0,14,4,3,2,11,5,7,0,1,1,4
1130,2,-23,5,7,2,-21,5,7,0,14,3,3,2,11,5,7,0,1,1,4
1131,2,-23,5,7,2,-22,5,7,0,14,4,3,2,11,5,7,0,1,1,4
1132,2,-23,5,7,2,-21,5,7,0,14,4,3,2,11,5,7,0,1,1,4
1133,2,-23,5,7,2,-21,5,6,0,14,4,3,2,11,5,7,0,1,1,4
1134,2,-23,5,7,2,-21,4,6,0,14,3,3,2,10,5,6,0,1,1,4
1135,2,-23,5,7,1,-21,5,6,0,15,3,3,2,10,5,6,0,1,1,4
1136,2,-23,5,6,1,-20,5,5,0,15,3,3,2,10,5,6,0,1,1,4
1137,2,-23,5,6,1,-20,4,5,0,14,3,3,2,10,5,6,0,1,1,4
1138,2,-22,4,6,1,-19,4,5,0,-999,-999,0,2,10,5,6,0,1,1,4
1139,2,-22,4,6,1,-19,4,5,0,-999,-999,0,2,10,5,6,0,1,1,4
1140,2,-21,4,6,1,-19,4,3,0,-999,-999,0,2,10,4,6,0,0,1,4
1141,2,-21,4,6,1,-18,4,3,0,-999,-999,0,1,12,4,3,0,0,1,4
1142,1,-21,4,4,1,-18,4,4,0,-999,-999,0,0,15,4,3,0,0,1,4
1143,1,-21,4,4,1,-18,4,2,0,-999,-999,0,0,14,4,3,0,0,1,4
1144,1,-21,4,4,1,-18,4,2,0,-999,-999,0,1,11,4,3,0,0,1,4
1145,1,-21,4,2,1,-18,4,2,0,-999,-999,0,1,12,4,2,0,0,1,4
1146,1,-21,4,2,1,-18,4,2,0,-999,-999,0,0,13,4,2,0,0,1,4
1147,1,-20,4,2,1,-18,4,2,0,-999,-999,0,0,13,4,2,0,0,1,4
1148,1,-20,4,2,1,-18,4,2,0,-999,-999,0,1,12,4,2,0,0,1,4
1149,1,-20,4,2,1,-18,4,1,0,-999,-999,0,1,12,4,2,0,0,1,4
1150,1,-21,4,1,1,-18,4,1,0,-999,-999,0,1,12,4,3,0,0,1,4
1151,1,-20,4,1,1,-18,4,1,0,-999,-999,0,1,11,4,2,0,0,1,4
1152,1,-20,4,0,1,-18,4,1,0,-999,-999,0,1,12,4,2,0,0,1,4
1153,1,-20,4,1,1,-17,4,0,0,-999,-999,0,0,15,3,3,0,0,1,4
1154,1,-19,4,0,1,-17,4,0,0,-999,-999,0,0,18,3,3,0,0,1,4
1155,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1156,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1157,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1158,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1159,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1160,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1161,0,-14,4,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0,1,4
1162,0,-16,5,3,0,-20,4,1,0,-999,-999,0,0,14,3,3,0,0,1,4
1163,1,-17,5,2,1,-15,5,1,0,-999,-999,0,1,13,4,4,0,0,1,4
1164,1,-19,5,3,1,-16,5,2,0,-999,-999,0,1,12,5,5,0,0,1,4
1165,1,-19,5,6,1,-16,5,3,0,-999,-999,0,1,12,4,4,0,0,1,4
1166,2,-19,5,6,1,-17,5,4,0,-999,-999,0,2,11,5,7,0,0,1,4
1167,2,-19,5,6,1,-17,5,4,0,-999,-999,0,2,10,5,6,0,0,1,4
1168,2,-19,5,6,1,-18,6,4,0,-999,-999,0,1,10,5,5,0,0,1,4
1169,2,-20,6,6,1,-18,6,4,0,-999,-999,0,2,10,5,5,0,0,1,4
1170,2,-20,5,6,1,-18,6,4,0,-999,-999,0,1,10,5,4,0,0,1,4
1171,2,-20,5,6,1,-18,6,4,0,-999,-999,0,2,10,5,6,0,0,1,4
1172,2,-20,5,7,1,-18,6,5,0,-999,-999,0,2,10,5,6,0,1,1,4
1173,2,-20,5,6,1,-18,5,3,0,-999,-999,0,1,9,5,4,0,0,1,4
1174,2,-20,4,6,1,-19,5,4,0,-999,-999,0,0,12,4,2,0,0,1,4
1175,2,-20,5,6,1,-19,5,6,0,-999,-999,0,0,15,4,3,0,1,1,4
1176,2,-20,5,6,1,-19,5,7,0,-999,-999,0,0,14,4,3,0,1,1,4
1177,2,-21,5,6,1,-19,5,7,0,-999,-999,0,0,12,4,2,0,1,1,4
1178,2,-21,4,6,2,-20,5,6,0,-999,-999,0,0,11,5,4,0,1,1,4
1179,2,-22,4,6,2,-20,4,5,0,-999,-999,0,1,10,5,4,0,1,1,4
1180,2,-22,5,6,2,-21,5,5,0,-999,-999,0,1,10,5,3,0,1,1,4
1181,2,-23,5,8,2,-22,5,7,0,-999,-999,0,1,10,4,4,0,1,1,4
1182,2,-22,5,8,2,-23,5,7,0,-999,-999,0,1,11,5,4,0,1,1,4
1183,2,-22,5,8,2,-23,5,7,0,-999,-999,0,1,12,4,4,0,1,1,4
1184,2,-22,5,8,2,-23,5,8,0,-999,-999,0,1,12,4,4,0,1,1,4
1185,2,-23,5,8,3,-23,5,8,0,-999,-999,0,1,12,5,4,0,1,1,4
1186,2,-23,5,8,2,-22,5,8,0,-999,-999,0,2,12,5,6,0,1,1,4
1187,2,-23,5,8,2,-22,5,8,0,16,3,3,2,12,4,6,0,1,1,4
1188,2,-23,5,8,2,-22,5,8,0,16,3,3,2,12,5,6,0,1,1,4
1189,2,-23,5,7,2,-22,5,7,0,15,3,3,1,12,5,5,0,1,1,4
1190,2,-23,5,7,2,-22,5,7,0,16,4,4,1,11,5,7,0,1,1,4
1191,2,-23,5,7,2,-22,5,7,0,15,4,4,2,11,5,6,0,1,1,4
1192,2,-23,5,7,2,-22,5,7,0,16,3,3,2,11,5,6,0,1,1,4
1193,2,-23,5,7,2,-22,5,7,0,16,3,3,2,11,5,7,0,1,1,4
1194,2,-23,4,7,2,-22,5,6,0,16,3,3,2,11,5,6,0,1,1,4
1195,2,-23,4,7,2,-22,5,6,0,16,4,4,2,11,5,6,0,1,1,4
1196,2,-23,4,7,1,-22,5,6,0,-999,-999,0,2,11,5,6,0,1,1,4
1197,2,-22,4,6,1,-20,5,5,0,16,3,3,2,11,4,6,0,1,1,4
1198,2,-21,4,6,1,-19,5,5,1,12,4,7,0,15,4,3,0,1,1,4
1199,2,-20,4,4,1,-18,4,4,0,13,4,7,0,15,4,3,0,0,1,4
1200,2,-20,4,5,1,-18,4,2,0,-999,-999,0,2,11,4,6,0,0,1,4
1201,2,-20,4,4,1,-18,4,2,0,-999,-999,0,1,11,4,4,0,0,1,4
1202,1,-20,4,4,1,-18,4,2,0,-999,-999,0,1,12,4,4,0,0,1,4
1203,1,-20,4,4,1,-18,4,2,0,-999,-999,0,1,13,4,3,0,0,1,4
1204,2,-20,4,4,1,-18,4,1,0,-999,-999,0,0,16,4,3,0,0,1,4
1205,2,-20,4,4,1,-18,4,1,0,-999,-999,0,0,18,4,3,0,0,1,4
1206,2,-20,4,3,1,-18,4,1,0,-999,-999,0,0,17,4,4,0,0,1,4
1207,2,-20,4,3,1,-18,4,1,0,-999,-999,0,0,14,4,3,0,0,1,4
1208,2,-20,4,4,1,-18,4,2,0,-999,-999,0,0,13,4,3,0,0,1,4
1209,2,-20,4,4,1,-18,4,1,0,-999,-999,0,0,14,4,3,0,0,1,4
1210,2,-21,4,4,1,-18,4,1,0,-999,-999,0,0,14,4,3,0,0,1,4
1211,1,-22,4,4,1,-19,4,2,0,-999,-999,0,0,13,4,3,0,0,1,4
1212,1,-22,4,3,1,-18,4,2,0,-999,-999,0,0,13,4,2,0,0,1,4
1213,1,-21,4,2,1,-18,4,2,0,-999,-999,0,1,13,4,2,0,0,1,4
1214,1,-21,4,1,1,-18,4,1,0,-999,-999,0,1,12,4,2,0,0,1,4
1215,1,-20,4,1,1,-17,4,1,0,-999,-999,0,0,17,3,3,0,0,1,4
1216,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1217,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1218,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1219,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1220,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1221,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1222,0,-15,4,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0,1,4
1223,1,-16,5,5,0,-21,4,2,0,-999,-999,0,0,16,3,3,0,0,1,4
1224,1,-18,5,3,1,-15,5,3,0,-999,-999,0,1,16,4,3,0,0,1,4
1225,1,-19,5,4,1,-16,5,4,0,-999,-999,0,1,15,4,3,0,0,1,4
1226,2,-20,5,6,1,-17,5,4,0,-999,-999,0,1,13,4,4,0,0,1,4
1227,2,-20,5,6,1,-18,5,4,0,-999,-999,0,2,12,5,7,0,0,1,4
1228,1,-20,6,6,1,-18,6,4,0,-999,-999,0,2,11,5,6,0,0,1,4
1229,2,-20,6,6,1,-18,6,4,0,-999,-999,0,1,11,5,4,0,0,1,4
1230,2,-20,6,6,1,-18,6,4,0,-999,-999,0,1,10,5,4,0,0,1,4
1231,2,-20,6,6,1,-18,6,4,0,-999,-999,0,1,10,5,4,0,0,1,4
1232,1,-20,5,6,1,-18,6,4,0,-999,-999,0,0,13,4,2,0,0,1,4
1233,1,-20,5,6,1,-18,5,4,0,-999,-999,0,0,12,4,3,0,0,1,4
1234,2,-21,5,7,1,-19,5,5,0,-999,-999,0,1,10,5,4,0,1,1,4
1235,2,-21,5,6,1,-19,5,4,0,-999,-999,0,0,13,4,3,0,0,1,4
1236,2,-21,5,6,1,-19,5,7,0,-999,-999,0,0,-999,-999,0,0,1,1,4
1237,2,-21,5,6,1,-19,5,7,0,-999,-999,0,0,-999,-999,0,0,1,1,4
1238,2,-21,5,6,2,-20,5,6,0,-999,-999,0,0,11,4,3,0,1,1,4
1239,2,-22,5,7,2,-21,5,7,0,-999,-999,0,1,11,4,3,0,1,1,4
1240,2,-22,5,7,2,-22,5,7,0,-999,-999,0,1,10,5,4,0,1,1,4
1241,3,-22,5,8,2,-22,5,7,0,-999,-999,0,1,11,5,4,0,1,1,4
1242,3,-23,5,8,2,-22,5,7,0,-999,-999,0,1,12,5,4,0,1,1,4
1243,3,-22,5,8,2,-23,5,7,0,-999,-999,0,1,12,4,4,0,1,1,4
1244,3,-23,5,8,3,-23,5,7,0,-999,-999,0,1,13,4,4,0,1,1,4
1245,2,-23,5,8,3,-23,5,8,0,-999,-999,0,1,13,4,4,0,1,1,4
1246,2,-23,5,8,3,-23,5,7,0,-999,-999,0,1,14,5,5,0,1,1,4
1247,2,-23,5,8,2,-23,5,8,0,17,3,3,1,13,4,4,0,1,1,4
1248,2,-23,5,8,2,-23,5,8,0,17,4,3,1,13,5,4,0,1,1,4
1249,2,-23,5,7,2,-23,5,8,0,17,4,3,1,12,5,4,0,1,1,4
1250,2,-23,5,7,2,-22,5,7,0,17,4,4,1,12,5,4,0,1,1,4
1251,2,-23,5,7,2,-22,5,7,0,17,4,4,1,12,5,4,0,1,1,4
1252,2,-23,5,7,2,-22,5,7,0,16,4,4,2,11,5,6,0,1,1,4
1253,2,-23,5,7,2,-22,5,7,0,17,3,3,1,11,5,4,0,1,1,4
1254,2,-23,5,7,2,-22,5,7,0,-999,-999,0,1,12,4,4,0,1,1,4
1255,2,-23,4,7,2,-22,5,6,0,-999,-999,0,1,12,4,4,0,1,1,4
1256,2,-23,4,7,2,-22,5,6,0,-999,-999,0,1,12,4,4,0,1,1,4
1257,2,-23,4,7,1,-21,5,7,0,-999,-999,0,1,12,4,4,0,1,1,4
1258,2,-22,4,5,1,-21,5,5,0,-999,-999,0,2,11,4,6,0,1,1,4
1259,2,-20,4,5,1,-19,4,5,0,15,3,6,0,16,4,3,0,1,1,4
1260,2,-20,4,5,1,-18,4,3,0,16,3,3,0,16,4,3,0,0,1,4
1261,1,-20,4,5,1,-18,4,2,0,-999,-999,0,1,12,4,4,0,0,1,4
1262,2,-20,4,4,1,-17,4,2,0,-999,-999,0,1,12,4,3,0,0,1,4
1263,2,-19,4,4,1,-17,4,2,0,-999,-999,0,1,13,4,3,0,0,1,4
1264,2,-19,4,4,1,-17,4,2,0,-999,-999,0,0,16,4,3,0,0,1,4
1265,2,-20,4,4,1,-18,4,2,0,-999,-999,0,0,15,4,3,0,0,1,4
1266,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1267,2,-20,4,5,1,-18,4,2,0,-999,-999,0,0,17,4,3,0,0,1,4
1268,2,-21,4,5,1,-18,4,3,0,-999,-999,0,0,19,3,3,0,0,1,4
1269,2,-21,4,5,1,-19,4,3,0,-999,-999,0,0,20,4,3,0,0,1,4
1270,2,-21,4,5,1,-19,4,5,0,-999,-999,0,0,17,3,3,0,1,1,4
1271,2,-21,4,5,1,-18,4,3,0,-999,-999,0,0,14,4,3,0,0,1,4
1272,2,-22,4,5,1,-19,4,2,0,-999,-999,0,0,14,3,3,0,0,1,4
1273,2,-22,4,5,1,-19,4,2,0,-999,-999,0,0,14,4,3,0,0,1,4
1274,2,-21,4,5,1,-19,4,3,0,-999,-999,0,0,14,4,3,0,0,1,4
1275,1,-21,4,5,1,-18,4,3,0,-999,-999,0,0,14,4,3,0,0,1,4
1276,1,-20,4,4,1,-18,4,1,0,-999,-999,0,0,16,4,3,0,0,1,4
1277,1,-19,4,3,1,-17,4,1,0,-999,-999,0,0,-999,-999,0,0,0,1,4
1278,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1279,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1280,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1281,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1282,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1283,0,-15,5,4,0,-22,3,2,0,-999,-999,0,0,-999,-999,0,0,0,1,4
1284,1,-16,5,4,0,-20,5,4,0,-999,-999,0,0,19,3,3,0,0,1,4
1285,1,-18,5,3,1,-17,5,3,0,-999,-999,0,1,16,4,3,0,0,1,4
1286,1,-19,6,4,1,-17,6,4,0,-999,-999,0,1,15,4,3,0,0,1,4
1287,1,-21,6,6,1,-18,5,4,0,-999,-999,0,1,13,5,4,0,0,1,4
1288,2,-21,6,6,1,-18,5,6,0,-999,-999,0,2,12,5,7,0,1,1,4
1289,2,-21,6,6,1,-18,6,4,0,-999,-999,0,1,13,4,3,0,0,1,4
1290,2,-21,6,7,1,-18,6,5,0,-999,-999,0,1,12,5,4,0,1,1,4
1291,2,-21,6,7,1,-19,6,5,0,-999,-999,0,1,11,5,4,0,1,1,4
1292,2,-21,5,7,1,-19,6,5,0,-999,-999,0,0,14,4,3,0,1,1,4
1293,2,-20,5,7,1,-18,6,5,0,-999,-999,0,0,19,3,3,0,1,1,4
1294,2,-21,5,7,1,-19,5,5,0,-999,-999,0,0,18,3,3,0,1,1,4
1295,2,-21,5,7,1,-19,5,6,0,-999,-999,0,0,15,4,3,0,1,1,4
1296,2,-22,5,7,1,-20,5,6,0,-999,-999,0,0,15,3,3,0,1,1,4
1297,2,-22,5,6,1,-20,5,7,0,-999,-999,0,0,-999,-999,0,0,1,1,4
1298,2,-22,5,7,2,-20,5,7,0,-999,-999,0,0,-999,-999,0,0,1,1,4
1299,2,-23,5,8,2,-21,5,8,0,-999,-999,0,1,11,5,5,0,1,1,4
1300,2,-23,5,8,2,-23,5,8,0,-999,-999,0,0,14,4,3,0,1,1,4
1301,2,-23,5,8,2,-23,5,7,0,-999,-999,0,1,11,5,4,0,1,1,4
1302,3,-24,5,8,2,-24,5,7,0,-999,-999,0,1,12,5,4,0,1,1,4
1303,3,-24,5,9,2,-24,5,8,0,-999,-999,0,1,13,5,4,0,1,1,4
1304,3,-24,5,8,3,-24,5,7,0,-999,-999,0,1,13,4,4,0,1,1,4
1305,3,-23,5,9,3,-24,5,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1306,3,-23,5,9,3,-24,5,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1307,3,-23,5,8,3,-24,5,8,0,-999,-999,0,1,14,4,5,0,1,1,4
1308,2,-23,5,8,3,-23,5,8,0,-999,-999,0,1,14,4,5,0,1,1,4
1309,2,-24,5,8,2,-23,5,8,0,18,4,4,1,14,5,5,0,1,1,4
1310,2,-23,5,8,2,-23,5,8,0,-999,-999,0,1,13,4,4,0,1,1,4
1311,2,-23,5,7,2,-22,5,7,0,-999,-999,0,1,12,4,4,0,1,1,4
1312,2,-23,5,7,2,-22,5,8,0,16,3,3,1,12,4,4,0,1,1,4
1313,2,-23,5,7,2,-22,5,7,0,17,4,3,1,12,5,4,0,1,1,4
1314,2,-24,5,7,2,-22,5,7,0,17,3,3,1,12,4,4,0,1,1,4
1315,2,-23,5,7,2,-22,5,7,0,-999,-999,0,1,12,4,4,0,1,1,4
1316,2,-24,4,7,2,-22,5,7,0,-999,-999,0,1,13,4,4,0,1,1,4
1317,2,-23,4,7,1,-21,5,7,0,-999,-999,0,1,13,4,3,0,1,1,4
1318,2,-23,4,6,1,-21,5,7,0,-999,-999,0,1,13,4,4,0,1,1,4
1319,2,-22,4,5,1,-20,5,6,0,-999,-999,0,1,12,4,4,0,1,1,4
1320,2,-20,4,5,1,-19,4,5,0,-999,-999,0,0,17,4,3,0,1,1,4
1321,2,-20,4,4,1,-18,4,2,0,-999,-999,0,0,18,4,3,0,0,1,4
