OBJECTID,MTAZ10,CTAZ10,TRACT10,TAD10,SD10,FIPS,COUNTY,ACRES,GlobalID,last_edited_date
2204,2204,13067189,13067030506,13067019,32,13067,Cobb,210.294985,{336BE060-240B-42C9-A1C3-3234AFD8DB0B},
2205,2205,13067189,13067030506,13067019,32,13067,Cobb,471.167473,{23CE4B64-C082-455E-9996-6DEEC9B367DB},
2206,2206,13067190,13067030506,13067019,32,13067,Cobb,639.385825,{EF2F003C-C587-4800-8785-78F649E39AA1},
2207,2207,13067190,13067030506,13067019,32,13067,Cobb,291.891082,{B827C7CB-3327-4CC5-A6F8-196E6C452075},
2208,2208,13067190,13067030506,13067019,32,13067,Cobb,78.942148,{6C702517-03A8-4FC2-B816-F1604BEF51B6},
2209,2209,13067190,13067030506,13067019,32,13067,Cobb,260.120371,{C2A83C53-33D7-4234-A9DC-43F46FC28F16},
2210,2210,13067190,13067030506,13067019,32,13067,Cobb,35.638817,{7D47E46A-7534-4F89-A2D7-88E718299779},
2211,2211,13067187,13067030507,13067019,32,13067,Cobb,666.852373,{356BD3EA-7114-4BC6-BBA0-2290E89AE11D},
2212,2212,13067186,13067030507,13067019,32,13067,Cobb,518.027582,{23166BDF-F16F-449B-9E02-1F953C5394DA},
2213,2213,13067188,13067030507,13067019,32,13067,Cobb,191.474572,{C9FA5417-2F0C-4E2B-8854-5CC358CC2F09},
2214,2214,13067188,13067030507,13067019,32,13067,Cobb,154.18406,{5A84B26B-70CB-45D8-9A6C-99A4C948B5F6},
2215,2215,13067243,13067030312,13067019,32,13067,Cobb,315.563172,{17D2313A-CDAC-4C34-90E1-B5607158CC47},
2216,2216,13067243,13067030312,13067019,32,13067,Cobb,284.378578,{95D0AF06-BB2E-41FE-A77D-56D1B6FD68BC},
2217,2217,13067244,13067030312,13067019,32,13067,Cobb,259.437167,{DF2A7606-EF58-4EE2-A602-B523D0FC1E5B},
2218,2218,13067244,13067030312,13067019,32,13067,Cobb,449.301762,{875DCD4C-A6BC-4A66-9B11-CC2A92ED3E24},
2219,2219,13067245,13067030312,13067019,32,13067,Cobb,840.695919,{4A31144F-5546-49C5-8358-AFCCD1B53D86},
2220,2220,13067248,13067030314,13067019,32,13067,Cobb,579.634817,{D88504DE-F174-4DFF-BF8B-E9BDD645ABFE},
2221,2221,13067248,13067030314,13067019,32,13067,Cobb,26.454925,{2A8120D0-34E6-4822-B4C4-92717882464C},
2222,2222,13067247,13067030314,13067019,32,13067,Cobb,491.565711,{0B0121F6-626E-4E27-A3DE-2698EF4315FC},
2223,2223,13067246,13067030314,13067019,32,13067,Cobb,881.422705,{F5BEFF58-EB05-4B23-9F5F-00C44ADA8DD4},
2224,2224,13067266,13067030311,13067019,32,13067,Cobb,685.618353,{95B2640A-ECBB-4B19-9802-EA0D9BE14CBC},
2225,2225,13067265,13067030311,13067019,32,13067,Cobb,118.840632,{C1EAB21D-A64A-4043-A107-CFD3CE760ECF},
2226,2226,13067265,13067030311,13067019,32,13067,Cobb,495.168999,{B1FB19CB-D001-43B6-B330-29B588D4766B},
2227,2227,13067265,13067030311,13067019,32,13067,Cobb,103.835959,{61C89077-2BF5-4FE6-ACA3-0695642DF8FA},
2228,2228,13067267,13067030311,13067019,32,13067,Cobb,45.043621,{65B0DDDC-44EA-4072-B3D8-FEE769639CAD},
2229,2229,13067267,13067030311,13067019,32,13067,Cobb,681.389318,{E744C5C9-633D-4B78-A20D-8C28CDC80A28},
2230,2230,13067269,13067030324,13067019,32,13067,Cobb,298.453679,{2C20A519-6DF4-4B94-93A0-601C28BC8A9A},
2231,2231,13067269,13067030324,13067019,32,13067,Cobb,215.899981,{1EF542F8-03B8-410D-88D2-53E2A30484AB},
2232,2232,13067268,13067030324,13067019,32,13067,Cobb,400.762996,{B601D551-969B-4FAB-A8A8-115260C2BBA0},
2233,2233,13067263,13067030341,13067019,32,13067,Cobb,276.320433,{B286F8F5-82C0-40E4-A50C-EABF4FD09216},
2234,2234,13067263,13067030341,13067019,32,13067,Cobb,405.937788,{D7CD8C46-4FBF-4D80-A09F-7FA9FDD90165},
2235,2235,13067264,13067030341,13067019,32,13067,Cobb,332.931313,{30B2AA81-890C-4C31-AF0F-A2E05B0D3A2C},
2236,2236,13067264,13067030341,13067019,32,13067,Cobb,133.999598,{33FD6688-D3A2-415D-A7D8-17A751214E38},
2237,2237,13067262,13067030340,13067019,32,13067,Cobb,367.331548,{A2DF427C-2290-4E0E-8CAD-6933B272115B},
