X,Y,OBJECTID,Name,Acres,Sq_Miles,County20,County10,Under_18_years,Pct_Under_18_years,Num_18_29_years,Pct_18_29_years,Num_30_44_years,Pct_30_44_years,Num_45_64_years,Pct_45_64_years,Num_65_years_and_over,Pct_65_years_and_over,Median_Age,White,Pct_White,Black_African_American,Pct_Black_African_American,Asian,Pct_Asian,Other_two_races,Pct_Other_two_races,Hispanic_Latino_all_races,Pct_Hispanic_Latino_all_races,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-81.930345769149781,31.939484145324574,394,Glennville,4241.93017578,6.62801981, , ,870,17.1,1093,21.5,1272,25,1348,26.5,498,9.8,36.6,3057,60.1,1648,32.4,15,0.3,142,2.8,224,4.4,{4F0FF807-8B88-4AC5-9C73-DCF9F41097FA},,,,
-82.110297375074992,32.179367540411775,395,Collins,662.02502441,1.03441, , ,217,37.3,63,10.9,114,19.6,135,23.2,52,9,32.2,323,55.5,233,40.1,0,0,0,0,26,4.4,{64C07AE6-0EA0-49B0-9D90-D703CEDBB0D7},,,,
-84.01042833677883,32.719614722945515,396,Roberta,963.56500244,1.50557005, , ,201,20.2,201,20.2,139,14,211,21.2,243,24.4,37,607,60.9,328,32.9,24,2.4,38,3.8,0,0,{E61EC445-BC5E-41BA-8369-C22AD77EA8C1},,,,
-81.745696937729051,31.709640328670424,397,Ludowici,1498.73999023,2.34177995, , ,506,24.3,393,18.9,583,28,372,17.9,229,11,34,1228,59,554,26.6,6,0.3,200,9.6,96,4.6,{30D16A4A-B7C5-49C3-9646-DBC9E231B842},,,,
-82.138760691531573,32.280613598666072,398,Cobbtown,435.37399292,0.68027198, , ,76,21.8,53,15.2,44,12.5,110,31.6,65,18.8,45.2,286,82.1,23,6.6,0,0,2,0.6,37,10.7,{0A31E84F-4DB7-4586-A52F-3D74C1CBDB4B},,,,
-82.928797513647623,34.350196430164075,399,Hartwell,3268.62011719,5.10722017, , ,948,21,677,15,713,15.8,1074,23.8,1101,24.4,43.5,2568,56.9,1611,35.7,5,0.1,45,1,284,6.3,{3F44F20A-26C0-4557-9D9B-77EB36E70D9F},,,,
-83.083141629534452,34.372698311084797,400,Bowersville,1984.75,3.10117006, , ,97,20.8,80,17.2,63,13.5,158,34.1,67,14.5,44.1,354,76.2,91,19.6,0,0,13,2.7,7,1.5,{C9BADA7E-7F1F-4C39-8C27-27DFBE8AC3A8},,,,
-84.787097419897691,32.346955401843402,401,Cusseta-Chattahoochee County,160727,251.13600159, , ,2910,25.6,5036,44.3,1887,16.6,1160,10.2,375,3.3,23.3,6923,60.9,1989,17.5,364,3.2,455,4,1626,14.3,{86FCC024-D3B6-4816-AE64-DA8D004FFDEC},,,,
-82.508021451255416,32.037094381655074,402,Uvalda,1220,1.90626001, , ,177,30.2,75,12.9,95,16.3,123,21,115,19.7,34.7,351,60,214,36.6,0,0,5,0.8,15,2.5,{F6D3402F-81BD-40C6-9EA7-40068D6A82D6},,,,
-82.559555849812057,32.31872184821605,403,Tarrytown,554.07202148,0.86573702, , ,2,2.2,2,2.2,22,25.6,25,28.9,35,41.1,49.5,86,100,0,0,0,0,0,0,0,0,{5BD13EA8-7265-40C1-BB85-25572E8CCCDA},,,,
-82.595236205663099,32.183118661144491,404,Mount Vernon,2636.76000977,4.1199398, , ,471,20.7,471,20.7,496,21.8,512,22.5,325,14.3,36.9,1133,49.8,885,38.9,0,0,43,1.9,212,9.3,{77437BCA-27D7-4C12-BCFD-CBCC34B428D0},,,,
-82.466988425823459,32.216375958840501,405,Higgston,2020.18994141,3.15654993, , ,80,25.7,49,15.6,85,27,61,19.6,38,12.1,34.8,206,65.7,88,28,0,0,3,0.8,17,5.5,{954BD1DB-8B40-4355-835B-A49228627A02},,,,
-82.478928448592882,32.080975299746939,406,Alston,1840.33996582,2.87554002, , ,31,19.7,16,10.2,39,24.8,40,25.5,31,19.7,42.2,149,94.3,4,2.5,5,3.2,0,0,0,0,{B054900C-D1F9-45BC-ADA1-5316619003B7},,,,
-82.569005472126548,32.188222740777164,407,Ailey,1302.13000488,2.03456998, , ,94,17.1,166,30.1,67,12.1,132,24,92,16.6,34,352,63.7,179,32.4,6,1,11,2,4,0.8,{759A4442-92DD-4EA0-B12B-3BD4D7F9152B},,,,
-84.342384105827563,33.094432392343577,408,Zebulon,2908.88989258,4.54513979, , ,310,26.9,163,14.1,248,21.5,259,22.5,173,15,37,721,62.5,401,34.8,0,0,30,2.6,0,0,{616DF849-D98C-41E6-829A-55C604ABF14B},,,,
-84.362619117741346,33.181092050854382,409,Williamson,382.35501099,0.59742898, , ,91,25.7,57,16.1,64,18.1,89,25,54,15.1,37.9,287,80.5,50,14,2,0.5,0,0,18,5,{AAA628FA-64DA-43D6-ADA4-6BD19A58B31F},,,,
-84.500143575686906,33.011875914501523,410,Molena,1114.13000488,1.74083996, , ,97,26,52,13.9,42,11.2,105,28.1,77,20.8,42.7,229,61.5,136,36.6,0,0,0,0,7,1.9,{F9AEC02B-48F8-4EE2-AE2A-AAC0F57F4E98},,,,
-84.308368931059292,33.050896554911276,411,Meansville,337.6499939,0.52757698, , ,34,18.7,34,18.7,16,9,65,35.5,33,18.1,47.2,151,82.5,32,17.5,0,0,0,0,0,0,{AF417A29-4BF3-4132-9228-4C1F74689614},,,,
-84.438406896484608,33.091772908672269,412,Concord,530.12902832,0.82832599, , ,114,30.1,48,12.6,85,22.3,68,17.8,65,17.2,34.3,291,76.5,74,19.5,0,0,0,0,15,4,{275BF3A5-759F-4162-8AD2-84AC74067E32},,,,
-83.498695723680768,34.334987276089898,413,Homer,6188.12011719,9.66893959, , ,381,33.3,135,11.8,245,21.4,293,25.6,90,7.9,31.8,895,78.2,235,20.5,0,0,0,0,15,1.3,{9B58EF13-0B81-4293-9A12-99B63BA34A9A},,,,
-83.549329247555988,34.486396441714376,414,Baldwin,3147.65991211,4.91821003, , ,1029,31.3,644,19.6,762,23.2,578,17.6,276,8.4,29.5,1942,59.1,191,5.8,59,1.8,125,3.8,966,29.4,{359EE864-9C0D-4A67-A769-05FF38BE23A6},,,,
-83.572773543504383,34.465170254793975,415,Alto,707.86602783,1.10604, , ,333,28.5,233,20,273,23.4,247,21.2,81,6.9,32.1,606,51.9,0,0,18,1.5,0,0,543,46.5,{C6A1B61E-7DFE-432B-B85F-90A54A9D10CF},,,,
-84.324659781328293,30.884526594132431,416,Whigham,758.27197266,1.18480003, , ,92,19.2,42,8.8,100,20.9,108,22.5,137,28.6,45.8,332,69.4,124,26,0,0,20,4.1,2,0.5,{18776221-70B4-4764-A1AC-B9CEBEAF79D5},,,,
-84.204844424834107,30.878691713593351,417,Cairo,6284.39013672,9.81935024, , ,2477,25.4,1502,15.4,1833,18.8,2448,25.1,1492,15.3,37.4,3394,34.8,4730,48.5,78,0.8,127,1.3,1424,14.6,{A732CB83-2DF3-4CCC-A187-9166CB1BFD54},,,,
-84.94413456897837,34.578738448349192,418,Resaca,1830.30004883,2.85983992, , ,208,26.9,139,17.9,166,21.4,182,23.5,80,10.3,33.6,437,56.4,65,8.4,2,0.3,18,2.3,253,32.6,{31184D28-162E-48D8-AD85-FC882637ED79},,,,
-84.711070945904751,34.501267844358452,419,Ranger,522.24798584,0.81601202, , ,34,25,17,12.8,39,28.8,21,16,23,17.3,37.5,133,99.4,1,0.6,0,0,0,0,0,0,{DBE50147-19F5-43D5-87A6-BF43DEF5AA40},,,,
-85.031493264417435,34.405271443989491,420,Plainville,462.20599365,0.722197, , ,111,34.6,30,9.5,76,23.6,80,24.8,24,7.5,33.6,303,94.5,4,1.4,0,0,2,0.6,11,3.5,{88A75347-3A90-4763-B7C3-A2E132CBDA03},,,,
-84.699801188886951,34.437999072227321,421,Fairmount,1145.41003418,1.78970003, , ,129,17.5,130,17.7,127,17.2,208,28.3,142,19.3,43.8,706,95.9,24,3.2,2,0.3,2,0.3,3,0.4,{79785F05-B50F-49BF-91A4-24FC0CE68F76},,,,
-84.93942337392285,34.492586542890564,422,Calhoun,9616.5703125,15.02589989, , ,4518,27.7,2870,17.6,3311,20.3,3490,21.4,2104,12.9,33.3,9166,56.2,1468,9,294,1.8,147,0.9,5235,32.1,{90EDD159-8311-42C3-9E1F-7B3D741666E2},,,,
-83.71783675123315,34.184896928810879,423,Talmo,1355.16003418,2.11743999, , ,27,14,45,23.4,32,16.6,72,37.4,16,8.5,43.4,191,99.6,0,0,0,0,0,0,1,0.4,{1F1F6E74-20F5-459C-AA44-05731052EA7F},,,,
-83.682586709573869,34.164540724363171,424,Pendergrass,1950.16003418,3.04713011, , ,112,25.1,68,15.3,64,14.4,112,25.1,90,20.2,42.2,432,96.6,13,3,0,0,0,0,2,0.4,{E703EBA3-6019-4BDD-B58D-34D4E697F7CE},,,,
-83.429108916056464,34.117377764084573,425,Nicholson,2572.47998047,4.01948977, , ,369,21.5,249,14.5,309,18,576,33.5,216,12.6,41.6,1453,84.6,151,8.8,10,0.6,2,0.1,101,5.9,{C74BB94B-BBF6-4B20-8A37-4142B50EB39A},,,,
-83.552825372869449,34.255100122677078,426,Maysville,2759.80004883,4.31219006, , ,571,30.6,285,15.3,384,20.6,364,19.5,261,14,33.1,1825,97.8,15,0.8,9,0.5,13,0.7,4,0.2,{B0530B9B-F52D-46C8-BC59-5A3B75E6BB4A},,,,
-83.601759814306547,34.136426432253351,427,Jefferson,14079.79980469,21.99970055, , ,3150,30.9,1030,10.1,2447,24,2335,22.9,1234,12.1,35.4,8034,78.8,1285,12.6,234,2.3,133,1.3,520,5.1,{AB945FB2-A1F2-4DAC-99E0-646F4FC61166},,,,
-83.761676447139891,34.093375009088263,428,Hoschton,1662.51000977,2.59766006, , ,416,29,212,14.8,265,18.5,341,23.8,198,13.8,34.1,1178,82.2,63,4.4,63,4.4,39,2.7,90,6.3,{51047896-477B-4CF1-8654-C7C5A8BCACB1},,,,
-83.473138386583116,34.212975053581388,429,Commerce,7554.20019531,11.80340004, , ,1792,26.5,1177,17.4,1346,19.9,1454,21.5,994,14.7,34.5,5126,75.8,757,11.2,41,0.6,156,2.3,683,10.1,{4641A610-1AF0-406B-9B94-19924501EC1C},,,,
-83.540330601796242,34.071099857649621,430,Arcade,5440.31982422,8.50051022, , ,374,20.8,275,15.3,335,18.6,646,35.9,169,9.4,40.9,1556,86.5,43,2.4,9,0.5,79,4.4,112,6.2,{1EA9122A-BF6D-4394-8058-D55457E04540},,,,
-84.965353624932035,34.90144610197946,431,Varnell,2148.59008789,3.3571701, , ,408,22.8,354,19.8,347,19.4,516,28.8,163,9.1,35.1,1523,85.1,50,2.8,0,0,13,0.7,206,11.5,{C74E212A-DB32-41BE-8841-C3BD340D5FA2},,,,
-85.040599847312308,34.847767825494756,432,Tunnel Hill,1026.69995117,1.60422003, , ,229,26.1,118,13.5,139,15.9,263,30,127,14.5,41,761,86.8,66,7.5,23,2.6,9,1,18,2,{A3EC63D4-E40A-41EF-AF8C-0DCCCF6F3468},,,,
-84.970975198523675,34.768969097221074,433,Dalton,13155,20.55470085, , ,9919,29.3,5789,17.1,6771,20,7448,22,3893,11.5,32.1,14117,41.7,2776,8.2,914,2.7,372,1.1,15674,46.3,{6C890C6B-CC5C-4093-B924-82BA6D0FC724},,,,
-84.959041029403423,34.953855891994884,434,Cohutta,3023.7199707,4.72455978, , ,127,20,101,15.9,126,19.8,211,33.2,70,11,40.4,608,95.5,4,0.7,1,0.1,13,2.1,10,1.5,{1141DF31-15E8-434D-861A-AD382AF7CC77},,,,
-83.497493687627127,34.521815550976669,435,Mount Airy,1656.56994629,2.58839011, , ,329,25.5,220,17,265,20.5,318,24.6,160,12.4,34.1,884,68.4,37,2.9,34,2.6,14,1.1,324,25.1,{688C381F-5481-4CE0-90F9-FEE838F593C6},,,,
-83.54239322468311,34.564878839827038,436,Demorest,1454.02001953,2.27190995, , ,289,14.1,810,39.5,305,14.9,404,19.7,242,11.8,26.3,1540,75.1,137,6.7,78,3.8,66,3.2,232,11.3,{CD9F15FC-36C3-43C8-98E3-FA7AB47E7B7C},,,,
-83.530799781608977,34.516268252030059,437,Cornelia,2548.37988281,3.98184991, , ,1284,30.4,557,13.2,646,15.3,980,23.2,760,18,37.1,2297,54.4,346,8.2,51,1.2,106,2.5,1419,33.6,{C393AEA4-E7D7-4A7A-86EB-B9B09B7BB671},,,,
-83.528366093529414,34.610226603817729,438,Clarkesville,1592.70996094,2.48861003, , ,421,24.1,264,15.1,360,20.6,421,24.1,281,16.1,38.6,1430,81.9,122,7,30,1.7,14,0.8,150,8.6,{3DA33D48-1B56-425B-9294-F9F0045F9082},,,,
-84.21225615868893,33.185105651556761,439,Orchard Hill,229.94200134,0.35928401,yes, ,53,25.4,18,8.8,51,24.4,56,26.9,30,14.5,41.4,132,63.7,41,19.7,0,0,8,4.1,26,12.4,{EB789202-CFBF-4299-A079-F8377B9BF285},,,,
-83.830027971562785,34.289816636956495,440,Gainesville,21492.30078125,33.58169937,yes, ,11730,30.3,7859,20.3,8207,21.2,6929,17.9,4026,10.4,29.7,15020,38.8,6078,15.7,1510,3.9,426,1.1,15678,40.5,{B5806F52-30A2-4BA2-B0F8-3FEE92D65D3C},,,,
-83.88468062757741,34.224253971405382,441,Oakwood,3038.7199707,4.74800014,yes, ,944,22.6,1178,28.2,618,14.8,973,23.3,464,11.1,29.4,2185,52.3,476,11.4,376,9,130,3.1,1011,24.2,{24D59F3F-24EE-4031-A6D8-FC3B9C42E6FB},,,,
-84.922017989002697,34.371339296457023,442,Adairsville,5773.89990234,9.02171993,yes, ,1519,31.8,693,14.5,1491,31.2,870,18.2,210,4.4,32.2,3517,73.6,573,12,48,1,81,1.7,559,11.7,{2280ABF1-44FF-47FF-8048-BC8F6F7DE354},,,,
-84.800719220063428,34.163044841304604,443,Cartersville,18589.30078125,29.04579926,yes, ,5689,28,3048,15,4165,20.5,4369,21.5,3048,15,35.4,13614,67,4206,20.7,81,0.4,366,1.8,2073,10.2,{F131FD59-43BC-4C4F-91AE-38CCA4348B3F},,,,
-84.743951065563849,34.12921314736888,444,Emerson,4520.04003906,7.06256008,yes, ,302,19.7,192,12.5,358,23.3,439,28.6,244,15.9,41.4,1019,66.4,126,8.2,95,6.2,5,0.3,292,19,{5365376D-1721-4121-ADC8-2233EC005F44},,,,
-84.104920206491641,33.342971746240458,445,Locust Grove,6320.72021484,9.8761301,yes,yes,1737,30,1100,19,1372,23.7,1135,19.6,452,7.8,31.8,2936,50.7,2345,40.5,0,0,116,2,388,6.7,{77683EBD-3B22-41D0-A704-DDFFFF9D0B41},,,,
-84.229304375183133,33.526630510962455,446,Stockbridge,8467.58007813,13.23060036,yes,yes,8009,28.4,4259,15.1,6233,22.1,7248,25.7,2454,8.7,35.8,6486,23,15596,55.3,2623,9.3,1184,4.2,2284,8.1,{1768D6CA-FE8F-482A-8958-D71C6BC1D080},,,,
-84.594055158203389,33.475292274261513,447,Tyrone,8237.28027344,12.87069988,yes,yes,1683,23.4,1187,16.5,1165,16.2,2381,33.1,777,10.8,40.2,4655,64.7,1396,19.4,187,2.6,151,2.1,813,11.3,{973BC88D-ACC4-4EFA-A8CA-C8827B60CD4D},,,,
-84.3397633311411,33.581643165243413,448,Morrow,2139.9699707,3.34370995,yes,yes,1416,19.3,1636,22.3,1504,20.5,1923,26.2,859,11.7,37.7,1636,22.3,2510,34.2,1886,25.7,646,8.8,653,8.9,{A0289138-DC9B-4AC7-8B1E-FEE5944511FF},,,,
-84.409712629988434,33.564813505928633,449,Riverdale,2903.9699707,4.53745985,yes,yes,4733,29.6,2798,17.5,3246,20.3,3901,24.4,1295,8.1,31.7,1183,7.4,11320,70.8,1311,8.2,815,5.1,1359,8.5,{0F582CBF-4771-4A12-BB7C-4BFEC51C3BEC},,,,
-83.66507464233149,34.395308134882995,450,Lula,2681.41992188,4.18972015,yes, ,939,32.6,524,18.2,573,19.9,544,18.9,299,10.4,29,2344,81.4,245,8.5,3,0.1,63,2.2,225,7.8,{7C02B179-76B8-4E4A-994B-59420753B45C},,,,
-84.291084540662524,33.34206386867934,451,Sunny Side,129.58900452,0.202483,yes, ,18,13.8,26,19.5,24,18.4,53,40.2,11,8,41.6,128,96.6,0,0,0,0,0,0,4,3.4,{F200F91F-18DD-421F-8952-31AF014DB8D4},,,,
-83.81286656433943,34.004530142286285,452,Carl,706.07897949,1.10325003,yes, ,59,27.4,26,11.9,58,27,47,21.8,26,11.9,35.9,158,73,3,1.2,40,18.7,0,0,15,7.1,{06FA8F69-9647-4002-934D-918B7068F30B},,,,
-84.707179420904893,33.738212215987538,453,Douglasville,14281.59960938,22.31489944,yes,yes,9606,29.2,4869,14.8,7731,23.5,7764,23.6,2928,8.9,34,10198,31,19245,58.5,822,2.5,428,1.3,2171,6.6,{592E4F66-A0A7-4CE4-A8E1-929BD531E02E},,,,
-84.150777027118821,33.439847612069862,454,McDonough,8167.25976563,12.76130009,yes,yes,6510,27.8,3747,16,5925,25.3,4988,21.3,2271,9.7,33.8,7142,30.5,13582,58,820,3.5,656,2.8,1218,5.2,{A44B1B26-89AC-40C7-A5CC-E1762B0DFD49},,,,
-84.912282641326428,33.492146250830558,455,Whitesburg,1609.04003906,2.51413012,yes, ,169,28.4,113,18.9,108,18.2,108,18.1,98,16.4,32.8,532,89.2,38,6.3,0,0,6,1,21,3.5,{AE2CA718-4B96-4594-9960-E1FC90C63BF5},,,,
-84.13572877789737,34.207635866585001,456,Cumming,3736.07006836,5.83760977,yes, ,1206,21.1,1115,19.5,1327,23.2,1081,18.9,989,17.3,36.5,3356,58.7,257,4.5,137,2.4,114,2,1853,32.4,{94A77A3C-DE46-4C32-AD68-B6DC1D0435B3},,,,
-83.80449371549301,33.817758959478475,457,Between,775.99102783,1.21248996,yes, ,97,29.9,24,7.3,103,31.8,54,16.7,46,14.3,38.3,278,85.7,13,4,0,0,0,0,33,10.2,{71E3A99E-E19A-43E6-9038-4AD211198A14},,,,
-83.609389955774702,33.7849911394296,458,Good Hope,1195.81005859,1.86846006,yes, ,97,33.6,8,2.7,93,32.3,44,15.3,46,16,32.6,282,97.5,7,2.5,0,0,0,0,0,0,{71DBF71C-B9DA-4668-804A-03C3BB248065},,,,
-84.917273333672227,33.729733927511077,459,Villa Rica,9317.03027344,14.55790043,yes,yes,4263,28.6,2757,18.5,3145,21.1,3011,20.2,1729,11.6,31.9,8078,54.2,5157,34.6,298,2,671,4.5,700,4.7,{6303DC36-50A3-4910-B378-5A050BC00EE4},,,,
-85.131257965995303,33.456975255882099,460,Roopville,505.50698853,0.789855,yes, ,49,21.9,38,17,29,12.7,61,26.9,49,21.6,39.8,194,86.2,25,11.3,0,0,6,2.5,0,0,{3DDB585B-02AD-444D-8C09-883C39D1855B},,,,
-83.812030758229866,34.108753566551663,461,Braselton,7783.25976563,12.16129971,yes,yes,2758,29.1,1080,11.4,2236,23.6,2426,25.6,976,10.3,36.6,7382,77.9,644,6.8,341,3.6,341,3.6,758,8,{90A7F95B-5579-466E-9F59-96D8E5986242},,,,
-84.341169353598247,33.606458668050152,462,Lake City,1178.94995117,1.84210002,yes,yes,562,20.6,521,19.1,417,15.3,728,26.7,496,18.2,39.1,674,24.7,1331,48.8,270,9.9,49,1.8,401,14.7,{D50705EC-AE19-413A-AF22-89662B45E5D7},,,,
-84.358988642061618,33.620921013595755,463,Forest Park,6003.24023438,9.3800602,yes,yes,6028,31.1,3373,17.4,4671,24.1,3741,19.3,1570,8.1,30.7,3470,17.9,7327,37.8,1764,9.1,252,1.3,6571,33.9,{513D2030-4492-4F1A-89E0-A7E393FE37F5},,,,
-84.549977386829084,34.317295467618052,464,Waleska,942.78900146,1.47310996,yes,yes,50,6.2,579,72.2,29,3.6,83,10.4,61,7.6,20.5,573,71.4,155,19.3,13,1.6,47,5.9,14,1.8,{3F43E097-FB81-45DA-975C-6DAB97268B02},,,,
-84.413287882982118,34.083152248603916,465,Mountain Park,331.47601318,0.517932,yes,yes,92,15.9,35,6,113,19.5,274,47.4,65,11.2,49.1,533,92.2,0,0,5,0.9,0,0,39,6.8,{CDD4089D-BBB3-4E65-8C85-B1EC6D0AA14E},,,,
-84.409512592250209,33.660854072152105,466,Hapeville,1517.29003906,2.37075996,yes,yes,1809,27.2,984,14.8,1536,23.1,1762,26.5,552,8.3,34.5,1968,29.6,2474,37.2,106,1.6,153,2.3,1942,29.2,{74DFB791-5419-4CC0-9CA1-64F6A8D9D286},,,,
-84.370149040165941,33.936920482430288,467,Sandy Springs,24833.19921875,38.80189896,yes,yes,22962,21.8,18854,17.9,26333,25,25279,24,11902,11.3,35.7,60459,57.4,22435,21.3,6530,6.2,2317,2.2,13588,12.9,{FF9E8AF8-88C5-46B3-9856-2238DAAAA939},,,,
-84.273847165920444,34.070356993043319,468,Alpharetta,17436.69921875,27.24480057,yes,yes,18726,29.4,7452,11.7,14840,23.3,17452,27.4,5223,8.2,36.4,40127,63,6497,10.2,9745,15.3,2166,3.4,5223,8.2,{7D5D893C-27C3-4879-B57B-E8F2F3A19971},,,,
-84.42316614682484,33.762812073755256,469,Atlanta,85712,133.92500305,yes,yes,87209,18.8,116433,25.1,110867,23.9,102517,22.1,46852,10.1,33.3,168852,36.4,243072,52.4,17627,3.8,8814,1.9,25977,5.6,{848F5F22-1027-473C-AA50-FE522587E795},,,,
-84.667873809369837,33.531336274575118,470,Palmetto,7635.18994141,11.93000031,yes,yes,1576,33.3,582,12.3,1164,24.6,876,18.5,530,11.2,32.5,1179,24.9,2083,44,0,0,156,3.3,1316,27.8,{77E4780B-8DF2-408A-AD57-928E2C273C31},,,,
-84.202698618795651,34.033210419270148,471,Johns Creek,20090.19921875,31.39089966,yes,yes,25334,30.4,7917,9.5,17750,21.3,25584,30.7,6667,8,38.7,48584,58.3,9000,10.8,18750,22.5,2417,2.9,4583,5.5,{B297BC7A-872C-4C52-B90D-DD7E0E04D301},,,,
-84.751560217564958,33.560435897708508,472,Chattahoochee Hills,32774.3984375,51.21009827,yes,yes,473,17.6,264,9.8,414,15.4,1041,38.7,498,18.5,49.7,2090,77.7,401,14.9,0,0,27,1,172,6.4,{F8BF96E0-5B67-4D81-8AE3-BBBB459684C0},,,,
-84.459869073807198,33.638531744496255,473,College Park,6427.58984375,10.04310036,yes,yes,4293,29.4,2745,18.8,3446,23.6,3241,22.2,876,6,30.9,1416,9.7,11739,80.4,44,0.3,409,2.8,978,6.7,{C9C3DEAF-A848-4476-AD93-0F0A295C67C9},,,,
-84.31388036807401,34.135286005142028,474,Milton,25062.90039063,39.16080093,yes,yes,11189,29.8,3642,9.7,8936,23.8,10889,29,2891,7.7,37.7,26884,71.6,3267,8.7,3680,9.8,864,2.3,2854,7.6,{B5DF8021-7AAC-4C36-84EA-83157957335F},,,,
-84.470067790512857,33.669695190130447,475,East Point,9422.79003906,14.72309971,yes,yes,8335,23.5,7093,20,7554,21.3,9080,25.6,3369,9.5,34.5,4008,11.3,26246,74,426,1.2,319,0.9,4469,12.6,{76B286B9-AE10-4922-8633-917CBA46CFE5},,,,
-84.351349959983636,34.039417972171961,476,Roswell,26708.40039063,41.73189926,yes,yes,22680,24,12663,13.4,21074,22.3,26933,28.5,11151,11.8,38.8,63032,66.7,11057,11.7,5009,5.3,2363,2.5,13041,13.8,{9A5D7716-3E2E-4516-A774-EE32EEF38E0F},,,,
-84.302456077187998,33.895994683130517,477,Chamblee,3065.34008789,4.78958988,yes,yes,5479,19.4,6072,21.5,9010,31.9,5705,20.2,2005,7.1,32.4,11354,40.2,2994,10.6,2598,9.2,1243,4.4,10055,35.6,{3F5A9A87-58BB-458F-A4E3-80F7DD6FCAFF},,,,
-83.598828093259172,33.964919020886022,478,Statham,2255.29003906,3.52389002,yes, ,787,30,352,13.4,816,31.1,585,22.3,84,3.2,33.4,1540,58.7,449,17.1,24,0.9,16,0.6,596,22.7,{53D10613-EFBB-4751-B5B5-98A4C456E71C},,,,
-84.568573266990512,33.228598025347495,479,Haralson,449.04199219,0.70162702,yes, ,44,25.4,40,22.8,21,12.2,51,29.4,18,10.2,33.5,161,92.4,10,5.6,0,0,2,1,2,1,{0DE41E75-522F-4A3A-8302-DB92138C7919},,,,
-84.829290196591458,33.236964262510817,480,Grantville,3789.94995117,5.92180014,yes, ,1019,32,385,12.1,875,27.5,662,20.8,242,7.6,31.9,1938,60.9,879,27.6,25,0.8,89,2.8,251,7.9,{F5854190-4A70-4A8A-B597-120136E04142},,,,
-84.490072464258716,34.246704777258373,481,Canton,11910.20019531,18.60960007,yes,yes,7590,29.8,3871,15.2,5934,23.3,5425,21.3,2649,10.4,32.9,15434,60.6,3056,12,357,1.4,560,2.2,6062,23.8,{30C262DA-324F-4081-959C-2287586FCF33},,,,
-84.644902668259562,33.820030711501566,482,Austell,3759.55004883,5.8743,yes,yes,2224,31.3,760,10.7,1805,25.4,1812,25.5,497,7,35.3,1471,20.7,4648,65.4,28,0.4,36,0.5,917,12.9,{AE5E5433-AAD9-4416-ADD6-441C68A859A5},,,,
-84.542243141015391,33.953188973453777,483,Marietta,14756.29980469,23.05669975,yes,yes,12758,21.6,13349,22.6,14471,24.5,12345,20.9,6143,10.4,32.9,26285,44.5,18901,32,1890,3.2,1122,1.9,10868,18.4,{E2D2AF64-8315-4BF0-ABCC-DEF6BDE18AA7},,,,
-84.77121520403881,33.877150292482497,484,Hiram,2442.64990234,3.81664991,yes, ,777,20.5,410,10.8,1119,29.5,1077,28.4,410,10.8,39.8,2601,68.6,1058,27.9,0,0,53,1.4,83,2.2,{F2045FB2-D68B-4E3C-BBA5-8FD059D0CBED},,,,
-85.083569088503211,33.581870785129041,485,Carrollton,14585.09960938,22.78930092,yes, ,5948,22.7,8883,33.9,4559,17.4,4297,16.4,2515,9.6,25.6,13888,53,7730,29.5,603,2.3,445,1.7,3564,13.6,{04069074-2C7E-4427-8253-8C4101BD3768},,,,
-84.240270781375855,33.810495226521617,486,Clarkston,676.57702637,1.05715001,yes,yes,3823,31.3,2748,22.5,3176,26,1796,14.7,684,5.6,28.3,1832,15,6364,52.1,3799,31.1,37,0.3,171,1.4,{15735202-2587-4BA2-ACC9-F9C8DB8FD229},,,,
-84.206110191064099,33.790529890190811,487,Pine Lake,161.09199524,0.251706,yes,yes,110,14.4,102,13.4,166,21.7,262,34.4,124,16.2,45.4,590,77.3,69,9.1,3,0.4,24,3.1,77,10.1,{6A22DA9C-19B2-44C8-AEA3-B3B12F4EB1F7},,,,
-84.264869669881122,33.769791471424242,488,Avondale Estates,774.64801025,1.21038997,yes,yes,760,24.2,198,6.3,643,20.5,1067,34,471,15,44.6,2649,84.4,242,7.7,100,3.2,72,2.3,72,2.3,{830C1F9D-67B6-4F5A-9CDC-6DED057BCC43},,,,
-84.105968683420443,33.712806613180248,489,Lithonia,593.00500488,0.92657101,yes,yes,596,29.5,358,17.7,396,19.6,433,21.4,237,11.7,31.1,152,7.5,1628,80.5,0,0,117,5.8,125,6.2,{BD470CC6-EC32-4548-9967-3D5DC2ED46E8},,,,
-84.172234049234646,33.803497629854689,490,Stone Mountain,1042.77001953,1.62934005,yes,yes,1356,22.2,1057,17.3,1094,17.9,1875,30.7,727,11.9,39.3,1112,18.2,4533,74.2,110,1.8,122,2,232,3.8,{EC1A2E41-B906-42EB-AA9A-F68670EBD36B},,,,
-83.799391837099208,33.717406480381207,491,Jersey,474.91900635,0.74206102,yes, ,15,10.3,38,26.7,28,19.9,34,24,27,19.2,41.2,143,100,0,0,0,0,0,0,0,0,{EA861A9B-AD4A-4D2A-9D52-426999A90419},,,,
-83.715411727193711,33.79942368665408,492,Monroe,9681.74023438,15.12769985,yes, ,3287,24.1,2483,18.2,2646,19.4,3287,24.1,1951,14.3,35.6,6507,47.7,6302,46.2,177,1.3,177,1.3,477,3.5,{38397260-7656-49C0-BC43-B191ED0A73A1},,,,
