OBJECTID,TRACTCE10,GEOID10,NAME10,PLNG_REGIO,Civilian_nonInstitutional_Pop,Civ_nonInstitution_Pop_wDisabil,Pct_Civ_nonInstitut_Pop_wDisab,Civ_nonInstitut_Pop_under_18yrs,Civ_nonInst_under18_wDisab,Pct_Civ_nonInst_under18_wDisab,Civ_nonInst_Pop_18_to_64,Civ_nonInst_18_to_64_wDisab,Pct_Civ_nonInst_18to64_wDisab,Civ_nonInst_Pop_65years_up,Civ_nonInst_65up_wDisab,Pct_Civ_nonInst_65up_wDisab,GlobalID,last_edited_date
163,130104,13117130104,1301.04,ARC 20,3970,338,8.5,936,1,1.1,2428,153,6.3,606,175,28.9,{CEB3AA53-48E5-4BC3-A73C-8A835D7D76AB},
164,130506,13117130506,1305.06,ARC 20,3472,204,5.9,975,4,4.5,2224,98,4.4,273,62,22.7,{FA6A6CEF-62AC-48F7-B5FB-77C4025FBB24},
165,031509,13067031509,315.09,ARC 10,10139,899,8.9,2669,2,1.9,6434,432,6.7,1036,417,40.3,{6AE9D4C8-F3DB-49CC-8EF9-A21D23E2AE9B},
166,031113,13067031113,311.13,ARC 10,942,79,8.4,149,6,6,759,70,9.2,34,0,0,{F5AA2D77-4BE6-419C-9DC1-14A5736BEECC},
167,031114,13067031114,311.14,ARC 10,7453,632,8.5,1131,1,0.7,5993,411,6.9,329,213,64.7,{00C56B89-8F0E-4475-ADAB-996E4469C35B},
168,030345,13067030345,303.45,ARC 10,4952,264,5.3,1438,3,3.1,3406,220,6.5,108,0,0,{2DF6F8FD-8908-4ED1-B3A7-EE70302B1DB9},
169,030344,13067030344,303.44,ARC 10,3608,229,6.3,682,0,0,2803,195,7,123,34,27.6,{992C0035-C520-4E42-8845-965747BA1B5B},
170,030411,13067030411,304.11,ARC 10,3589,480,13.4,1095,2,2.1,2467,449,18.2,27,8,29.6,{43189746-D0F5-4520-8604-DC23DAF2CC93},
171,030412,13067030412,304.12,ARC 10,4468,171,3.8,1262,2,1.7,3081,117,3.8,125,32,25.6,{361D217F-4646-4A33-970A-5983ACB314B4},
172,030414,13067030414,304.14,ARC 10,2950,235,8,782,9,9.3,2140,162,7.6,28,0,0,{6FB83C37-1A53-4F82-9437-56795E33DAE5},
173,030413,13067030413,304.13,ARC 10,6043,574,9.5,1740,8,7.9,4234,412,9.7,69,24,34.8,{5B5DE192-2A15-4D6D-BD43-148FA6AFBDA7},
174,030239,13067030239,302.39,ARC 10,8441,583,6.9,2308,4,3.8,5099,277,5.4,1034,219,21.2,{687B4A12-EA2E-4A6F-AD82-8EEEDFA77A9A},
175,030238,13067030238,302.38,ARC 10,6677,480,7.2,1982,10,9.5,4150,152,3.7,545,140,25.7,{2EC4142F-0F92-44D0-BCB7-97D87CDADFB6},
176,030236,13067030236,302.36,ARC 10,4757,263,5.5,1426,2,1.5,2997,138,4.6,334,103,30.8,{80B1EAE2-C2F1-4535-A55D-889DB44CC43E},
177,030407,13067030407,304.07,ARC 10,4842,547,11.3,1063,1,0.7,3022,282,9.3,757,258,34.1,{C226188A-5D71-47FF-8152-9206D0EA76DA},
178,030408,13067030408,304.08,ARC 10,3134,181,5.8,654,0,0,2040,107,5.2,440,74,16.8,{0A5302DA-1A0B-4F9B-A122-A2F002ACCA2D},
179,030410,13067030410,304.10,ARC 10,4829,607,12.6,1045,8,8.3,3018,178,5.9,766,342,44.6,{FA643337-09C7-43D9-9A90-CE0ECE43F6F9},
180,030409,13067030409,304.09,ARC 10,3576,206,5.8,940,1,1.3,2084,105,5,552,89,16.1,{911EB067-AB3D-44B9-A7D6-ECAF907FEF4E},
181,030343,13067030343,303.43,ARC 10,4593,167,3.6,1291,2,1.9,2787,81,2.9,515,62,12,{78F492B8-6255-40E2-9B38-E76B4A4EB910},
182,030342,13067030342,303.42,ARC 10,4741,325,6.9,1336,3,3.1,2926,128,4.4,479,155,32.4,{A20D572E-182D-49B5-ABD0-C31A559170D2},
183,030340,13067030340,303.40,ARC 10,3943,169,4.3,978,1,0.8,2505,80,3.2,460,81,17.6,{B7AA898C-6DF2-40A9-91BC-606238F3880F},
184,030341,13067030341,303.41,ARC 10,4437,282,6.4,1113,2,1.7,2928,128,4.4,396,135,34.1,{0A42AE99-9655-4D0C-81C2-6E1D86F81941},
185,031409,13067031409,314.09,ARC 10,4980,629,12.6,1196,4,3.7,3353,394,11.8,431,191,44.3,{3AC75B9E-C995-4FB2-9201-4F4EFA35349D},
186,031408,13067031408,314.08,ARC 10,5635,654,11.6,1359,2,1.5,3763,374,9.9,513,259,50.5,{715A222F-0FF8-495E-B7EB-20197E8C50DF},
187,030107,13067030107,301.07,ARC 10,4819,348,7.2,1336,3,3.1,3085,226,7.3,398,80,20.1,{06D53135-7E8E-451D-A43D-B35888A33144},
188,030106,13067030106,301.06,ARC 10,7840,652,8.3,2100,2,2.3,5258,363,6.9,482,240,49.8,{EEB3159B-E7A6-45C0-9AFB-1A7E1A986A58},
189,030505,13067030505,305.05,ARC 10,7045,286,4.1,1617,1,1.2,5192,184,3.5,236,83,35.2,{A4D2E4A2-ADCC-4246-AE53-1EF82B1AF02B},
190,030800,13067030800,308,ARC 10,5313,249,4.7,1001,0,0,4111,205,5,201,44,21.9,{AE46776D-C86D-408D-B6C8-F481683B8A33},
191,030902,13067030902,309.02,ARC 10,5774,434,7.5,1144,2,1.8,4004,149,3.7,626,264,42.2,{E7F0653E-2FE0-4B41-8FA8-D11E8D33E3B9},
192,031311,13067031311,313.11,ARC 10,9403,635,6.8,3053,2,2.1,5846,439,7.5,504,133,26.4,{3FB1F502-A5C6-4A56-BEA6-7242C79E4795},
193,031406,13067031406,314.06,ARC 10,7166,849,11.8,2093,7,6.8,4506,382,8.5,567,324,57.1,{B62B6F97-2542-4C67-9C92-08A696B580B9},
194,031405,13067031405,314.05,ARC 10,8403,961,11.4,2142,3,3.2,5591,638,11.4,670,254,37.9,{42B35133-4189-4848-8313-C855F1C1A648},
195,030320,13067030320,303.20,ARC 10,7871,602,7.6,1549,10,10.2,5437,355,6.5,885,89,10.1,{A9D5EA58-741E-4B1C-BBD5-701B962BEB55},
196,030318,13067030318,303.18,ARC 10,7987,482,6,2175,1,1.2,4304,168,3.9,1508,288,19.1,{36A5B584-F89C-4A3E-B299-3FA682D6EE76},
197,031005,13067031005,310.05,ARC 10,5483,522,9.5,1658,2,2,3260,243,7.5,565,246,43.5,{E0944C3E-0904-4F5B-9BD2-47DB2D9E41A2},
198,031002,13067031002,310.02,ARC 10,9510,669,7,3159,2,2.5,5710,341,6,641,248,38.7,{DF684A49-DFF5-4171-821D-CE66A4011D88},
199,030904,13067030904,309.04,ARC 10,6546,642,9.8,1763,6,6,4441,425,9.6,342,111,32.5,{602F61E9-EB47-46A6-B8A7-ADFD4C005B5A},
200,030901,13067030901,309.01,ARC 10,7449,523,7,1655,0,0,4763,262,5.5,1031,261,25.3,{ED1A6A06-8FDD-42EB-BED5-F69965934844},
201,031503,13067031503,315.03,ARC 10,10067,1291,12.8,3135,3,3.2,5666,636,11.2,1266,555,43.8,{C093D579-8B15-483C-A47A-73F855317CD5},
202,031307,13067031307,313.07,ARC 10,5595,503,9,1436,3,3.1,3372,219,6.5,787,240,30.5,{8787784C-F740-4C44-98A9-0C5D394677B2},
203,031308,13067031308,313.08,ARC 10,5512,697,12.6,1579,4,3.6,3503,491,14,430,149,34.7,{58771FCE-7026-4249-86BF-5F47CE9E0010},
204,030319,13067030319,303.19,ARC 10,4265,238,5.6,1078,5,4.6,2551,60,2.4,636,128,20.1,{B035AB88-278C-46BC-A0F1-F3EF168B1DB9},
205,030333,13067030333,303.33,ARC 10,5917,412,7,1485,4,4.2,3398,189,5.6,1034,160,15.5,{F4AD343C-0E43-4A5E-B035-0313405D14FE},
206,030332,13067030332,303.32,ARC 10,3419,391,11.4,906,3,3.2,2123,192,9,390,170,43.6,{8075943F-659B-41E9-AD31-CC0814651D4B},
207,030335,13067030335,303.35,ARC 10,4572,367,8,1168,7,7.1,2686,117,4.4,718,167,23.3,{0C5F7D0D-E29A-485C-81D1-C583C631B2B1},
208,031106,13067031106,311.06,ARC 10,8844,963,10.9,2441,6,6,5355,479,8.9,1048,338,32.3,{FBEC69C3-AF08-4A71-97F2-F07B9E511112},
209,030331,13067030331,303.31,ARC 10,5699,437,7.7,1487,3,2.9,3415,236,6.9,797,158,19.8,{4273488A-D886-463B-AB80-31F8EF05D2C9},
210,030322,13067030322,303.22,ARC 10,3413,142,4.2,972,3,3.1,2062,58,2.8,379,54,14.2,{88652540-8B03-4A20-8B3B-C7AF6A7B013B},
211,031112,13067031112,311.12,ARC 10,5303,512,9.7,1192,3,2.6,3603,299,8.3,508,182,35.8,{A4CC5D13-7185-4C9D-BA48-F86F8162F3CE},
212,030504,13067030504,305.04,ARC 10,6809,466,6.8,1799,1,1.1,4476,269,6,534,178,33.3,{BE47DE0B-063B-4831-B83B-E39BA35AC994},
213,030327,13067030327,303.27,ARC 10,4415,298,6.7,1182,2,2.4,2713,128,4.7,520,142,27.3,{3AB114B3-F390-4D45-A267-495AB115D4EF},
214,030329,13067030329,303.29,ARC 10,4307,349,8.1,1031,5,5.3,2686,154,5.7,590,140,23.7,{9CB4C7FF-4FE2-405A-ADC7-574AAACFD1B6},
215,030339,13067030339,303.39,ARC 10,5850,164,2.8,583,0,0,5010,106,2.1,257,58,22.6,{C252E319-DA74-4158-9744-1319D5B1B00E},
216,030314,13067030314,303.14,ARC 10,7916,749,9.5,2071,2,2.2,5063,528,10.4,782,175,22.4,{9DF1C349-8141-4D53-ABED-730EF39F3DAE},
217,030336,13067030336,303.36,ARC 10,7306,250,3.4,2239,2,1.8,4298,107,2.5,769,103,13.4,{23F063B2-BE64-4B0E-AB76-A4FFFCD64D78},
218,040411,13063040411,404.11,ARC 10,12981,1186,9.1,3422,2,1.6,8606,623,7.2,953,507,53.2,{25097257-0994-4EB8-8260-1E5091024101},
219,040512,13063040512,405.12,ARC 10,5362,566,10.6,1286,3,2.8,3687,357,9.7,389,173,44.5,{F15DDD2E-4B76-4B98-A33F-94E5753FFC38},
220,040608,13063040608,406.08,ARC 10,11374,962,8.5,2998,1,0.7,7307,625,8.6,1069,317,29.7,{6F515394-E231-4F56-BF7A-8DA73E446C8D},
221,040614,13063040614,406.14,ARC 10,4827,675,14,1030,6,5.9,2710,272,10,1087,342,31.5,{54207EFF-3E22-49C3-B20E-F26647E532B2},
222,040606,13063040606,406.06,ARC 10,3001,231,7.7,997,0,0,1661,125,7.5,343,106,30.9,{68EB6487-AB1B-4C73-B9BF-517DF7FA3458},
223,040612,13063040612,406.12,ARC 10,4976,589,11.8,1546,2,2.3,3088,430,13.9,342,124,36.3,{7821EFF7-2994-44B6-B06C-06FCF61375EF},
224,040609,13063040609,406.09,ARC 10,6160,637,10.3,1377,1,1.1,4124,355,8.6,659,267,40.5,{50017C14-419B-46EA-AC0A-F7E5B62F9412},
225,040412,13063040412,404.12,ARC 10,8043,962,12,1707,5,4.9,5705,604,10.6,631,275,43.6,{7CDEBC46-0CA2-420D-95AE-2BCA99C54215},
226,040413,13063040413,404.13,ARC 10,6952,659,9.5,1931,3,3.1,4626,562,12.1,395,38,9.6,{778DDBB5-47BD-4793-A81E-A76118651CD3},
227,040613,13063040613,406.13,ARC 10,8158,965,11.8,2252,3,2.8,5158,627,12.2,748,274,36.6,{4FBFDD26-FC84-42CC-8DF2-1F610964032C},
228,040408,13063040408,404.08,ARC 10,7889,1063,13.5,1841,0,0,5356,687,12.8,692,376,54.3,{E1F02444-6DAC-419E-ADDB-382AB41FCC75},
229,040409,13063040409,404.09,ARC 10,5883,618,10.5,1718,4,3.6,3689,398,10.8,476,158,33.2,{365EB5B2-7AE9-4280-B542-0D5E24811155},
230,040410,13063040410,404.10,ARC 10,7316,794,10.9,2906,4,3.7,3993,514,12.9,417,173,41.5,{2A3B0E7C-A284-4DEC-99DA-8C7E223CFA7D},
231,040303,13063040303,403.03,ARC 10,6355,811,12.8,2124,2,1.6,3838,594,15.5,393,183,46.6,{42B19CAB-5B45-4B91-A1F8-5983E929DF0C},
232,040302,13063040302,403.02,ARC 10,4831,511,10.6,1609,2,1.9,2815,353,12.5,407,128,31.4,{5139FEEA-33F8-4814-828A-5CE7E22C9D30},
233,040611,13063040611,406.11,ARC 10,6188,774,12.5,1718,4,4.2,4180,558,13.3,290,144,49.7,{61AAA288-81C2-49A7-972F-00FCCB467CEB},
234,040407,13063040407,404.07,ARC 10,4062,472,11.6,1161,0,0,2505,375,15,396,97,24.5,{69F22BBC-6C9D-4BB8-9112-69DA7F2E74D9},
235,040510,13063040510,405.10,ARC 10,3325,356,10.7,829,3,3.4,2206,241,10.9,290,87,30,{6F6C250F-E53E-4101-B055-43253B982AE1},
236,040514,13063040514,405.14,ARC 10,6913,751,10.9,2143,8,8.1,4249,455,10.7,521,122,23.4,{C4A1B645-93DE-46C6-8261-159CCFA39FF2},
237,040307,13063040307,403.07,ARC 10,4556,561,12.3,1077,7,6.6,2950,304,10.3,529,186,35.2,{43863D6D-515A-40D0-830C-C7E71FFED574},
238,980000,13063980000,9800,ARC 10,0,0,,0,,,0,0,,0,0,,{FC09E702-66F8-4924-ADEC-25C9EF225541},
239,040622,13063040622,406.22,ARC 10,8488,1296,15.3,2764,6,6.3,5349,936,17.5,375,186,49.6,{E0B58B2C-2BE5-4AB2-B8CD-76CB16E5202F},
240,040621,13063040621,406.21,ARC 10,10409,1223,11.7,2880,3,3.3,6719,750,11.2,810,378,46.7,{691076C3-E1AB-47CE-8BA3-726E801FF6B9},
241,040619,13063040619,406.19,ARC 10,3526,355,10.1,1166,2,1.9,2144,259,12.1,216,74,34.3,{6ABBEFA6-80D8-4071-8FB2-6C16B22136F2},
242,040523,13063040523,405.23,ARC 10,3091,302,9.8,1007,0,0,1764,89,5,320,213,66.6,{24B09014-300D-4D1B-9F26-3C202BA62AD6},
243,040522,13063040522,405.22,ARC 10,4382,448,10.2,1010,8,8.2,3066,276,9,306,89,29.1,{72F8ECCC-B3CE-4699-8EC3-7D11ACEB78A6},
244,040520,13063040520,405.20,ARC 10,3442,399,11.6,959,10,10,2385,270,11.3,98,33,33.7,{AE6258E1-C819-48D4-B858-A5AA5D096E11},
245,040519,13063040519,405.19,ARC 10,4199,389,9.3,1055,7,7,2988,300,10,156,15,9.6,{767CDCEE-8AD8-4F1B-B048-E9B08C6E3EBB},
246,040417,13063040417,404.17,ARC 10,4603,453,9.8,1487,1,0.7,2905,311,10.7,211,132,62.6,{9B8E9DDA-8DDD-4792-A3CE-EC8B01E65445},
247,040203,13063040203,402.03,ARC 10,3197,433,13.5,919,9,9,2195,291,13.3,83,59,71.1,{AE392C74-2629-4E23-B078-AE52E00A2CE4},
248,040617,13063040617,406.17,ARC 10,1694,129,7.6,691,4,4.2,937,60,6.4,66,40,60.6,{ACCD54AC-2AD3-4DF7-B655-69C90678F10C},
249,040615,13063040615,406.15,ARC 10,2107,222,10.5,585,2,2.2,1374,164,11.9,148,45,30.4,{1364296E-0EC6-4607-A6E9-5DC496F86599},
250,040521,13063040521,405.21,ARC 10,3348,502,15,996,4,3.8,2100,297,14.1,252,167,66.3,{F8907D32-1E8C-44F1-A68F-445ECE9568C8},
251,040415,13063040415,404.15,ARC 10,5953,713,12,1700,1,0.9,3830,444,11.6,423,254,60,{84F54033-080E-49D3-8F5D-6406E3AC6632},
252,040414,13063040414,404.14,ARC 10,1870,209,11.2,514,7,7.2,1198,128,10.7,158,44,27.8,{9D111197-6B92-4A3A-90A1-9EB08E35944E},
253,040204,13063040204,402.04,ARC 10,3551,278,7.8,1056,3,2.9,2352,181,7.7,143,66,46.2,{13B52D60-1543-494E-ADC2-CE3B664980A0},
254,040308,13063040308,403.08,ARC 10,3969,549,13.8,903,2,2.5,2544,323,12.7,522,203,38.9,{ADDCC2DC-989B-4505-9E92-F787292B04BB},
255,040620,13063040620,406.20,ARC 10,3271,313,9.6,897,5,5.4,2056,230,11.2,318,35,11,{2ADD3BB4-7A69-4495-A150-FBC971657B35},
256,040616,13063040616,406.16,ARC 10,8331,842,10.1,2363,2,1.7,5310,540,10.2,658,263,40,{EDC3B1A6-CACF-46C0-88F1-DAE6126A6277},
257,040526,13063040526,405.26,ARC 10,6346,679,10.7,2348,4,3.7,3512,323,9.2,486,269,55.3,{800C6CF8-878E-4D80-9EBE-9FE37B8EB7B7},
258,040525,13063040525,405.25,ARC 10,2724,333,12.2,921,4,4.2,1556,199,12.8,247,95,38.5,{99E771E6-8722-4CF1-9D58-6C33C519E9D0},
259,040524,13063040524,405.24,ARC 10,7205,416,5.8,1922,2,1.8,4694,199,4.2,589,183,31.1,{A63FB68B-14C9-485B-BD9B-1CC606A0A2E2},
260,040416,13063040416,404.16,ARC 10,4177,723,17.3,1719,8,8.4,2041,387,19,417,191,45.8,{FC50EC7A-426F-4A8C-8E14-F312EDCEA9DB},
261,040306,13063040306,403.06,ARC 10,4057,240,5.9,1505,1,1.4,2417,196,8.1,135,23,17,{2EC8594B-7737-4178-B246-FCFFA7FA006E},
262,040516,13063040516,405.16,ARC 10,6032,712,11.8,1950,1,1,3670,432,11.8,412,261,63.3,{7A49D602-3CE4-4F8B-917A-0A7DADB31CD3},
263,040509,13063040509,405.09,ARC 10,4704,313,6.7,1157,3,3.2,3120,182,5.8,427,94,22,{B7CE4A1B-5FAB-4302-B9A0-0D549887FD42},
264,040202,13063040202,402.02,ARC 10,2494,207,8.3,754,3,3.3,1646,168,10.2,94,14,14.9,{728B7A65-BB32-4565-9D67-425785E66B8E},
265,040518,13063040518,405.18,ARC 10,5124,531,10.4,1751,4,3.6,3132,335,10.7,241,133,55.2,{A8DDE2CF-7B3D-4EDF-A656-A8D1BA8E05C4},
266,040515,13063040515,405.15,ARC 10,7777,682,8.8,1925,0,0,5303,434,8.2,549,248,45.2,{FFC7E986-3691-4A84-B65C-BD7B321E10A8},
267,040513,13063040513,405.13,ARC 10,4773,821,17.2,1105,2,2.5,2948,458,15.5,720,335,46.5,{FDA78779-5126-4F84-9633-CA369F25A8C5},
268,070403,13151070403,704.03,ARC 10,10662,1014,9.5,3260,2,2.1,6398,618,9.7,1004,329,32.8,{C233FA94-E15D-4128-96BB-44C2A126C5D1},
269,070307,13151070307,703.07,ARC 10,4417,618,14,1086,1,0.7,2657,330,12.4,674,280,41.5,{3C42275B-5EB2-4505-9740-DB48A8552886},
270,070113,13151070113,701.13,ARC 10,3821,298,7.8,950,0,0,2475,234,9.5,396,64,16.2,{D292357B-5528-4F8D-94FE-B9F5395154B6},
271,070501,13151070501,705.01,ARC 10,7391,843,11.4,2546,4,3.6,4308,578,13.4,537,174,32.4,{4B311963-4942-414E-8FC4-FD0E04020191},
272,070502,13151070502,705.02,ARC 10,14016,1336,9.5,3974,5,5.4,8665,517,6,1377,604,43.9,{00D4D609-D8F5-4B04-893D-2A92F9510EC5},
273,070311,13151070311,703.11,ARC 10,12392,789,6.4,3462,4,3.9,8061,530,6.6,869,124,14.3,{2362C903-4FC1-4670-A77F-226F66F5EB9F},
274,070404,13151070404,704.04,ARC 10,7165,825,11.5,1789,5,5.1,4675,418,8.9,701,316,45.1,{BEF556A7-B9C7-4715-9672-C4214E9A24A2},
275,070204,13151070204,702.04,ARC 10,4490,623,13.9,1174,6,6.1,2711,437,16.1,605,114,18.8,{07FD9921-EC96-40C6-B669-5E09A46BFD1B},
276,070310,13151070310,703.10,ARC 10,3870,363,9.4,869,2,1.8,2479,177,7.1,522,170,32.6,{C0E2BE87-43DD-4D83-A827-12E0D2B46C1E},
277,070205,13151070205,702.05,ARC 10,11048,1355,12.3,3551,4,4,6639,983,14.8,858,230,26.8,{05FC5141-2964-4636-9002-40338EC3C1AC},
278,070309,13151070309,703.09,ARC 10,7329,518,7.1,1909,0,0,4729,233,4.9,691,285,41.2,{4DB38030-13F1-489F-8FB2-C1D7A296A25C},
279,070114,13151070114,701.14,ARC 10,5247,595,11.3,1628,7,7.4,3036,281,9.3,583,194,33.3,{738ABFAB-1F72-4ECD-A054-973793705559},
280,070111,13151070111,701.11,ARC 10,8958,911,10.2,2390,2,2.3,5653,546,9.7,915,311,34,{8256F8F2-9366-431B-9761-189449930673},
281,070107,13151070107,701.07,ARC 10,7107,392,5.5,1835,1,0.8,4516,181,4,756,197,26.1,{6EFDC2D0-8C23-48C7-AD98-1BB78721DE4B},
282,070109,13151070109,701.09,ARC 10,3579,515,14.4,871,8,7.7,2286,290,12.7,422,158,37.4,{721E86B9-1167-479E-840E-5300E1F14571},
283,070110,13151070110,701.10,ARC 10,7523,712,9.5,1838,5,4.8,4909,377,7.7,776,246,31.7,{42E1060A-EC68-4040-B8CD-7E6B9382E746},
284,070108,13151070108,701.08,ARC 10,5165,506,9.8,1370,3,3.2,3402,339,10,393,123,31.3,{F974BFED-AD2C-4AE7-8990-FD3F1802231D},
285,070306,13151070306,703.06,ARC 10,9622,862,9,2748,2,2.3,6045,523,8.7,829,276,33.3,{E00FD852-5AA1-4284-A6A2-7803A7396729},
286,070104,13151070104,701.04,ARC 10,12337,1007,8.2,3254,6,6.3,7765,414,5.3,1318,387,29.4,{89D898A5-D5F2-4946-853A-698CCDD49BBA},
287,070202,13151070202,702.02,ARC 10,10764,994,9.2,2933,2,2.1,6523,487,7.5,1308,445,34,{5783FA1E-F9AE-4B8C-A298-8F974132CEF3},
288,070305,13151070305,703.05,ARC 10,9307,1037,11.1,2269,4,3.5,6169,640,10.4,869,318,36.6,{CBCEE41D-D9A7-46BA-9FAB-940CB2FA0E29},
289,070304,13151070304,703.04,ARC 10,11048,1521,13.8,3352,11,11.4,6585,720,10.9,1111,420,37.8,{70E66241-7C71-4238-A1E7-24515566D565},
290,070106,13151070106,701.06,ARC 10,6480,1081,16.7,1568,7,6.6,4398,731,16.6,514,246,47.9,{AAEC948A-B2FC-4A91-A74E-C8D9AD963EE4},
291,070203,13151070203,702.03,ARC 10,14461,1368,9.5,3943,6,6.4,8833,503,5.7,1685,611,36.3,{824A1020-F468-46E5-ABCA-70BCA9B9E796},
292,070402,13151070402,704.02,ARC 10,11966,1170,9.8,3597,7,6.6,7318,608,8.3,1051,325,30.9,{6307A8CF-94ED-4001-9D5C-353C45E6133F},
293,960101,13015960101,9601.01,ARC 20,1474,281,19.1,235,26,26,948,102,10.8,291,118,40.5,{87C52104-0D10-4B5D-8250-33DAF718DA27},
294,960402,13015960402,9604.02,ARC 20,8411,991,11.8,2148,2,1.5,5269,495,9.4,994,463,46.6,{18017FF2-F2F8-4D72-AB58-9830CAC60CEE},
295,960901,13015960901,9609.01,ARC 20,3236,619,19.1,849,5,5.2,2021,449,22.2,366,126,34.4,{908AD0BF-AE70-4107-A3BD-A14D0B1476B7},
